ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1386	"ENSMUSG00000025728.16"	"Pigq"	chr17	-	25931673	25932231	25932104	25932231	25931461	25931573
1392	"ENSMUSG00000031969.16"	"Acad8"	chr9	-	26990578	26990692	26990582	26990692	26990119	26990192
1396	"ENSMUSG00000030929.17"	"Eri2"	chr7	-	119790233	119791228	119791100	119791228	119787733	119787834
1401	"ENSMUSG00000002825.8"	"Qtrt1"	chr9	+	21412232	21412531	21412232	21412301	21417064	21417143
1413	"ENSMUSG00000031939.16"	"Taf1d"	chr9	+	15315101	15315440	15315101	15315131	15316888	15316970
1433	"ENSMUSG00000040263.16"	"Klhdc4"	chr8	-	121821279	121821358	121821302	121821358	121820121	121820220
1441	"ENSMUSG00000074064.6"	"Mlycd"	chr8	+	119401480	119402590	119401480	119401593	119407555	119407705
1447	"ENSMUSG00000021957.7"	"Tkt"	chr14	+	30568163	30569139	30568163	30568357	30569955	30570112
1450	"ENSMUSG00000013155.10"	"Enkd1"	chr8	-	105704350	105704760	105704634	105704760	105704112	105704249
1453	"ENSMUSG00000014837.15"	"4931428F04Rik"	chr8	-	105288768	105289165	105288792	105289165	105287913	105288069
1458	"ENSMUSG00000048495.16"	"Tyw5"	chr1	-	57393349	57394091	57394046	57394091	57391448	57391536
1461	"ENSMUSG00000036510.17"	"Cdh8"	chr8	-	99030838	99031058	99030875	99031058	99028768	99029911
1498	"ENSMUSG00000041936.18"	"Agrn"	chr4	-	156173002	156173680	156173542	156173680	156172767	156172882
1501	"ENSMUSG00000071064.15"	"Zfp827"	chr8	+	79186175	79186358	79186175	79186353	79188153	79188181
1517	"ENSMUSG00000031808.7"	"Slc27a1"	chr8	+	71569341	71569448	71569341	71569432	71570195	71570312
1525	"ENSMUSG00000057098.14"	"Ebf1"	chr11	+	44883813	44883955	44883813	44883931	44907906	44908037
1527	"ENSMUSG00000002342.17"	"Tmem161a"	chr8	+	70180705	70180868	70180705	70180849	70181148	70181323
1528	"ENSMUSG00000002342.17"	"Tmem161a"	chr8	+	70180705	70181049	70180705	70180849	70181148	70181323
1536	"ENSMUSG00000005150.16"	"Wdr83"	chr8	-	85080053	85080225	85080060	85080225	85079580	85079691
1537	"ENSMUSG00000005150.16"	"Wdr83"	chr8	-	85080053	85080225	85080119	85080225	85079580	85079691
1538	"ENSMUSG00000005150.16"	"Wdr83"	chr8	-	85080060	85080225	85080119	85080225	85079580	85079691
1539	"ENSMUSG00000005150.16"	"Wdr83"	chr8	-	85079788	85080225	85080119	85080225	85079580	85079707
1547	"ENSMUSG00000004319.15"	"Clcn3"	chr8	-	60922789	60927418	60927231	60927418	60919339	60919556
1554	"ENSMUSG00000031521.5"	"Aga"	chr8	+	53518915	53518991	53518915	53518969	53520236	53520344
1555	"ENSMUSG00000001017.15"	"Chtop"	chr3	-	90506107	90507626	90507544	90507626	90503095	90503282
1559	"ENSMUSG00000030279.15"	"C2cd5"	chr6	-	143073587	143073787	143073662	143073787	143067055	143067141
1568	"ENSMUSG00000029916.11"	"Agk"	chr6	+	40352352	40354807	40352352	40352432	40355013	40355093
1572	"ENSMUSG00000022772.12"	"Senp5"	chr16	-	31977598	31977757	31977679	31977757	31975821	31976029
1576	"ENSMUSG00000029071.16"	"Dvl1"	chr4	+	155853636	155854086	155853636	155853758	155854329	155854468
1580	"ENSMUSG00000065954.11"	"Tacc1"	chr8	-	25181822	25182930	25182136	25182930	25179270	25179306
1587	"ENSMUSG00000029925.13"	"Tbxas1"	chr6	+	39080938	39083855	39080938	39081076	39084295	39084585
1595	"ENSMUSG00000029001.15"	"Fbxo44"	chr4	-	148156579	148156706	148156608	148156706	148156145	148156281
1596	"ENSMUSG00000029001.15"	"Fbxo44"	chr4	-	148156579	148156706	148156656	148156706	148156145	148156281
1597	"ENSMUSG00000029001.15"	"Fbxo44"	chr4	-	148156608	148156706	148156656	148156706	148156145	148156281
1603	"ENSMUSG00000050373.13"	"Snx21"	chr2	+	164786697	164786855	164786697	164786848	164791557	164791568
1605	"ENSMUSG00000011832.16"	"Evi5l"	chr8	+	4206055	4206327	4206055	4206151	4206495	4208046
1611	"ENSMUSG00000057897.14"	"Camk2b"	chr11	-	5972631	5972888	5972812	5972888	5972216	5972450
1618	"ENSMUSG00000025505.16"	"Tmem80"	chr7	+	141332909	141333008	141332909	141332929	141333637	141333731
1619	"ENSMUSG00000025505.16"	"Tmem80"	chr7	+	141332909	141333008	141332909	141332929	141333647	141333731
1620	"ENSMUSG00000028772.19"	"Zcchc17"	chr4	-	130337073	130337169	130337077	130337169	130329573	130329674
1621	"ENSMUSG00000002266.17"	"Zim1"	chr7	-	6689483	6689564	6689487	6689564	6688623	6688811
1623	"ENSMUSG00000073795.11"	"Spef1l"	chr7	-	139976474	139976673	139976478	139976673	139976053	139976128
1624	"ENSMUSG00000073795.11"	"Spef1l"	chr7	-	139978033	139978723	139978546	139978723	139977071	139977222
1633	"ENSMUSG00000027751.13"	"Supt20"	chr3	+	54693102	54693413	54693102	54693208	54695122	54696320
1638	"ENSMUSG00000070371.11"	"Prss36"	chr7	-	127934389	127934627	127934509	127934627	127933566	127933832
1647	"ENSMUSG00000030780.15"	"BC017158"	chr7	-	128276085	128276412	128276227	128276412	128274632	128274703
1654	"ENSMUSG00000030815.11"	"Phkg2"	chr7	+	127577534	127577688	127577534	127577646	127577974	127578029
1656	"ENSMUSG00000030815.11"	"Phkg2"	chr7	+	127577534	127577710	127577534	127577688	127577974	127578029
1658	"ENSMUSG00000030815.11"	"Phkg2"	chr7	+	127577534	127577710	127577534	127577646	127579666	127579732
1660	"ENSMUSG00000030815.11"	"Phkg2"	chr7	+	127577534	127577710	127577534	127577688	127579666	127579732
1662	"ENSMUSG00000030815.11"	"Phkg2"	chr7	+	127577534	127578029	127577534	127577710	127579666	127579732
1663	"ENSMUSG00000030815.11"	"Phkg2"	chr7	+	127577534	127578029	127577534	127577710	127579809	127579973
1670	"ENSMUSG00000032637.15"	"Atxn2l"	chr7	-	126492757	126493001	126492811	126493001	126492443	126492608
1671	"ENSMUSG00000032637.15"	"Atxn2l"	chr7	-	126492757	126493001	126492811	126493001	126492448	126492485
1689	"ENSMUSG00000046364.14"	"Rpl27a"	chr7	+	109519584	109519993	109519584	109519648	109520467	109520642
1693	"ENSMUSG00000070425.13"	"Xntrpc"	chr7	+	102082040	102082441	102082040	102082146	102082972	102083018
1698	"ENSMUSG00000031787.8"	"Katnb1"	chr8	+	95095888	95096406	95095888	95096019	95097211	95097288
1699	"ENSMUSG00000022477.13"	"Aco2"	chr15	+	81889297	81889434	81889297	81889379	81895169	81895428
1701	"ENSMUSG00000030894.5"	"Tpp1"	chr7	-	105751959	105752053	105751981	105752053	105750179	105750330
1712	"ENSMUSG00000028218.19"	"Fam92a"	chr4	-	12168222	12168324	12168228	12168324	12164087	12164192
1715	"ENSMUSG00000105265.4"	"Sox2ot"	chr3	+	34611698	34611892	34611698	34611883	34615587	34615711
1716	"ENSMUSG00000105265.4"	"Sox2ot"	chr3	+	34675668	34675970	34675668	34675860	34682433	34682619
1717	"ENSMUSG00000030987.5"	"Stim1"	chr7	+	102430884	102431275	102430884	102430951	102433196	102433233
1720	"ENSMUSG00000030649.18"	"Anapc15"	chr7	+	101897732	101897817	101897732	101897787	101897941	101898071
1723	"ENSMUSG00000030691.15"	"Fchsd2"	chr7	+	101110738	101110836	101110738	101110772	101139150	101141129
1724	"ENSMUSG00000030691.15"	"Fchsd2"	chr7	+	101110738	101110836	101110738	101110772	101177143	101177220
1733	"ENSMUSG00000024002.18"	"Brd4"	chr17	-	32283858	32284109	32284062	32284109	32253040	32253200
1760	"ENSMUSG00000013033.16"	"Adgrl1"	chr8	+	83937196	83937557	83937196	83937325	83937648	83937777
1780	"ENSMUSG00000110419.1"	"AW046200"	chr8	+	57657387	57657514	57657387	57657460	57659608	57659664
1785	"ENSMUSG00000032495.8"	"Lrrc2"	chr9	+	110957799	110957956	110957799	110957946	110960801	110961009
1786	"ENSMUSG00000032495.8"	"Lrrc2"	chr9	+	110957799	110957956	110957799	110957946	110962514	110962671
1792	"ENSMUSG00000026176.13"	"Ctdsp1"	chr1	+	74393277	74393901	74393277	74393426	74394018	74394075
1793	"ENSMUSG00000097145.5"	"9230114K14Rik"	chr5	+	52192917	52193596	52192917	52192978	52194397	52194507
1795	"ENSMUSG00000022685.9"	"Parn"	chr16	-	13664655	13665981	13665901	13665981	13656915	13656976
1801	"ENSMUSG00000020873.15"	"Slc35b1"	chr11	+	95390524	95390678	95390524	95390653	95391487	95391776
1813	"ENSMUSG00000070570.5"	"Slc17a7"	chr7	+	45172057	45173002	45172057	45172190	45173361	45173489
1819	"ENSMUSG00000002963.17"	"Pnkp"	chr7	+	44858162	44858749	44858162	44858209	44859722	44859802
1821	"ENSMUSG00000109002.1"	"Gm38405"	chr7	-	99875387	99875599	99875428	99875599	99875238	99875309
1845	"ENSMUSG00000055214.15"	"Pld5"	chr1	-	176139954	176140098	176139961	176140098	176074438	176074525
1846	"ENSMUSG00000055214.15"	"Pld5"	chr1	-	176139954	176140098	176139961	176140098	176089870	176090039
1847	"ENSMUSG00000043510.12"	"Hscb"	chr5	-	110835974	110836069	110835979	110836069	110830935	110830983
1858	"ENSMUSG00000109378.1"	"Gm49396"	chr7	+	30564202	30564394	30564202	30564301	30565094	30566381
1864	"ENSMUSG00000025221.16"	"Kcnip2"	chr19	-	45796278	45797186	45797086	45797186	45795579	45795700
1866	"ENSMUSG00000004071.13"	"Cdip1"	chr16	-	4768744	4769795	4769639	4769795	4766840	4768649
1870	"ENSMUSG00000030590.15"	"Fam98c"	chr7	-	29156030	29156183	29156129	29156183	29155674	29155809
1875	"ENSMUSG00000002395.14"	"Use1"	chr8	+	71368849	71369303	71368849	71368877	71369526	71369732
1876	"ENSMUSG00000000804.14"	"Usp32"	chr11	-	85036479	85036639	85036521	85036639	85032068	85032223
1878	"ENSMUSG00000024220.14"	"Zfp523"	chr17	+	28201260	28202348	28201260	28201440	28202434	28202598
1880	"ENSMUSG00000054499.9"	"Dedd2"	chr7	-	25219763	25219859	25219786	25219859	25218800	25219167
1885	"ENSMUSG00000034813.18"	"Grip1"	chr10	+	120075289	120075479	120075289	120075476	120077227	120077387
1886	"ENSMUSG00000034813.18"	"Grip1"	chr10	+	120075289	120075479	120075289	120075476	120086951	120087260
1897	"ENSMUSG00000002332.16"	"Dhrs1"	chr14	-	55743657	55745088	55744917	55745088	55743453	55743533
1901	"ENSMUSG00000040811.15"	"Eml2"	chr7	+	19182269	19182440	19182269	19182399	19184789	19184955
1905	"ENSMUSG00000038733.14"	"Wdr26"	chr1	-	181209002	181209107	181209050	181209107	181203023	181203224
1906	"ENSMUSG00000025421.15"	"Hdhd2"	chr18	+	76944383	76944531	76944383	76944527	76945342	76945357
1910	"ENSMUSG00000001988.9"	"Npas1"	chr7	-	16460805	16461436	16461329	16461436	16459185	16459280
1911	"ENSMUSG00000041375.18"	"Ccdc9"	chr7	-	16276726	16278538	16278356	16278538	16276201	16276295
1921	"ENSMUSG00000033916.5"	"Chmp2a"	chr7	-	13032434	13032821	13032641	13032821	13032288	13032350
1926	"ENSMUSG00000021037.7"	"Ahsa1"	chr12	+	87269874	87270454	87269874	87269957	87271338	87271427
1930	"ENSMUSG00000057738.14"	"Sptan1"	chr2	+	30006622	30006670	30006622	30006646	30007493	30007585
1945	"ENSMUSG00000019254.16"	"Ppp1r12c"	chr7	-	4483473	4483733	4483642	4483733	4483340	4483401
1952	"ENSMUSG00000006335.16"	"Tfpt"	chr7	-	3628823	3629086	3628827	3629086	3621062	3621132
1965	"ENSMUSG00000044320.14"	"1700001O22Rik"	chr2	-	30796400	30796566	30796545	30796566	30796108	30796211
1976	"ENSMUSG00000041420.18"	"Meis3"	chr7	+	16178744	16179100	16178744	16178795	16182040	16182152
1979	"ENSMUSG00000049482.16"	"Ctu2"	chr8	+	122478892	122479412	122478892	122479194	122479589	122479721
1985	"ENSMUSG00000034789.8"	"Rab24"	chr13	-	55320502	55320844	55320744	55320844	55320311	55320374
1989	"ENSMUSG00000043384.15"	"Gprasp1"	chrX	+	135751944	135752017	135751944	135751976	135778905	135780786
1993	"ENSMUSG00000023191.9"	"P3h3"	chr6	-	124850917	124851131	124851078	124851131	124850625	124850750
1996	"ENSMUSG00000027284.16"	"Cdan1"	chr2	-	120729688	120730099	120729929	120730099	120729530	120729609
1998	"ENSMUSG00000023206.16"	"Il15ra"	chr2	+	11718263	11718458	11718263	11718342	11724095	11724128
2005	"ENSMUSG00000045962.16"	"Wnk1"	chr6	-	119932668	119932761	119932689	119932761	119927124	119927234
2009	"ENSMUSG00000059689.15"	"Zfp637"	chr6	+	117843252	117843396	117843252	117843392	117844982	117845956
2010	"ENSMUSG00000059689.15"	"Zfp637"	chr6	+	117843252	117843606	117843252	117843392	117844982	117845956
2011	"ENSMUSG00000059689.15"	"Zfp637"	chr6	+	117843252	117843606	117843252	117843396	117844982	117845956
2015	"ENSMUSG00000024104.11"	"Washc2"	chr6	+	116254089	116255168	116254089	116254218	116258641	116259256
2019	"ENSMUSG00000038671.15"	"Arfrp1"	chr2	-	181364013	181364398	181364310	181364398	181361390	181361472
2027	"ENSMUSG00000030269.14"	"Mtmr14"	chr6	+	113255815	113255921	113255815	113255843	113257022	113257096
2028	"ENSMUSG00000030269.14"	"Mtmr14"	chr6	+	113255815	113255938	113255815	113255843	113257022	113257096
2030	"ENSMUSG00000029718.14"	"Pcolce"	chr5	-	137605722	137607107	137606826	137607107	137605456	137605627
2045	"ENSMUSG00000015149.14"	"Sirt2"	chr7	+	28785663	28785882	28785663	28785719	28785964	28786016
2048	"ENSMUSG00000027489.15"	"Necab3"	chr2	-	154557049	154557081	154557056	154557081	154554899	154554925
2050	"ENSMUSG00000001016.12"	"Ilf2"	chr3	+	90486850	90487097	90486850	90486912	90487226	90487317
2066	"ENSMUSG00000110018.2"	"5430437J10Rik"	chr15	+	5580628	5581268	5580628	5580822	5587685	5587771
2067	"ENSMUSG00000030016.14"	"Zfp638"	chr6	+	83976201	83977429	83976201	83976350	83978021	83978087
2077	"ENSMUSG00000045875.13"	"Adra1a"	chr14	+	66727445	66728000	66727445	66727831	66770584	66771168
2080	"ENSMUSG00000053907.10"	"Mat2a"	chr6	-	72436994	72437448	72437370	72437448	72436416	72436529
2085	"ENSMUSG00000068735.14"	"Trp53i11"	chr2	+	93196896	93196979	93196896	93196978	93197461	93197748
2089	"ENSMUSG00000011114.18"	"Tbrg1"	chr9	-	37652614	37653169	37653032	37653169	37651289	37651387
2090	"ENSMUSG00000005699.16"	"Pard6a"	chr8	+	105702173	105702396	105702173	105702306	105702610	105703493
2091	"ENSMUSG00000041130.10"	"Zfp598"	chr17	+	24677834	24678713	24677834	24678052	24679036	24679224
2094	"ENSMUSG00000036180.15"	"Gatad2a"	chr8	-	69912901	69913224	69912922	69913224	69911676	69911869
2096	"ENSMUSG00000036180.15"	"Gatad2a"	chr8	-	69916559	69916700	69916568	69916700	69916283	69916451
2097	"ENSMUSG00000003549.9"	"Ercc1"	chr7	+	19355100	19355179	19355100	19355172	19355292	19355361
2105	"ENSMUSG00000035798.14"	"Zdhhc17"	chr10	-	110949620	110950683	110950560	110950683	110948190	110948284
2110	"ENSMUSG00000025326.12"	"Ube3a"	chr7	+	59247172	59247237	59247172	59247217	59247291	59247541
2111	"ENSMUSG00000027257.13"	"Pacsin3"	chr2	+	91256301	91256408	91256301	91256343	91259863	91259927
2119	"ENSMUSG00000022620.14"	"Arsa"	chr15	-	89474539	89475005	89474786	89475005	89474227	89474352
2139	"ENSMUSG00000029617.10"	"Ccz1"	chr5	-	143998162	143998605	143998543	143998605	143993225	143993259
2146	"ENSMUSG00000029823.16"	"Luc7l2"	chr6	+	38554979	38557380	38554979	38555063	38557851	38557918
2147	"ENSMUSG00000029823.16"	"Luc7l2"	chr6	+	38554979	38557380	38554979	38555063	38565654	38565722
2156	"ENSMUSG00000056215.13"	"Lrguk"	chr6	+	34043404	34043535	34043404	34043505	34048858	34048940
2161	"ENSMUSG00000029267.17"	"Mtf2"	chr5	+	108069161	108069523	108069161	108069363	108080824	108081023
2164	"ENSMUSG00000029772.17"	"Ahcyl2"	chr6	+	29906507	29906759	29906507	29906576	29908346	29908467
2165	"ENSMUSG00000028959.14"	"Fastk"	chr5	-	24441527	24441823	24441731	24441823	24441038	24441261
2172	"ENSMUSG00000002346.16"	"Slc25a42"	chr8	-	70188832	70189577	70189410	70189577	70188299	70188451
2185	"ENSMUSG00000029034.9"	"Ints11"	chr4	+	155885564	155886156	155885564	155885703	155886797	155886987
2197	"ENSMUSG00000066232.4"	"Ipo7"	chr7	+	110027070	110027152	110027070	110027148	110029690	110029844
2200	"ENSMUSG00000029578.15"	"Wipi2"	chr5	+	142658191	142659162	142658191	142658288	142659532	142659625
2211	"ENSMUSG00000032198.9"	"Dock6"	chr9	-	21832839	21832945	21832843	21832945	21831853	21831940
2223	"ENSMUSG00000086714.1"	"0610009E02Rik"	chr2	+	26457672	26457812	26457672	26457780	26458415	26459379
2224	"ENSMUSG00000013858.14"	"Tmem259"	chr10	-	79978391	79978605	79978547	79978605	79978187	79978320
2229	"ENSMUSG00000029673.17"	"Auts2"	chr5	-	131472237	131472479	131472258	131472479	131461281	131461353
2237	"ENSMUSG00000000732.9"	"Icosl"	chr10	+	78071160	78072091	78071160	78071279	78073706	78074000
2242	"ENSMUSG00000029389.17"	"Ddx55"	chr5	+	124554670	124556848	124554670	124554757	124556961	124557024
2245	"ENSMUSG00000049550.17"	"Clip1"	chr5	-	123630224	123631169	123630452	123631169	123623212	123623270
2249	"ENSMUSG00000026031.15"	"Cflar"	chr1	+	58713570	58713659	58713570	58713657	58726305	58726732
2288	"ENSMUSG00000030822.15"	"Prr14"	chr7	+	127473594	127473986	127473594	127473716	127474378	127474422
2291	"ENSMUSG00000041459.15"	"Tardbp"	chr4	-	148618646	148618791	148618664	148618791	148617565	148617635
2292	"ENSMUSG00000041459.15"	"Tardbp"	chr4	-	148618646	148618791	148618673	148618791	148617565	148617635
2293	"ENSMUSG00000041459.15"	"Tardbp"	chr4	-	148618664	148618791	148618673	148618791	148617565	148617635
2308	"ENSMUSG00000003299.10"	"Mrpl4"	chr9	+	21006826	21006944	21006826	21006856	21007363	21007540
2309	"ENSMUSG00000003299.10"	"Mrpl4"	chr9	+	21006826	21006944	21006826	21006856	21007433	21007540
2310	"ENSMUSG00000003299.10"	"Mrpl4"	chr9	+	21006826	21006944	21006826	21006856	21007630	21007740
2317	"ENSMUSG00000028759.13"	"Hp1bp3"	chr4	+	138216626	138216799	138216626	138216740	138222088	138222188
2326	"ENSMUSG00000035325.16"	"Sec31a"	chr5	-	100373379	100373715	100373424	100373715	100368293	100368352
2327	"ENSMUSG00000030330.15"	"Ing4"	chr6	+	125047210	125047325	125047210	125047316	125047478	125047587
2329	"ENSMUSG00000015165.16"	"Hnrnpl"	chr7	+	28818460	28818924	28818460	28818532	28820152	28820274
2332	"ENSMUSG00000027584.17"	"Oprl1"	chr2	+	181715689	181715946	181715689	181715931	181717954	181718093
2346	"ENSMUSG00000022546.5"	"Gpt"	chr15	+	76698714	76699151	76698714	76698889	76699235	76699348
2352	"ENSMUSG00000038374.10"	"Rbm8a"	chr3	+	96629939	96630065	96629939	96630028	96630301	96630361
2359	"ENSMUSG00000029211.11"	"Gabra4"	chr5	-	71657092	71657289	71657170	71657289	71638131	71638275
2368	"ENSMUSG00000029201.14"	"Ugdh"	chr5	-	65420248	65422782	65422634	65422782	65418477	65418608
2375	"ENSMUSG00000028861.13"	"Mrps15"	chr4	+	126051324	126051965	126051324	126051409	126054960	126055152
2383	"ENSMUSG00000079477.9"	"Rab7"	chr6	-	88004992	88005211	88005153	88005211	88004170	88004299
2391	"ENSMUSG00000029106.14"	"Add1"	chr5	+	34616562	34616907	34616562	34616814	34620044	34620134
2393	"ENSMUSG00000028410.13"	"Dnaja1"	chr4	+	40726104	40728183	40726104	40726209	40730172	40730287
2394	"ENSMUSG00000029152.13"	"Ociad1"	chr5	+	73306577	73306798	73306577	73306753	73310273	73310426
2422	"ENSMUSG00000021259.5"	"Cyp46a1"	chr12	+	108351913	108352202	108351913	108352024	108352330	108352419
2424	"ENSMUSG00000029148.15"	"Nrbp1"	chr5	+	31244165	31244559	31244165	31244288	31244876	31244966
2428	"ENSMUSG00000027523.20"	"Gnas"	chr2	+	174328107	174330434	174328107	174328131	174341652	174341707
2430	"ENSMUSG00000060073.9"	"Psma3"	chr12	+	70978732	70978839	70978732	70978815	70983323	70983442
2437	"ENSMUSG00000030854.17"	"Ptpn5"	chr7	-	47090726	47091570	47091376	47091570	47090420	47090504
2444	"ENSMUSG00000019302.16"	"Atp6v0a1"	chr11	+	101027266	101029258	101027266	101027393	101033900	101034113
2445	"ENSMUSG00000047554.14"	"Tmem41b"	chr7	-	109985961	109986259	109986209	109986259	109982655	109982773
2447	"ENSMUSG00000027333.18"	"Smox"	chr2	+	131520411	131521171	131520411	131520646	131522058	131522219
2449	"ENSMUSG00000054099.11"	"Slc25a40"	chr5	+	8440720	8442571	8440720	8440788	8443611	8443785
2453	"ENSMUSG00000051113.9"	"Fam71e1"	chr7	+	44496914	44497064	44496914	44497033	44497405	44497633
2457	"ENSMUSG00000059939.13"	"9430015G10Rik"	chr4	+	156123975	156124122	156123975	156124001	156125416	156127265
2478	"ENSMUSG00000028453.10"	"Fancg"	chr4	-	43006983	43007403	43007267	43007403	43006749	43006896
2492	"ENSMUSG00000078765.11"	"U2af1l4"	chr7	+	30564202	30564394	30564202	30564228	30564473	30564607
2500	"ENSMUSG00000026634.16"	"Angel2"	chr1	+	190928491	190928758	190928491	190928717	190937443	190937700
2503	"ENSMUSG00000027680.15"	"Fxr1"	chr3	+	34058023	34058231	34058023	34058081	34061827	34062031
2507	"ENSMUSG00000026790.19"	"Odf2"	chr2	+	29914230	29914510	29914230	29914302	29914733	29914919
2508	"ENSMUSG00000026207.16"	"Speg"	chr1	+	75384827	75385164	75384827	75384987	75387800	75389104
2518	"ENSMUSG00000058254.12"	"Tspan7"	chrX	+	10590135	10595354	10590135	10590219	10595629	10596605
2519	"ENSMUSG00000039382.12"	"Wdr45"	chrX	+	7723314	7723364	7723314	7723357	7723564	7723753
2526	"ENSMUSG00000031570.17"	"Plpp5"	chr8	+	25721661	25722600	25721661	25721786	25724079	25724887
2529	"ENSMUSG00000028906.17"	"Epb41"	chr4	-	131955527	131955578	131955542	131955578	131947096	131954193
2530	"ENSMUSG00000028906.17"	"Epb41"	chr4	-	131955527	131955578	131955542	131955578	131954727	131955156
2542	"ENSMUSG00000028973.18"	"Abcb8"	chr5	+	24406399	24407455	24406399	24406494	24408567	24408818
2546	"ENSMUSG00000025212.17"	"Sfxn3"	chr19	+	45052095	45052223	45052095	45052183	45052410	45052460
2557	"ENSMUSG00000031634.13"	"Ufsp2"	chr8	+	45980314	45980639	45980314	45980492	45983522	45983680
2558	"ENSMUSG00000031634.13"	"Ufsp2"	chr8	+	45985321	45985481	45985321	45985468	45991762	45991912
2574	"ENSMUSG00000012126.16"	"Ubxn11"	chr4	+	134109559	134109658	134109559	134109645	134116030	134116157
2577	"ENSMUSG00000027674.16"	"Pex5l"	chr3	-	33081975	33083060	33082815	33083060	33080464	33080536
2578	"ENSMUSG00000028700.14"	"Pomgnt1"	chr4	+	116155728	116156014	116155728	116155801	116157892	116157957
2579	"ENSMUSG00000034171.13"	"Faah"	chr4	-	116004713	116005206	116004999	116005206	116004354	116004479
2587	"ENSMUSG00000015709.9"	"Arnt2"	chr7	-	84310872	84310975	84310909	84310975	84305228	84305259
2589	"ENSMUSG00000028582.14"	"Cc2d1b"	chr4	+	108630277	108630336	108630277	108630306	108630404	108630433
2598	"ENSMUSG00000073792.11"	"Alg6"	chr4	+	99750728	99752885	99750728	99750799	99752992	99753191
2599	"ENSMUSG00000073434.12"	"Wdr90"	chr17	-	25860371	25860817	25860708	25860817	25860018	25860133
2618	"ENSMUSG00000008305.18"	"Tle1"	chr4	-	72169091	72169196	72169121	72169196	72145309	72145420
2626	"ENSMUSG00000066151.12"	"Fkbp15"	chr4	-	62320958	62321061	62320988	62321061	62314253	62314425
2629	"ENSMUSG00000036591.16"	"Arhgap21"	chr2	-	20855353	20855706	20855580	20855706	20854934	20855040
2638	"ENSMUSG00000056153.15"	"Socs6"	chr18	-	88887208	88887333	88887212	88887333	88792670	88792772
2639	"ENSMUSG00000056153.15"	"Socs6"	chr18	-	88887208	88887333	88887212	88887333	88886991	88887065
2653	"ENSMUSG00000032181.7"	"Scg3"	chr9	-	75663192	75663276	75663207	75663276	75651630	75651711
2660	"ENSMUSG00000028467.15"	"Gba2"	chr4	-	43569488	43569955	43569829	43569955	43569180	43569285
2670	"ENSMUSG00000086804.8"	"Gm43154"	chr6	+	31793011	31793122	31793011	31793109	31796250	31796456
2684	"ENSMUSG00000026811.18"	"St6galnac6"	chr2	+	32608041	32608225	32608041	32608096	32612223	32612403
2686	"ENSMUSG00000033460.14"	"Armcx1"	chrX	+	134718919	134719108	134718919	134718992	134719394	134719503
2692	"ENSMUSG00000027270.14"	"Lamp5"	chr2	+	136058945	136059626	136058945	136059118	136059749	136059855
2696	"ENSMUSG00000032413.12"	"Rasa2"	chr9	-	96566015	96568487	96568363	96568487	96560697	96560781
2705	"ENSMUSG00000039988.14"	"Ankrd13c"	chr3	+	157972999	157975294	157972999	157973045	157988639	157988784
2712	"ENSMUSG00000057594.12"	"Arl16"	chr11	-	120467009	120467240	120467181	120467240	120466653	120466732
2718	"ENSMUSG00000003721.14"	"Insig2"	chr1	-	121319596	121319972	121319628	121319972	121306936	121306963
2719	"ENSMUSG00000003721.14"	"Insig2"	chr1	-	121319596	121319972	121319628	121319972	121312200	121312325
2729	"ENSMUSG00000003452.15"	"Bicd1"	chr6	+	149518905	149519223	149518905	149519113	149550349	149550425
2737	"ENSMUSG00000002981.10"	"Clptm1"	chr7	-	19638116	19639017	19638931	19639017	19637468	19637713
2738	"ENSMUSG00000030083.11"	"Abtb1"	chr6	-	88840837	88840900	88840872	88840900	88839626	88839771
2742	"ENSMUSG00000070420.4"	"Zscan25"	chr5	+	145283351	145283784	145283351	145283780	145287307	145287399
2753	"ENSMUSG00000025812.18"	"Pard3"	chr8	+	127409555	127409704	127409555	127409617	127415569	127415797
2754	"ENSMUSG00000025812.18"	"Pard3"	chr8	+	127409555	127409707	127409555	127409617	127415569	127415797
2755	"ENSMUSG00000025812.18"	"Pard3"	chr8	+	127409555	127409707	127409555	127409704	127415569	127415797
2771	"ENSMUSG00000008206.16"	"Cers4"	chr8	+	4519462	4520308	4519462	4519513	4520553	4520682
2778	"ENSMUSG00000007783.10"	"Cpt1c"	chr7	-	44965083	44965566	44965370	44965566	44963903	44964009
2780	"ENSMUSG00000030310.10"	"Slc6a1"	chr6	+	114301862	114302187	114301862	114301997	114302499	114302631
2785	"ENSMUSG00000027433.5"	"Xrn2"	chr2	+	147029726	147029976	147029726	147029784	147034853	147034898
2795	"ENSMUSG00000027849.19"	"Syt6"	chr3	+	103575377	103575606	103575377	103575540	103585341	103585690
2799	"ENSMUSG00000031109.16"	"Enox2"	chrX	-	49286844	49286904	49286855	49286904	49080616	49080751
2803	"ENSMUSG00000025733.17"	"Rhot2"	chr17	-	25839984	25840335	25840254	25840335	25839688	25839891
2808	"ENSMUSG00000021686.6"	"Ap3b1"	chr13	+	94542778	94542883	94542778	94542876	94543983	94544321
2812	"ENSMUSG00000040767.10"	"Snrnp25"	chr11	+	32206959	32207050	32206959	32207043	32207556	32207662
2818	"ENSMUSG00000038777.19"	"Sema6c"	chr3	+	95160493	95160702	95160493	95160698	95162614	95162663
