ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
12069	"ENSMUSG00000038500.15"	"Prr3"	chr17	-	35979126	35979255	35978380	35978443	35979707	35979808
12072	"ENSMUSG00000023088.17"	"Abcc1"	chr16	+	14413220	14413382	14411448	14411626	14419699	14419792
12074	"ENSMUSG00000023088.17"	"Abcc1"	chr16	+	14447477	14447645	14445292	14445469	14448399	14448583
12075	"ENSMUSG00000023088.17"	"Abcc1"	chr16	+	14448399	14448583	14445292	14445469	14457887	14457969
12076	"ENSMUSG00000023088.17"	"Abcc1"	chr16	+	14448399	14448592	14445292	14445469	14457887	14457969
12077	"ENSMUSG00000071074.9"	"Yipf3"	chr17	+	46249178	46249285	46248840	46249038	46250410	46250456
12083	"ENSMUSG00000028085.12"	"Gatb"	chr3	+	85601859	85601973	85575863	85576014	85611351	85611465
12084	"ENSMUSG00000028085.12"	"Gatb"	chr3	+	85604380	85604579	85601859	85601973	85605014	85605137
12085	"ENSMUSG00000028085.12"	"Gatb"	chr3	+	85604453	85604579	85601859	85601973	85605014	85605137
12086	"ENSMUSG00000028085.12"	"Gatb"	chr3	+	85605014	85605137	85601859	85601973	85611351	85611465
12087	"ENSMUSG00000028085.12"	"Gatb"	chr3	+	85636923	85637057	85575863	85576014	85644969	85645048
12088	"ENSMUSG00000028085.12"	"Gatb"	chr3	+	85636923	85637057	85618823	85619013	85644969	85645048
12089	"ENSMUSG00000028085.12"	"Gatb"	chr3	+	85644969	85645048	85618823	85619013	85652280	85652415
12090	"ENSMUSG00000020912.4"	"Krt12"	chr11	-	99416894	99416965	99415665	99416108	99417914	99418135
12091	"ENSMUSG00000020913.3"	"Krt24"	chr11	-	99280968	99281045	99279958	99280315	99281248	99281466
12094	"ENSMUSG00000037935.16"	"Smarce1"	chr11	-	99228274	99228318	99220654	99220735	99228496	99228548
12095	"ENSMUSG00000037935.16"	"Smarce1"	chr11	-	99228274	99228318	99220654	99220735	99230401	99230445
12096	"ENSMUSG00000037935.16"	"Smarce1"	chr11	-	99228496	99228548	99220654	99220735	99230401	99230445
12097	"ENSMUSG00000037935.16"	"Smarce1"	chr11	-	99228496	99228548	99225298	99228318	99230401	99230445
12099	"ENSMUSG00000059248.13"	"Septin9"	chr11	+	117290397	117291036	117266245	117266595	117351428	117351620
12100	"ENSMUSG00000038020.5"	"Rapgefl1"	chr11	+	98842557	98842655	98842194	98842330	98845874	98845987
12101	"ENSMUSG00000038020.5"	"Rapgefl1"	chr11	+	98845874	98845987	98842557	98842655	98846121	98846289
12102	"ENSMUSG00000038020.5"	"Rapgefl1"	chr11	+	98850364	98850429	98850093	98850181	98850784	98850839
12103	"ENSMUSG00000020889.11"	"Nr1d1"	chr11	-	98771436	98771525	98771199	98771344	98771792	98772134
12104	"ENSMUSG00000058756.13"	"Thra"	chr11	+	98741357	98741447	98740637	98740687	98753289	98753442
12105	"ENSMUSG00000058756.13"	"Thra"	chr11	+	98741357	98741447	98740800	98740830	98753289	98753442
12107	"ENSMUSG00000058756.13"	"Thra"	chr11	+	98753289	98753638	98741810	98742006	98756107	98756175
12108	"ENSMUSG00000058756.13"	"Thra"	chr11	+	98753289	98753638	98741810	98742006	98760875	98761023
12109	"ENSMUSG00000058756.13"	"Thra"	chr11	+	98756107	98756175	98741810	98742006	98760875	98761023
12110	"ENSMUSG00000058756.13"	"Thra"	chr11	+	98756107	98756175	98753289	98753638	98760875	98761023
12111	"ENSMUSG00000058756.13"	"Thra"	chr11	+	98756922	98757023	98756107	98756175	98760875	98761023
12112	"ENSMUSG00000058756.13"	"Thra"	chr11	+	98760875	98761023	98756922	98757023	98761720	98761926
12113	"ENSMUSG00000058756.13"	"Thra"	chr11	+	98762920	98763067	98761720	98761926	98763528	98763787
12114	"ENSMUSG00000058756.13"	"Thra"	chr11	+	98763528	98763787	98762920	98763067	98764277	98764405
12115	"ENSMUSG00000017210.14"	"Med24"	chr11	-	98705118	98705267	98704590	98705016	98705521	98705602
12116	"ENSMUSG00000017210.14"	"Med24"	chr11	-	98710062	98710162	98708841	98709757	98710274	98710453
12117	"ENSMUSG00000017210.14"	"Med24"	chr11	-	98715641	98715755	98715080	98715128	98716130	98716281
12119	"ENSMUSG00000029171.12"	"Pgm2"	chr5	+	64105754	64105944	64103713	64103907	64106607	64106705
12122	"ENSMUSG00000021339.4"	"Mrs2"	chr13	-	24994724	24994842	24993669	24993783	24997027	24997144
12123	"ENSMUSG00000021339.4"	"Mrs2"	chr13	-	24995344	24995497	24994724	24994842	24997027	24997144
12124	"ENSMUSG00000021339.4"	"Mrs2"	chr13	-	24997027	24997144	24995344	24995497	24998924	24999055
12125	"ENSMUSG00000021339.4"	"Mrs2"	chr13	-	25018903	25018973	25018519	25018593	25020081	25020379
12127	"ENSMUSG00000038143.16"	"Stox2"	chr8	-	47191838	47194104	47180047	47186572	47203120	47203273
12129	"ENSMUSG00000038143.16"	"Stox2"	chr8	-	47203120	47203273	47191838	47194104	47287879	47289362
12130	"ENSMUSG00000038208.13"	"Pgap3"	chr11	-	98391079	98391141	98390676	98390813	98391694	98391757
12132	"ENSMUSG00000023927.15"	"Satb1"	chr17	-	51742046	51742142	51739475	51740410	51742645	51742849
12133	"ENSMUSG00000023927.15"	"Satb1"	chr17	-	51742645	51742849	51736186	51740413	51767891	51768047
12134	"ENSMUSG00000023927.15"	"Satb1"	chr17	-	51767891	51768047	51742645	51742849	51775205	51775418
12135	"ENSMUSG00000023927.15"	"Satb1"	chr17	-	51785528	51785640	51782611	51783066	51803430	51803554
12136	"ENSMUSG00000023927.15"	"Satb1"	chr17	-	51804313	51804440	51803430	51803554	51805196	51805373
12137	"ENSMUSG00000020883.18"	"Fbxl20"	chr11	-	98099982	98100109	98098419	98098494	98101700	98101796
12140	"ENSMUSG00000020883.18"	"Fbxl20"	chr11	-	98128314	98128376	98115392	98115447	98149315	98149606
12141	"ENSMUSG00000017400.10"	"Stac2"	chr11	-	98039618	98039756	98036622	98038070	98040097	98040149
12143	"ENSMUSG00000017404.12"	"Rpl19"	chr11	+	98029774	98029885	98029394	98029515	98030270	98030492
12146	"ENSMUSG00000038366.15"	"Lasp1"	chr11	+	97800962	97801114	97799671	97799862	97806824	97806919
12147	"ENSMUSG00000038366.15"	"Lasp1"	chr11	+	97806824	97806919	97799564	97799862	97815697	97815782
12148	"ENSMUSG00000038366.15"	"Lasp1"	chr11	+	97824841	97824949	97815697	97815782	97833545	97833563
12150	"ENSMUSG00000015461.15"	"Atf6b"	chr17	+	34653920	34654005	34653703	34653815	34654470	34654879
12152	"ENSMUSG00000027349.5"	"Fam98b"	chr2	+	117260174	117260353	117259220	117259355	117262838	117262919
12153	"ENSMUSG00000027349.5"	"Fam98b"	chr2	+	117262838	117262919	117260174	117260353	117263822	117263939
12154	"ENSMUSG00000078695.8"	"Cisd3"	chr11	+	97686500	97686620	97685952	97686215	97688267	97688621
12159	"ENSMUSG00000038437.11"	"Mllt6"	chr11	+	97665729	97665839	97665485	97665540	97666789	97666893
12162	"ENSMUSG00000038437.11"	"Mllt6"	chr11	+	97678313	97678663	97677147	97677236	97678964	97679055
12164	"ENSMUSG00000038453.17"	"Srcin1"	chr11	-	97522372	97522495	97519313	97520173	97523089	97523242
12165	"ENSMUSG00000038453.17"	"Srcin1"	chr11	-	97537043	97537239	97536307	97536506	97542533	97542557
12167	"ENSMUSG00000038453.17"	"Srcin1"	chr11	-	97542533	97542557	97537043	97537239	97551676	97551978
12168	"ENSMUSG00000038453.17"	"Srcin1"	chr11	-	97548879	97548978	97537043	97537239	97551676	97551978
12170	"ENSMUSG00000038453.17"	"Srcin1"	chr11	-	97551676	97551978	97542533	97542557	97573795	97573929
12172	"ENSMUSG00000038453.17"	"Srcin1"	chr11	-	97566710	97566773	97551872	97551978	97574916	97575226
12173	"ENSMUSG00000038453.17"	"Srcin1"	chr11	-	97566710	97566773	97551872	97551978	97574967	97575226
12174	"ENSMUSG00000038453.17"	"Srcin1"	chr11	-	97566710	97566773	97551872	97551978	97576088	97576186
12175	"ENSMUSG00000049807.16"	"Arhgap23"	chr11	+	97437145	97437331	97436284	97436690	97444183	97444228
12176	"ENSMUSG00000049807.16"	"Arhgap23"	chr11	+	97446508	97446551	97444183	97444345	97448169	97448265
12177	"ENSMUSG00000049807.16"	"Arhgap23"	chr11	+	97448169	97448265	97446508	97446551	97448444	97448523
12178	"ENSMUSG00000049807.16"	"Arhgap23"	chr11	+	97453864	97454020	97451391	97452544	97454213	97454325
12180	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97222950	97223170	97218507	97218650	97224658	97224761
12181	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97224658	97224793	97222950	97223170	97226728	97226868
12182	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97236064	97236169	97235054	97235115	97238093	97238258
12183	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97236064	97236221	97235054	97235115	97238093	97238258
12185	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97240928	97241043	97238093	97238258	97241803	97241837
12186	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97240928	97241043	97238093	97238258	97241950	97242047
12187	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97241803	97241837	97238093	97238258	97241950	97242047
12188	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97241803	97241837	97240928	97241043	97241950	97242047
12189	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97241950	97242047	97238093	97238258	97244427	97244535
12190	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97242602	97242803	97241950	97242047	97244427	97244535
12191	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97244427	97244535	97238093	97238258	97248201	97248323
12192	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97244427	97244535	97238093	97238258	97248231	97248323
12194	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97248201	97248323	97244427	97244535	97258273	97258351
12195	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97248231	97248323	97244427	97244535	97258273	97258351
12197	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97258273	97258351	97248201	97248323	97267594	97267631
12198	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97258273	97258351	97248201	97248323	97280200	97280408
12199	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97258273	97258351	97250627	97250743	97263895	97264026
12201	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97267594	97267679	97248201	97248323	97280200	97280408
12202	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97267594	97267679	97257377	97258351	97280200	97280408
12203	"ENSMUSG00000000489.7"	"Pdgfb"	chr15	-	80005468	80005565	80002390	80003414	80013935	80014808
12204	"ENSMUSG00000024640.9"	"Psat1"	chr19	-	15914863	15915033	15909300	15909429	15917076	15917249
12205	"ENSMUSG00000024640.9"	"Psat1"	chr19	-	15919454	15919524	15918205	15918411	15920935	15920996
12206	"ENSMUSG00000001440.5"	"Kpnb1"	chr11	-	97164952	97165096	97164220	97164830	97165375	97165400
12209	"ENSMUSG00000002459.17"	"Rgs20"	chr1	-	4916896	4916980	4912313	4912548	4923846	4923989
12210	"ENSMUSG00000002459.17"	"Rgs20"	chr1	-	4916896	4916980	4912313	4912548	5019310	5019379
12211	"ENSMUSG00000002459.17"	"Rgs20"	chr1	-	4923846	4923989	4912313	4912548	5019310	5019539
12213	"ENSMUSG00000002459.17"	"Rgs20"	chr1	-	4923846	4923989	4916896	4916980	5020737	5021037
12216	"ENSMUSG00000038534.19"	"Osbpl7"	chr11	+	97052769	97052823	97052485	97052611	97054114	97054228
12217	"ENSMUSG00000001445.10"	"Mrpl10"	chr11	+	97044527	97044697	97041559	97041652	97047029	97047194
12218	"ENSMUSG00000033022.8"	"Cdo1"	chr18	-	46715596	46715766	46713192	46713961	46720286	46720441
12219	"ENSMUSG00000033022.8"	"Cdo1"	chr18	-	46715596	46715815	46713924	46713961	46720286	46720441
12220	"ENSMUSG00000033022.8"	"Cdo1"	chr18	-	46720286	46720441	46715596	46715766	46727972	46728355
12223	"ENSMUSG00000024283.15"	"Wac"	chr18	+	7901495	7901602	7871530	7871744	7905399	7905492
12224	"ENSMUSG00000024283.15"	"Wac"	chr18	+	7910515	7910824	7905931	7906044	7916030	7916291
12226	"ENSMUSG00000024283.15"	"Wac"	chr18	+	7916051	7916297	7905931	7906044	7917552	7917675
12227	"ENSMUSG00000078700.10"	"D030028A08Rik"	chr11	+	96958852	96959024	96952580	96952728	96959339	96959451
12228	"ENSMUSG00000078700.10"	"D030028A08Rik"	chr11	+	96958852	96959024	96952580	96952728	96959553	96960062
12229	"ENSMUSG00000078700.10"	"D030028A08Rik"	chr11	+	96959339	96959451	96952580	96952728	96959553	96960062
12230	"ENSMUSG00000078700.10"	"D030028A08Rik"	chr11	+	96959339	96959451	96958852	96959024	96959553	96960062
12232	"ENSMUSG00000018666.13"	"Cbx1"	chr11	+	96800770	96800947	96789126	96789353	96802727	96802822
12233	"ENSMUSG00000018666.13"	"Cbx1"	chr11	+	96801428	96801606	96800770	96800947	96802727	96802822
12236	"ENSMUSG00000024948.15"	"Map4k2"	chr19	+	6343103	6343176	6342743	6342786	6343254	6343386
12238	"ENSMUSG00000024948.15"	"Map4k2"	chr19	+	6343801	6343883	6343460	6343523	6343971	6344079
12239	"ENSMUSG00000024948.15"	"Map4k2"	chr19	+	6345443	6345482	6345318	6345362	6345576	6345610
12240	"ENSMUSG00000024948.15"	"Map4k2"	chr19	+	6346083	6346125	6345915	6346004	6346208	6346293
12241	"ENSMUSG00000024948.15"	"Map4k2"	chr19	+	6346544	6346605	6346387	6346467	6346691	6346809
12242	"ENSMUSG00000024948.15"	"Map4k2"	chr19	+	6353260	6353333	6353119	6353190	6353439	6355442
12243	"ENSMUSG00000024948.15"	"Map4k2"	chr19	+	6353277	6353333	6352774	6353190	6353439	6353527
12244	"ENSMUSG00000031824.15"	"6430548M08Rik"	chr8	+	120151310	120151381	120150083	120150157	120152438	120152545
12246	"ENSMUSG00000014349.7"	"Ube2z"	chr11	-	96055837	96055950	96051733	96051824	96058315	96058427
12247	"ENSMUSG00000006058.10"	"Snf8"	chr11	+	96043403	96043476	96041624	96041729	96045160	96045302
12250	"ENSMUSG00000017897.18"	"Eya2"	chr2	+	165713504	165713572	165687618	165687735	165715950	165716069
12252	"ENSMUSG00000018381.15"	"Abi3"	chr11	-	95833208	95833331	95832722	95832876	95833639	95833800
12253	"ENSMUSG00000018381.15"	"Abi3"	chr11	-	95833208	95833334	95830073	95832876	95833639	95833800
12254	"ENSMUSG00000057522.15"	"Spop"	chr11	+	95471222	95471344	95470521	95470665	95474230	95474314
12255	"ENSMUSG00000057522.15"	"Spop"	chr11	+	95481913	95482091	95474484	95474612	95485291	95485347
12256	"ENSMUSG00000057522.15"	"Spop"	chr11	+	95485291	95485347	95474484	95474612	95485836	95485959
12260	"ENSMUSG00000036634.15"	"Mag"	chr7	-	30901062	30901159	30900637	30900737	30901648	30901936
12261	"ENSMUSG00000036634.15"	"Mag"	chr7	-	30901648	30901936	30901062	30901159	30906905	30907166
12265	"ENSMUSG00000038967.13"	"Pdk2"	chr11	-	95028478	95028586	95027864	95027978	95028697	95028796
12266	"ENSMUSG00000038967.13"	"Pdk2"	chr11	-	95031835	95032020	95029916	95030006	95032464	95032536
12268	"ENSMUSG00000004789.10"	"Dlst"	chr12	+	85111497	85111531	85110832	85110959	85118358	85118414
12270	"ENSMUSG00000004789.10"	"Dlst"	chr12	+	85115272	85115321	85111497	85111531	85118358	85118414
12277	"ENSMUSG00000039096.10"	"Rsad1"	chr11	-	94543293	94543348	94542880	94542984	94543554	94543702
12278	"ENSMUSG00000039096.10"	"Rsad1"	chr11	-	94548158	94548363	94544419	94544785	94548470	94548604
12279	"ENSMUSG00000039096.10"	"Rsad1"	chr11	-	94548177	94548363	94544634	94544785	94548470	94548602
12284	"ENSMUSG00000020863.15"	"Luc7l3"	chr11	-	94293137	94293278	94291138	94293032	94295919	94296080
12285	"ENSMUSG00000020863.15"	"Luc7l3"	chr11	-	94299955	94300060	94297758	94297920	94301504	94301579
12286	"ENSMUSG00000020863.15"	"Luc7l3"	chr11	-	94306185	94306225	94303841	94303986	94309624	94309691
12287	"ENSMUSG00000020863.15"	"Luc7l3"	chr11	-	94306185	94306225	94303841	94303986	94321689	94321895
12288	"ENSMUSG00000020863.15"	"Luc7l3"	chr11	-	94309624	94309691	94303841	94303986	94321689	94321958
12291	"ENSMUSG00000020859.16"	"Spag9"	chr11	+	94036599	94036670	94013622	94013743	94043571	94043628
12293	"ENSMUSG00000020859.16"	"Spag9"	chr11	+	94071564	94071686	94068935	94069035	94081339	94081397
12294	"ENSMUSG00000020859.16"	"Spag9"	chr11	+	94079198	94079210	94071564	94071686	94080739	94080754
12297	"ENSMUSG00000020859.16"	"Spag9"	chr11	+	94080739	94080754	94079198	94079210	94081339	94081397
12298	"ENSMUSG00000020859.16"	"Spag9"	chr11	+	94100106	94100187	94099026	94099152	94102090	94102158
12299	"ENSMUSG00000020859.16"	"Spag9"	chr11	+	94106633	94106782	94102090	94102158	94108454	94108626
12300	"ENSMUSG00000020859.16"	"Spag9"	chr11	+	94106633	94106782	94102090	94102158	94112032	94112146
12301	"ENSMUSG00000020859.16"	"Spag9"	chr11	+	94108454	94108626	94102090	94102158	94112032	94112146
12302	"ENSMUSG00000020859.16"	"Spag9"	chr11	+	94108454	94108626	94106633	94106782	94112032	94112146
12304	"ENSMUSG00000020859.16"	"Spag9"	chr11	+	94116729	94116879	94114172	94114349	94122721	94126080
12305	"ENSMUSG00000037601.11"	"Nme1"	chr11	-	93960667	93960780	93956978	93959513	93963226	93963328
12306	"ENSMUSG00000037601.11"	"Nme1"	chr11	-	93960667	93960780	93956978	93959513	93965807	93965937
12307	"ENSMUSG00000037601.11"	"Nme1"	chr11	-	93963226	93963328	93956978	93959513	93965807	93965937
12308	"ENSMUSG00000037601.11"	"Nme1"	chr11	-	93963226	93963328	93960667	93960780	93965807	93965937
12310	"ENSMUSG00000059474.13"	"Mbtd1"	chr11	+	93887021	93887073	93886105	93886121	93891338	93891388
12314	"ENSMUSG00000059474.13"	"Mbtd1"	chr11	+	93891338	93891388	93886105	93886121	93905158	93905343
12317	"ENSMUSG00000059474.13"	"Mbtd1"	chr11	+	93905158	93905358	93886218	93886416	93908803	93908937
12322	"ENSMUSG00000020541.12"	"Tom1l1"	chr11	-	90661755	90661889	90658147	90658208	90671083	90671200
12325	"ENSMUSG00000020546.14"	"Stxbp4"	chr11	-	90594744	90594841	90592331	90592423	90605952	90606031
12326	"ENSMUSG00000020546.14"	"Stxbp4"	chr11	-	90600185	90600280	90594744	90594841	90605952	90606031
12327	"ENSMUSG00000022300.10"	"Dcaf13"	chr15	+	39118710	39118910	39112864	39113051	39119344	39119452
12330	"ENSMUSG00000034300.17"	"Fam53c"	chr18	+	34763072	34763130	34762494	34762724	34768167	34768952
12331	"ENSMUSG00000034300.17"	"Fam53c"	chr18	+	34763072	34763130	34762494	34762724	34768170	34768952
12332	"ENSMUSG00000034300.17"	"Fam53c"	chr18	+	34763072	34763130	34762494	34762724	34770597	34773738
12333	"ENSMUSG00000034300.17"	"Fam53c"	chr18	+	34768167	34768952	34762494	34762724	34770597	34773738
12334	"ENSMUSG00000034300.17"	"Fam53c"	chr18	+	34768167	34768952	34763072	34763130	34770597	34773738
12335	"ENSMUSG00000034300.17"	"Fam53c"	chr18	+	34768170	34768952	34762494	34762724	34770597	34773760
12336	"ENSMUSG00000034300.17"	"Fam53c"	chr18	+	34768170	34768952	34763072	34763130	34770597	34773760
12337	"ENSMUSG00000033983.14"	"Coil"	chr11	+	88981068	88982167	88973863	88974202	88982288	88982375
12338	"ENSMUSG00000033983.14"	"Coil"	chr11	+	88981068	88982167	88973863	88974202	88982602	88982650
12339	"ENSMUSG00000033983.14"	"Coil"	chr11	+	88982288	88982375	88973863	88974202	88982602	88982650
12340	"ENSMUSG00000033983.14"	"Coil"	chr11	+	88982288	88982375	88981068	88982167	88982602	88982650
12341	"ENSMUSG00000033983.14"	"Coil"	chr11	+	88982602	88982650	88973863	88974202	88985016	88985086
12342	"ENSMUSG00000033983.14"	"Coil"	chr11	+	88987978	88988067	88985016	88985086	88990667	88991613
12343	"ENSMUSG00000028439.14"	"Fam219a"	chr4	-	41520911	41520966	41517690	41520398	41521611	41521692
12344	"ENSMUSG00000028439.14"	"Fam219a"	chr4	-	41524365	41524414	41521866	41521969	41569176	41569537
12347	"ENSMUSG00000023723.17"	"Mrps23"	chr11	+	88205188	88205359	88204410	88204580	88209852	88209930
12350	"ENSMUSG00000029729.12"	"Zkscan1"	chr5	+	138092919	138093432	138085083	138085231	138100589	138107822
12351	"ENSMUSG00000029729.12"	"Zkscan1"	chr5	+	138092925	138093432	138085119	138085231	138100589	138104492
12352	"ENSMUSG00000029729.12"	"Zkscan1"	chr5	+	138093991	138094139	138092639	138093432	138100589	138104491
12353	"ENSMUSG00000029729.12"	"Zkscan1"	chr5	+	138097066	138097158	138093991	138094139	138100589	138107822
12354	"ENSMUSG00000029729.12"	"Zkscan1"	chr5	+	138097452	138097579	138097066	138097158	138100589	138107822
12359	"ENSMUSG00000034156.16"	"Tspoap1"	chr11	+	87768800	87768821	87768429	87768480	87769677	87769882
12360	"ENSMUSG00000034156.16"	"Tspoap1"	chr11	+	87774523	87775354	87772056	87772166	87775501	87775653
12361	"ENSMUSG00000034156.16"	"Tspoap1"	chr11	+	87777046	87777235	87776424	87776664	87779228	87779328
12363	"ENSMUSG00000034156.16"	"Tspoap1"	chr11	+	87781301	87781334	87780881	87780953	87781489	87781593
12364	"ENSMUSG00000034156.16"	"Tspoap1"	chr11	+	87781301	87781370	87780881	87780953	87781489	87781593
12366	"ENSMUSG00000046008.8"	"Pnlip"	chr19	+	58670538	58670584	58652497	58652870	58671702	58671857
12368	"ENSMUSG00000026349.14"	"Ccnt2"	chr1	+	127793357	127793418	127791604	127791733	127795254	127795317
12369	"ENSMUSG00000026349.14"	"Ccnt2"	chr1	+	127795254	127795317	127793357	127793418	127797840	127797886
12377	"ENSMUSG00000020486.19"	"Septin4"	chr11	+	87589174	87589276	87588717	87588852	87589467	87589564
12378	"ENSMUSG00000109975.1"	"Gm19196"	chr12	+	21549866	21549954	21545308	21545399	21554376	21554521
12380	"ENSMUSG00000046442.4"	"Ppm1e"	chr11	-	87240602	87240791	87226905	87231928	87244268	87244468
12381	"ENSMUSG00000046442.4"	"Ppm1e"	chr11	-	87240602	87240791	87237431	87237575	87244268	87244468
12382	"ENSMUSG00000046442.4"	"Ppm1e"	chr11	-	87248931	87249050	87244268	87244468	87358448	87358637
12383	"ENSMUSG00000103114.1"	"Gm32200"	chr1	-	191441650	191441807	191436339	191437980	191464302	191464381
12384	"ENSMUSG00000018427.8"	"Ypel2"	chr11	-	86971808	86972122	86945932	86945976	86993591	86993707
12388	"ENSMUSG00000047126.17"	"Cltc"	chr11	-	86732504	86732666	86730717	86730831	86733575	86733844
12389	"ENSMUSG00000020513.15"	"Tubd1"	chr11	+	86552787	86553004	86549323	86549471	86555072	86555304
12392	"ENSMUSG00000020516.15"	"Rps6kb1"	chr11	-	86504265	86504378	86498870	86502962	86506790	86506898
12394	"ENSMUSG00000020516.15"	"Rps6kb1"	chr11	-	86506790	86506898	86504265	86504378	86511588	86511645
12395	"ENSMUSG00000020516.15"	"Rps6kb1"	chr11	-	86511824	86511887	86511588	86511666	86512805	86512913
12396	"ENSMUSG00000020516.15"	"Rps6kb1"	chr11	-	86516090	86516191	86513546	86513637	86517582	86517640
12399	"ENSMUSG00000020516.15"	"Rps6kb1"	chr11	-	86517150	86517249	86516090	86516191	86517349	86517392
12400	"ENSMUSG00000020516.15"	"Rps6kb1"	chr11	-	86517349	86517392	86513982	86516191	86517582	86517640
12401	"ENSMUSG00000020516.15"	"Rps6kb1"	chr11	-	86535410	86535460	86534025	86534146	86543930	86544045
12402	"ENSMUSG00000020516.15"	"Rps6kb1"	chr11	-	86535410	86535460	86534025	86534146	86544565	86544774
12403	"ENSMUSG00000020516.15"	"Rps6kb1"	chr11	-	86543930	86544045	86519891	86520039	86544565	86544765
12404	"ENSMUSG00000020516.15"	"Rps6kb1"	chr11	-	86543930	86544045	86534025	86534146	86544565	86544765
12407	"ENSMUSG00000020521.7"	"Rnft1"	chr11	+	86486060	86486505	86484656	86484799	86486655	86486732
12409	"ENSMUSG00000060336.6"	"Zfp937"	chr2	+	150237028	150237089	150236691	150236818	150238242	150240725
12411	"ENSMUSG00000024897.9"	"Apba1"	chr19	+	23932683	23932716	23917552	23917698	23933699	23933786
12412	"ENSMUSG00000018068.13"	"Ints2"	chr11	-	86222105	86222231	86217735	86217934	86224942	86225144
12415	"ENSMUSG00000018068.13"	"Ints2"	chr11	-	86257203	86257415	86256022	86256329	86257504	86257554
12416	"ENSMUSG00000036980.13"	"Taf6"	chr5	-	138182413	138182491	138182200	138182302	138182597	138182743
12417	"ENSMUSG00000036980.13"	"Taf6"	chr5	-	138183838	138183925	138183567	138183721	138184331	138184547
12421	"ENSMUSG00000059439.15"	"Bcas3"	chr11	+	85371056	85371163	85365551	85365627	85395338	85395420
12422	"ENSMUSG00000059439.15"	"Bcas3"	chr11	+	85395338	85395420	85371056	85371163	85415651	85415724
12423	"ENSMUSG00000059439.15"	"Bcas3"	chr11	+	85415651	85415724	85395338	85395420	85451660	85451768
12424	"ENSMUSG00000059439.15"	"Bcas3"	chr11	+	85457867	85457944	85451660	85451768	85466158	85466235
12425	"ENSMUSG00000059439.15"	"Bcas3"	chr11	+	85495827	85495961	85482642	85482736	85509427	85509692
12426	"ENSMUSG00000059439.15"	"Bcas3"	chr11	+	85495827	85495961	85482642	85482736	85531792	85531943
12427	"ENSMUSG00000059439.15"	"Bcas3"	chr11	+	85509427	85509692	85482642	85482736	85531792	85531943
12428	"ENSMUSG00000059439.15"	"Bcas3"	chr11	+	85509427	85509692	85495827	85495961	85531792	85531943
12429	"ENSMUSG00000059439.15"	"Bcas3"	chr11	+	85531792	85531943	85509427	85509692	85554189	85554314
12431	"ENSMUSG00000059439.15"	"Bcas3"	chr11	+	85554189	85554314	85531792	85531943	85557322	85557488
12432	"ENSMUSG00000059439.15"	"Bcas3"	chr11	+	85557322	85557488	85554189	85554314	85559070	85559171
12433	"ENSMUSG00000059439.15"	"Bcas3"	chr11	+	85801784	85801952	85583896	85583994	85813999	85814065
12434	"ENSMUSG00000059439.15"	"Bcas3"	chr11	+	85801784	85801952	85583896	85583994	85825201	85825350
12435	"ENSMUSG00000059439.15"	"Bcas3"	chr11	+	85813999	85814065	85583896	85583994	85825201	85826058
12440	"ENSMUSG00000079108.6"	"Srp54c"	chr12	+	55255538	55255612	55252771	55252858	55255967	55256076
12442	"ENSMUSG00000020628.16"	"Trappc12"	chr12	-	28711871	28711984	28702806	28703598	28721051	28721190
12443	"ENSMUSG00000020628.16"	"Trappc12"	chr12	-	28737732	28737849	28722362	28722476	28746298	28747536
12444	"ENSMUSG00000000805.18"	"Car4"	chr11	+	84964092	84964238	84963337	84963493	84964347	84964428
12445	"ENSMUSG00000000805.18"	"Car4"	chr11	+	84964347	84964428	84963337	84963493	84964534	84964563
12446	"ENSMUSG00000000805.18"	"Car4"	chr11	+	84964712	84964876	84964534	84964601	84965610	84966044
12447	"ENSMUSG00000000805.18"	"Car4"	chr11	+	84964727	84964876	84964534	84964601	84965610	84966044
12448	"ENSMUSG00000020526.12"	"Znhit3"	chr11	-	84914210	84914285	84913221	84913302	84916098	84916130
12449	"ENSMUSG00000020526.12"	"Znhit3"	chr11	-	84914210	84914383	84913221	84913302	84916098	84916130
