ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1695	"ENSMUSG00000020333.17"	"Acsl6"	chr11	+	54338411	54338546	54338453	54338546	54335051	54335125
1696	"ENSMUSG00000090077.9"	"Lime1"	chr2	+	181382193	181382544	181382486	181382544	181380077	181380179
1710	"ENSMUSG00000059674.7"	"Cdh24"	chr14	-	54633649	54633771	54633649	54633767	54636332	54636469
1712	"ENSMUSG00000062785.14"	"Kcnc3"	chr7	+	44598380	44598575	44598383	44598575	44597589	44597619
1723	"ENSMUSG00000055692.21"	"Tmem191c"	chr16	+	17277341	17277592	17277527	17277592	17276961	17277039
1733	"ENSMUSG00000049811.17"	"Fam161a"	chr11	+	23015654	23015884	23015658	23015884	23013538	23013647
1735	"ENSMUSG00000005312.15"	"Ubqln1"	chr13	-	58179552	58179668	58179552	58179662	58180821	58181625
1744	"ENSMUSG00000019907.10"	"Ppp1r12a"	chr10	+	108261244	108262431	108262309	108262431	108260835	108261036
1745	"ENSMUSG00000004394.12"	"Tmed4"	chr11	-	6274397	6274498	6274397	6274481	6274680	6274865
1747	"ENSMUSG00000003166.20"	"Dgcr2"	chr16	-	17858359	17859526	17858359	17858570	17872562	17872685
1752	"ENSMUSG00000009079.16"	"Ewsr1"	chr11	-	5078472	5078591	5078472	5078579	5078919	5079528
1755	"ENSMUSG00000051786.15"	"Tubgcp6"	chr15	-	89102000	89102169	89102000	89102166	89102816	89104290
1759	"ENSMUSG00000024883.8"	"Rin1"	chr19	+	5051073	5051254	5051084	5051254	5050829	5050871
1761	"ENSMUSG00000020454.17"	"Eif4enif1"	chr11	+	3234461	3234645	3234584	3234645	3229868	3230101
1763	"ENSMUSG00000023764.18"	"Sfi1"	chr11	-	3133071	3135542	3133071	3133207	3135653	3135830
1773	"ENSMUSG00000005682.9"	"Pan2"	chr10	+	128308064	128308234	128308118	128308234	128304094	128304389
1776	"ENSMUSG00000005682.9"	"Pan2"	chr10	+	128318162	128319038	128318944	128319038	128317889	128318033
1780	"ENSMUSG00000040370.13"	"Etfrf1"	chr6	+	145214521	145215271	145215183	145215271	145211133	145211476
1782	"ENSMUSG00000040054.17"	"Baz2a"	chr10	+	128096379	128096523	128096438	128096523	128091634	128091776
1790	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036207	161036579	161036548	161036579	161035982	161036014
1792	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161038224	161038535	161038456	161038535	161037994	161038037
1801	"ENSMUSG00000058589.14"	"Anks1b"	chr10	+	90914692	90914767	90914695	90914767	90680766	90680919
1812	"ENSMUSG00000052798.13"	"Nup107"	chr10	-	117789973	117790060	117789973	117790055	117790466	117790560
1819	"ENSMUSG00000066456.14"	"Hmgn3"	chr9	-	83109947	83111106	83109947	83110429	83112219	83112270
1825	"ENSMUSG00000034664.13"	"Itga2b"	chr11	-	102464939	102465357	102464939	102465151	102465496	102465550
1827	"ENSMUSG00000019894.14"	"Slc6a15"	chr10	+	103388896	103389341	103389026	103389341	103369371	103369468
1848	"ENSMUSG00000024163.17"	"Mapk8ip3"	chr17	-	24918087	24918139	24918087	24918136	24920471	24920495
1856	"ENSMUSG00000040136.10"	"Abcc8"	chr7	-	46105808	46106688	46105808	46105942	46106951	46107060
1861	"ENSMUSG00000117679.1"	"Apbb3"	chr18	-	36676864	36676995	36676864	36676992	36677444	36677505
1867	"ENSMUSG00000034771.15"	"Tle2"	chr10	+	81586854	81586928	81586857	81586928	81586212	81586337
1877	"ENSMUSG00000020232.17"	"Hmg20b"	chr10	-	81348885	81349089	81348885	81349085	81349379	81349602
1887	"ENSMUSG00000046822.14"	"Slc39a3"	chr10	-	81034917	81035009	81034917	81035005	81036987	81037250
1896	"ENSMUSG00000055862.7"	"Izumo4"	chr10	+	80703729	80703928	80703852	80703928	80703208	80703280
1897	"ENSMUSG00000055862.7"	"Izumo4"	chr10	+	80703729	80705373	80704417	80705373	80703208	80703280
1899	"ENSMUSG00000074578.14"	"Zfas1"	chr2	+	167065158	167065480	167065433	167065480	167063635	167063727
1908	"ENSMUSG00000043822.18"	"Adamtsl5"	chr10	-	80345042	80345416	80345042	80345103	80345512	80345703
1913	"ENSMUSG00000003068.17"	"Stk11"	chr10	+	80126032	80126369	80126232	80126369	80125478	80125568
1918	"ENSMUSG00000013833.15"	"Med16"	chr10	-	79907490	79907656	79907490	79907653	79908217	79908321
1949	"ENSMUSG00000069601.14"	"Ank3"	chr10	+	69932393	69932496	69932408	69932496	69929446	69929458
1954	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109617173	109617349	109617210	109617349	109613225	109613253
1956	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109634193	109634354	109634275	109634354	109627148	109627153
1965	"ENSMUSG00000037876.17"	"Jmjd1c"	chr10	+	67218037	67218181	67218116	67218181	67215269	67215375
1979	"ENSMUSG00000035086.13"	"Becn1"	chr11	-	101294000	101294228	101294000	101294147	101295034	101295164
1980	"ENSMUSG00000035086.13"	"Becn1"	chr11	-	101295533	101296316	101295533	101295624	101299008	101299076
1985	"ENSMUSG00000020096.21"	"Tbata"	chr10	+	61183299	61183491	61183302	61183491	61179346	61179505
2001	"ENSMUSG00000062593.17"	"Gm49339"	chr10	+	51495536	51496059	51495993	51496059	51494792	51494893
2003	"ENSMUSG00000019969.14"	"Psen1"	chr12	+	83699511	83699651	83699600	83699651	83699354	83699421
2011	"ENSMUSG00000019823.17"	"Mical1"	chr10	+	41478962	41479067	41478973	41479067	41478009	41478314
2021	"ENSMUSG00000019792.8"	"Trmt11"	chr10	-	30590842	30591102	30590842	30590935	30597739	30597805
2022	"ENSMUSG00000011831.16"	"Evi5"	chr5	-	107821704	107821894	107821704	107821816	107842070	107842300
2033	"ENSMUSG00000034863.9"	"Ano8"	chr8	-	71478720	71479058	71478720	71478831	71479150	71479342
2040	"ENSMUSG00000075702.9"	"Selenom"	chr11	+	3516485	3516920	3516841	3516920	3516260	3516296
2042	"ENSMUSG00000020964.14"	"Sel1l"	chr12	-	91813831	91814693	91813831	91814004	91814973	91815139
2043	"ENSMUSG00000019817.18"	"Plagl1"	chr10	+	13116695	13116781	13116709	13116781	13105854	13105893
2066	"ENSMUSG00000024006.17"	"Stk38"	chr17	-	29000008	29000144	29000008	29000141	29007407	29007726
2074	"ENSMUSG00000036138.16"	"Acaa1a"	chr9	+	119344465	119346568	119346469	119346568	119344172	119344252
2085	"ENSMUSG00000039607.17"	"Rbms3"	chr9	-	117109960	117110118	117109960	117110115	117352388	117352562
2093	"ENSMUSG00000032503.18"	"Arpp21"	chr9	-	112155417	112157798	112155417	112155516	112176094	112176235
2095	"ENSMUSG00000032497.19"	"Lrrfip2"	chr9	+	111199664	111199835	111199754	111199835	111193046	111193118
2097	"ENSMUSG00000034616.17"	"Ssh3"	chr19	-	4264313	4265149	4264313	4264460	4265291	4265420
2113	"ENSMUSG00000064145.12"	"Arih2"	chr9	-	108616677	108616828	108616677	108616818	108620058	108620126
2115	"ENSMUSG00000032604.16"	"Qars"	chr9	+	108508876	108509224	108509148	108509224	108508382	108508530
2124	"ENSMUSG00000006676.16"	"Usp19"	chr9	+	108497895	108498241	108498122	108498241	108497065	108497167
2126	"ENSMUSG00000037353.9"	"Letmd1"	chr15	+	100475501	100476886	100476789	100476886	100475305	100475407
2135	"ENSMUSG00000041528.15"	"Rnf123"	chr9	-	108069171	108069286	108069171	108069282	108069675	108069801
2136	"ENSMUSG00000041528.15"	"Rnf123"	chr9	-	108077721	108077897	108077721	108077839	108078799	108079301
2143	"ENSMUSG00000034684.12"	"Sema3f"	chr9	-	107684687	107684816	107684687	107684776	107685324	107685547
2144	"ENSMUSG00000034684.12"	"Sema3f"	chr9	-	107684687	107684816	107684687	107684776	107685343	107685547
2150	"ENSMUSG00000043168.12"	"4930426D05Rik"	chr18	+	21652293	21652862	21652706	21652862	21651447	21651939
2157	"ENSMUSG00000023495.13"	"Pcbp4"	chr9	+	106453909	106454007	106453925	106454007	106453406	106453642
2182	"ENSMUSG00000056267.14"	"Cep70"	chr9	+	99246222	99246366	99246266	99246366	99243525	99243884
2186	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96273838	96273942	96273865	96273942	96247049	96247088
2188	"ENSMUSG00000030814.17"	"Bcl7c"	chr7	-	127707175	127707337	127707175	127707304	127707432	127707541
2204	"ENSMUSG00000032262.13"	"Elovl4"	chr9	-	83785034	83785206	83785034	83785202	83788268	83788349
2218	"ENSMUSG00000020708.12"	"Psmc5"	chr11	+	106262403	106262691	106262580	106262691	106262117	106262308
2220	"ENSMUSG00000090626.9"	"Tex9"	chr9	-	72480596	72480775	72480596	72480747	72484068	72484114
2232	"ENSMUSG00000032386.15"	"Trip4"	chr9	-	65884927	65885247	65884927	65885173	65896696	65896930
2234	"ENSMUSG00000032816.15"	"Igdcc4"	chr9	+	65124611	65125422	65125284	65125422	65123775	65124189
2242	"ENSMUSG00000032297.11"	"Celf6"	chr9	+	59604129	59604210	59604132	59604210	59603234	59603367
2244	"ENSMUSG00000032336.17"	"Nptn"	chr9	+	58650496	58650518	58650508	58650518	58627833	58627928
2245	"ENSMUSG00000032336.17"	"Nptn"	chr9	+	58650496	58650518	58650508	58650518	58643528	58643684
2251	"ENSMUSG00000035228.15"	"Ccdc106"	chr7	+	5057339	5057659	5057498	5057659	5056151	5056240
2252	"ENSMUSG00000035228.15"	"Ccdc106"	chr7	+	5057339	5057659	5057498	5057659	5056724	5056866
2266	"ENSMUSG00000021240.6"	"Abcd4"	chr12	-	84612324	84612450	84612324	84612445	84612779	84612896
2267	"ENSMUSG00000021240.6"	"Abcd4"	chr12	-	84612324	84612583	84612324	84612445	84612779	84612896
2269	"ENSMUSG00000021240.6"	"Abcd4"	chr12	-	84612324	84612450	84612324	84612445	84613904	84614044
2271	"ENSMUSG00000021240.6"	"Abcd4"	chr12	-	84612324	84612896	84612324	84612450	84613904	84614044
2277	"ENSMUSG00000042396.10"	"Rbm7"	chr9	-	48488700	48490938	48488700	48489988	48493406	48493494
2278	"ENSMUSG00000020734.13"	"Grin2c"	chr11	-	115260733	115261244	115260733	115261147	115266078	115266313
2279	"ENSMUSG00000020734.13"	"Grin2c"	chr11	-	115260733	115261244	115260733	115261147	115266419	115266591
2280	"ENSMUSG00000020734.13"	"Grin2c"	chr11	-	115260733	115261244	115260733	115261147	115266989	115267243
2291	"ENSMUSG00000032127.9"	"Vps11"	chr9	-	44355698	44356429	44355698	44355850	44358068	44358316
2296	"ENSMUSG00000060733.13"	"Ipmk"	chr10	+	71372704	71372880	71372707	71372880	71363449	71363535
2317	"ENSMUSG00000032128.15"	"Robo3"	chr9	-	37416696	37417502	37416696	37416920	37417690	37417801
2322	"ENSMUSG00000025728.16"	"Pigq"	chr17	-	25931461	25931673	25931461	25931573	25932104	25932231
2328	"ENSMUSG00000032763.11"	"Ilvbl"	chr10	+	78583463	78584502	78584069	78584502	78583219	78583389
2333	"ENSMUSG00000035024.16"	"Ncapd3"	chr9	+	27048154	27050369	27050296	27050369	27045904	27045992
2334	"ENSMUSG00000031969.16"	"Acad8"	chr9	-	26990119	26990196	26990119	26990192	26990582	26990692
2353	"ENSMUSG00000111497.1"	"Gm38431"	chr9	-	21073074	21075496	21073074	21073181	21075963	21076107
2364	"ENSMUSG00000007591.15"	"Tssk4"	chr14	+	55651458	55652539	55652118	55652539	55650900	55651115
2371	"ENSMUSG00000031939.16"	"Taf1d"	chr9	+	15306872	15307821	15307727	15307821	15306328	15306637
2383	"ENSMUSG00000031851.14"	"Ntpcr"	chr8	+	125745235	125745445	125745239	125745445	125736067	125736230
2398	"ENSMUSG00000017664.16"	"Slc35c2"	chr2	-	165283248	165283603	165283248	165283535	165286480	165286552
2407	"ENSMUSG00000000740.12"	"Rpl13"	chr8	+	123102844	123103356	123103182	123103356	123102652	123102762
2416	"ENSMUSG00000040263.16"	"Klhdc4"	chr8	-	121796917	121798236	121796917	121797028	121799447	121799656
2417	"ENSMUSG00000021113.5"	"Snapc1"	chr12	+	73972536	73972599	73972538	73972599	73971893	73972173
2430	"ENSMUSG00000006932.17"	"Ctnnb1"	chr9	+	120957106	120957226	120957109	120957226	120955913	120955972
2444	"ENSMUSG00000025204.10"	"Ndufb8"	chr19	-	44554930	44555057	44554930	44555014	44555226	44555404
2453	"ENSMUSG00000031897.9"	"Psmb10"	chr8	-	105937240	105937591	105937240	105937381	105937678	105937766
2460	"ENSMUSG00000039199.6"	"Zdhhc1"	chr8	-	105472990	105473240	105472990	105473069	105473483	105473566
2473	"ENSMUSG00000031672.8"	"Got2"	chr8	-	95866820	95867207	95866820	95866971	95869471	95869637
2475	"ENSMUSG00000022721.19"	"Trmt2a"	chr16	+	18251358	18251660	18251548	18251660	18250819	18251001
2486	"ENSMUSG00000031667.16"	"Aktip"	chr8	-	91131040	91131152	91131040	91131148	91131922	91132003
2487	"ENSMUSG00000031667.16"	"Aktip"	chr8	-	91131040	91131152	91131040	91131148	91133533	91133772
2497	"ENSMUSG00000008167.14"	"Fbxw9"	chr8	+	85064383	85064672	85064580	85064672	85062171	85062300
2500	"ENSMUSG00000005161.15"	"Prdx2"	chr8	+	84970151	84970344	84970239	84970344	84969766	84970008
2502	"ENSMUSG00000052926.16"	"Rnaseh2a"	chr8	-	84957666	84958089	84957666	84957864	84959775	84959863
2507	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84690516	84690947	84690772	84690947	84689631	84689908
2508	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84690516	84690947	84690810	84690947	84689631	84689908
2509	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84690772	84690947	84690810	84690947	84689631	84689908
2510	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84690516	84690947	84690784	84690947	84689707	84689908
2511	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84690784	84690947	84690810	84690947	84689707	84689908
2519	"ENSMUSG00000047986.12"	"Palm3"	chr8	+	84026999	84028171	84028125	84028171	84026748	84026891
2523	"ENSMUSG00000040111.17"	"Gramd1b"	chr9	-	40413296	40413374	40413296	40413371	40455293	40455764
2524	"ENSMUSG00000040111.17"	"Gramd1b"	chr9	-	40413296	40413374	40413296	40413371	40531019	40531383
2528	"ENSMUSG00000041936.18"	"Agrn"	chr4	-	156167776	156168569	156167776	156167809	156168732	156168820
2532	"ENSMUSG00000071064.15"	"Zfp827"	chr8	+	79188148	79188181	79188153	79188181	79186175	79186358
2541	"ENSMUSG00000038909.16"	"Kat7"	chr11	-	95306048	95306196	95306048	95306144	95310034	95310246
2548	"ENSMUSG00000045128.9"	"Rpl18a"	chr8	-	70895599	70896045	70895599	70895709	70896132	70896312
2558	"ENSMUSG00000037339.17"	"Fam53a"	chr5	-	33600355	33608227	33600355	33600880	33610431	33610486
2559	"ENSMUSG00000037339.17"	"Fam53a"	chr5	-	33600355	33608227	33600355	33600880	33614602	33614834
2560	"ENSMUSG00000031840.12"	"Rab3a"	chr8	+	70755830	70756083	70755985	70756083	70754723	70754863
2567	"ENSMUSG00000057098.14"	"Ebf1"	chr11	+	44907903	44908037	44907906	44908037	44883813	44883931
2571	"ENSMUSG00000031858.16"	"Mau2"	chr8	-	70028618	70029235	70028618	70028774	70030641	70030736
2573	"ENSMUSG00000031256.11"	"Cstf2"	chrX	+	134073135	134073277	134073213	134073277	134072414	134072474
2574	"ENSMUSG00000031256.11"	"Cstf2"	chrX	+	134073135	134073277	134073213	134073277	134072677	134072764
2575	"ENSMUSG00000005150.16"	"Wdr83"	chr8	-	85076023	85076132	85076023	85076107	85076216	85076284
2576	"ENSMUSG00000005150.16"	"Wdr83"	chr8	-	85076023	85076284	85076023	85076132	85079580	85079707
2577	"ENSMUSG00000005150.16"	"Wdr83"	chr8	-	85079580	85079707	85079580	85079691	85080119	85080225
2584	"ENSMUSG00000031691.14"	"Tnpo2"	chr8	+	85038334	85038489	85038377	85038489	85036914	85036977
2585	"ENSMUSG00000031691.14"	"Tnpo2"	chr8	+	85038334	85038489	85038377	85038489	85037167	85037291
2592	"ENSMUSG00000004319.15"	"Clcn3"	chr8	-	60922789	60927418	60922789	60923188	60929070	60929616
2596	"ENSMUSG00000064036.15"	"Mro"	chr18	+	73873220	73873406	73873223	73873406	73869953	73870047
2604	"ENSMUSG00000031521.5"	"Aga"	chr8	+	53520236	53520344	53520244	53520344	53518915	53518969
2605	"ENSMUSG00000001017.15"	"Chtop"	chr3	-	90503095	90503282	90503095	90503279	90505394	90505478
2613	"ENSMUSG00000007038.5"	"Neu1"	chr17	+	34932565	34934185	34934002	34934185	34931915	34932108
2642	"ENSMUSG00000027763.13"	"Mbnl1"	chr3	+	60615619	60615773	60615724	60615773	60614682	60614736
2644	"ENSMUSG00000037552.17"	"Plekhg2"	chr7	-	28370237	28370497	28370237	28370494	28370877	28371042
2653	"ENSMUSG00000056698.11"	"Elmod3"	chr6	-	72594739	72595020	72594739	72594756	72597623	72597645
2660	"ENSMUSG00000041540.16"	"Sox5"	chr6	-	143960796	143960920	143960796	143960917	144028279	144028452
2678	"ENSMUSG00000037519.17"	"Ppfia1"	chr7	-	144485032	144485211	144485032	144485208	144488690	144488717
2683	"ENSMUSG00000015656.17"	"Hspa8"	chr9	+	40801917	40802127	40801988	40802127	40801460	40801620
2688	"ENSMUSG00000057897.14"	"Camk2b"	chr11	-	5982720	5982761	5982720	5982758	5983667	5984138
2689	"ENSMUSG00000057897.14"	"Camk2b"	chr11	-	5982720	5982761	5982720	5982758	5987056	5987131
2699	"ENSMUSG00000025505.16"	"Tmem80"	chr7	+	141333637	141333731	141333647	141333731	141332909	141332929
2700	"ENSMUSG00000025505.16"	"Tmem80"	chr7	+	141333637	141333731	141333647	141333731	141332909	141333008
2703	"ENSMUSG00000025498.15"	"Irf7"	chr7	-	141264492	141264655	141264492	141264559	141265074	141265291
2705	"ENSMUSG00000025498.15"	"Irf7"	chr7	-	141264492	141264783	141264492	141264655	141265074	141265291
2715	"ENSMUSG00000002266.17"	"Zim1"	chr7	-	6688623	6688811	6688623	6688689	6689487	6689564
2719	"ENSMUSG00000027751.13"	"Supt20"	chr3	+	54695122	54695207	54695127	54695207	54693112	54693208
2724	"ENSMUSG00000041769.13"	"Ppp2r2d"	chr7	+	138872873	138873051	138873000	138873051	138846619	138846704
2725	"ENSMUSG00000041769.13"	"Ppp2r2d"	chr7	+	138872873	138873051	138873000	138873051	138868409	138868507
2736	"ENSMUSG00000042340.6"	"Ctf1"	chr7	+	127713924	127714043	127713927	127714043	127713556	127713686
2741	"ENSMUSG00000022587.14"	"Ly6e"	chr15	+	74957776	74957877	74957779	74957877	74956554	74956713
2762	"ENSMUSG00000030727.12"	"Rabep2"	chr7	+	126444522	126444936	126444819	126444936	126444417	126444429
2781	"ENSMUSG00000030922.12"	"Lyrm1"	chr7	+	119909670	119909962	119909803	119909962	119896291	119896572
2784	"ENSMUSG00000058420.8"	"Syt17"	chr7	-	118443118	118443141	118443118	118443136	118443345	118443560
2796	"ENSMUSG00000047428.14"	"Dlk2"	chr17	+	46298512	46298698	46298567	46298698	46297927	46298078
2798	"ENSMUSG00000085316.1"	"D330050G23Rik"	chr2	+	116910720	116910836	116910728	116910836	116900975	116901075
2800	"ENSMUSG00000070425.13"	"Xntrpc"	chr7	+	102071186	102071361	102071218	102071361	102065712	102065804
2801	"ENSMUSG00000070425.13"	"Xntrpc"	chr7	+	102071186	102071361	102071218	102071361	102065777	102065942
2805	"ENSMUSG00000036860.14"	"Mrpl55"	chr11	+	59204171	59204255	59204174	59204255	59202537	59202719
2823	"ENSMUSG00000036879.15"	"Phkb"	chr8	+	85843003	85843112	85843020	85843112	85840990	85841057
2829	"ENSMUSG00000025261.18"	"Huwe1"	chrX	+	151806271	151806407	151806275	151806407	151801313	151801366
2831	"ENSMUSG00000025261.18"	"Huwe1"	chrX	+	151806271	151806407	151806275	151806407	151804445	151804540
2833	"ENSMUSG00000025261.18"	"Huwe1"	chrX	+	151908727	151908956	151908730	151908956	151907275	151907444
2851	"ENSMUSG00000063550.8"	"Nup98"	chr7	-	102163688	102163822	102163688	102163813	102176312	102176405
2854	"ENSMUSG00000030649.18"	"Anapc15"	chr7	+	101897941	101898071	101897946	101898071	101897732	101897787
2855	"ENSMUSG00000047767.17"	"Atg16l2"	chr7	-	101292107	101292424	101292107	101292179	101293372	101293478
2859	"ENSMUSG00000003199.16"	"Mpnd"	chr17	+	56012270	56012492	56012415	56012492	56011617	56011699
2860	"ENSMUSG00000003199.16"	"Mpnd"	chr17	+	56012270	56012492	56012415	56012492	56011865	56011962
2881	"ENSMUSG00000097585.2"	"E230029C05Rik"	chr7	+	90036878	90037017	90036977	90037017	90011173	90011276
2884	"ENSMUSG00000024955.15"	"Esrra"	chr19	-	6914078	6914292	6914078	6914195	6920062	6920399
2886	"ENSMUSG00000026153.15"	"Fam135a"	chr1	-	24028199	24030528	24028199	24029940	24032662	24032736
2901	"ENSMUSG00000002393.14"	"Nr2f6"	chr8	-	71378388	71378527	71378388	71378483	71380852	71380909
2909	"ENSMUSG00000021481.11"	"Zfp346"	chr13	+	55115479	55115624	55115482	55115624	55113035	55113139
2910	"ENSMUSG00000021481.11"	"Zfp346"	chr13	+	55115479	55115624	55115482	55115624	55113677	55113770
2912	"ENSMUSG00000046897.17"	"Zfp740"	chr15	+	102208235	102208361	102208271	102208361	102204570	102205086
2933	"ENSMUSG00000039176.17"	"Polg"	chr7	-	79451859	79452229	79451859	79452028	79453704	79453951
2935	"ENSMUSG00000026201.12"	"Stk16"	chr1	+	75212599	75213006	75212885	75213006	75211924	75212144
2942	"ENSMUSG00000036977.8"	"Anapc10"	chr8	+	79713104	79713279	79713152	79713279	79711819	79711844
2943	"ENSMUSG00000036977.8"	"Anapc10"	chr8	+	79713104	79713279	79713152	79713279	79711850	79711974
2951	"ENSMUSG00000030512.13"	"Snrpa1"	chr7	+	66069423	66070665	66070589	66070665	66069166	66069213
2959	"ENSMUSG00000020048.13"	"Hsp90b1"	chr10	-	86691628	86692295	86691628	86691748	86692385	86692464
2979	"ENSMUSG00000023345.17"	"Poc1a"	chr9	+	106329872	106330016	106329900	106330016	106327727	106327919
2981	"ENSMUSG00000010453.12"	"Kansl3"	chr1	-	36365481	36365652	36365481	36365632	36367749	36368034
2983	"ENSMUSG00000010453.12"	"Kansl3"	chr1	-	36365481	36365644	36365481	36365632	36367768	36368041
2987	"ENSMUSG00000039745.8"	"Htatip2"	chr7	+	49759541	49759793	49759597	49759793	49759114	49759145
2991	"ENSMUSG00000053519.17"	"Kcnip1"	chr11	-	33645502	33645815	33645502	33645627	33651539	33651572
3013	"ENSMUSG00000003423.15"	"Pih1d1"	chr7	+	45156292	45156399	45156305	45156399	45154313	45154540
3018	"ENSMUSG00000056856.13"	"Jakmip3"	chr7	+	139019106	139019226	139019112	139019226	139017523	139017739
3025	"ENSMUSG00000038502.17"	"Ptov1"	chr7	-	44864761	44865002	44864761	44864835	44865471	44865627
3036	"ENSMUSG00000038695.13"	"Josd2"	chr7	+	44470858	44471307	44471233	44471307	44470411	44470537
3037	"ENSMUSG00000038695.13"	"Josd2"	chr7	+	44471112	44471307	44471233	44471307	44470411	44470537
3043	"ENSMUSG00000008489.18"	"Elavl2"	chr4	-	91250762	91253570	91250762	91253567	91263991	91264145
3044	"ENSMUSG00000008489.18"	"Elavl2"	chr4	-	91308610	91308854	91308610	91308851	91311572	91311663
3047	"ENSMUSG00000086155.7"	"9430041J12Rik"	chr7	-	4076214	4076344	4076214	4076284	4101035	4101139
3051	"ENSMUSG00000019977.16"	"Hbs1l"	chr10	+	21336966	21337075	21336975	21337075	21304529	21304643
3059	"ENSMUSG00000003500.13"	"Impdh1"	chr6	-	29212068	29212170	29212068	29212167	29215830	29215929
3066	"ENSMUSG00000005481.18"	"Ddx39"	chr8	+	83721733	83722361	83722229	83722361	83721465	83721524
3089	"ENSMUSG00000025337.10"	"Sbds"	chr5	-	130253938	130254068	130253938	130254009	130255143	130255405
3104	"ENSMUSG00000025221.16"	"Kcnip2"	chr19	-	45795579	45795704	45795579	45795700	45796278	45797186
3110	"ENSMUSG00000030583.16"	"Sipa1l3"	chr7	-	29331297	29331544	29331297	29331541	29331947	29332043
3128	"ENSMUSG00000036775.13"	"Decr2"	chr17	-	26083844	26084135	26083844	26083938	26087323	26087459
3131	"ENSMUSG00000041757.17"	"Plekha6"	chr1	+	133269999	133270202	133270059	133270202	133269455	133269578
3135	"ENSMUSG00000002395.14"	"Use1"	chr8	+	71367643	71367848	71367769	71367848	71367216	71367369
3136	"ENSMUSG00000002395.14"	"Use1"	chr8	+	71368849	71369303	71369131	71369303	71368549	71368562
3143	"ENSMUSG00000024220.14"	"Zfp523"	chr17	+	28201260	28202348	28202114	28202348	28201007	28201133
3145	"ENSMUSG00000054499.9"	"Dedd2"	chr7	-	25218800	25219167	25218800	25219031	25219763	25219927
3146	"ENSMUSG00000054499.9"	"Dedd2"	chr7	-	25218800	25219167	25218800	25219031	25219786	25219859
3157	"ENSMUSG00000066621.12"	"Tecpr1"	chr5	-	144216902	144217408	144216902	144217025	144218513	144218748
3170	"ENSMUSG00000024941.9"	"Scyl1"	chr19	-	5758799	5759146	5758799	5758860	5759270	5759342
3173	"ENSMUSG00000024941.9"	"Scyl1"	chr19	-	5759980	5760145	5759980	5760047	5760532	5760608
3175	"ENSMUSG00000036733.16"	"Rbm42"	chr7	-	30645666	30645842	30645666	30645821	30645918	30645987
3176	"ENSMUSG00000036733.16"	"Rbm42"	chr7	-	30645666	30645842	30645666	30645821	30647559	30647634
3194	"ENSMUSG00000040811.15"	"Eml2"	chr7	+	19184789	19184955	19184805	19184955	19182269	19182399
3200	"ENSMUSG00000038733.14"	"Wdr26"	chr1	-	181203023	181203224	181203023	181203160	181209002	181209107
3216	"ENSMUSG00000053253.16"	"Ndfip2"	chr14	+	105298002	105304836	105304730	105304836	105294798	105294892
3268	"ENSMUSG00000030166.14"	"Rad52"	chr6	+	119922471	119922823	119922474	119922823	119918925	119919077
3277	"ENSMUSG00000032946.16"	"Rasgrp2"	chr19	+	6401715	6401863	6401720	6401863	6399455	6399517
3290	"ENSMUSG00000044876.15"	"Zfp444"	chr7	+	6183789	6184202	6183861	6184202	6181455	6181500
3293	"ENSMUSG00000030435.16"	"U2af2"	chr7	+	5067353	5067647	5067543	5067647	5066402	5066538
3296	"ENSMUSG00000035285.6"	"Nat14"	chr7	+	4923207	4923329	4923210	4923329	4922781	4922839
3297	"ENSMUSG00000035285.6"	"Nat14"	chr7	+	4923207	4923329	4923210	4923329	4922867	4923062
3308	"ENSMUSG00000030556.13"	"Lrrc28"	chr7	-	67559857	67560064	67559857	67559969	67579689	67579750
3310	"ENSMUSG00000030556.13"	"Lrrc28"	chr7	-	67559857	67560064	67559857	67559969	67628294	67628335
3319	"ENSMUSG00000020614.13"	"Fam20a"	chr11	-	109675842	109675977	109675842	109675952	109677770	109677886
3336	"ENSMUSG00000030243.16"	"Recql"	chr6	-	142384528	142384640	142384528	142384576	142386861	142386974
3341	"ENSMUSG00000030231.11"	"Plekha5"	chr6	+	140579426	140579476	140579429	140579476	140572864	140572966
3351	"ENSMUSG00000034243.17"	"Golgb1"	chr16	+	36886130	36886228	36886133	36886228	36875201	36875263
3352	"ENSMUSG00000034243.17"	"Golgb1"	chr16	+	36886130	36886228	36886133	36886228	36885010	36885188
3354	"ENSMUSG00000028273.15"	"Pdlim5"	chr3	-	142277816	142278001	142277816	142277998	142303942	142303979
3356	"ENSMUSG00000030199.16"	"Etv6"	chr6	+	134137284	134137417	134137287	134137417	134066306	134066465
3383	"ENSMUSG00000021428.9"	"Riok1"	chr13	+	38043908	38045315	38045272	38045315	38043050	38043141
