ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1672	"ENSMUSG00000001034.17"	"Mapk7"	chr11	-	61492903	61493185	61492903	61493069	61493646	61494266
1677	"ENSMUSG00000031392.18"	"Irak1"	chrX	-	74017129	74017511	74017129	74017430	74017900	74018017
1681	"ENSMUSG00000031392.18"	"Irak1"	chrX	-	74022848	74023065	74022848	74022952	74023365	74023533
1686	"ENSMUSG00000009894.15"	"Snap47"	chr11	-	59442791	59442912	59442791	59442841	59449792	59449916
1699	"ENSMUSG00000020333.17"	"Acsl6"	chr11	+	54338411	54338546	54338453	54338546	54335051	54335125
1700	"ENSMUSG00000090077.9"	"Lime1"	chr2	+	181382193	181382544	181382486	181382544	181380077	181380179
1714	"ENSMUSG00000059674.7"	"Cdh24"	chr14	-	54633649	54633771	54633649	54633767	54636332	54636469
1716	"ENSMUSG00000062785.14"	"Kcnc3"	chr7	+	44598380	44598575	44598383	44598575	44597589	44597619
1724	"ENSMUSG00000002984.17"	"Tomm40"	chr7	-	19703065	19703391	19703065	19703142	19710732	19710838
1728	"ENSMUSG00000055692.21"	"Tmem191c"	chr16	+	17277341	17277592	17277527	17277592	17276961	17277039
1733	"ENSMUSG00000020464.15"	"Pnpt1"	chr11	+	29153231	29154215	29154143	29154215	29148277	29148331
1739	"ENSMUSG00000049811.17"	"Fam161a"	chr11	+	23015654	23015884	23015658	23015884	23013538	23013647
1741	"ENSMUSG00000005312.15"	"Ubqln1"	chr13	-	58179552	58179668	58179552	58179662	58180821	58181625
1750	"ENSMUSG00000004394.12"	"Tmed4"	chr11	-	6274397	6274498	6274397	6274481	6274680	6274865
1752	"ENSMUSG00000003166.20"	"Dgcr2"	chr16	-	17858359	17859526	17858359	17858570	17872562	17872685
1762	"ENSMUSG00000024883.8"	"Rin1"	chr19	+	5051073	5051254	5051084	5051254	5050829	5050871
1764	"ENSMUSG00000020454.17"	"Eif4enif1"	chr11	+	3234461	3234645	3234584	3234645	3229868	3230101
1766	"ENSMUSG00000023764.18"	"Sfi1"	chr11	-	3133071	3135542	3133071	3133207	3135653	3135830
1778	"ENSMUSG00000005682.9"	"Pan2"	chr10	+	128318162	128319038	128318944	128319038	128317889	128318033
1782	"ENSMUSG00000040370.13"	"Etfrf1"	chr6	+	145214521	145215271	145215183	145215271	145211133	145211476
1784	"ENSMUSG00000040054.17"	"Baz2a"	chr10	+	128096379	128096523	128096438	128096523	128091634	128091776
1788	"ENSMUSG00000025404.15"	"R3hdm2"	chr10	+	127498368	127499367	127498757	127499367	127497161	127497259
1793	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035982	161036244	161036207	161036244	161035751	161035804
1794	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036207	161036579	161036548	161036579	161035982	161036014
1795	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161037504	161038037	161037994	161038037	161036207	161036244
1797	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161037504	161038037	161037994	161038037	161037287	161037315
1798	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161038224	161038535	161038456	161038535	161037994	161038037
1807	"ENSMUSG00000058589.14"	"Anks1b"	chr10	+	90914692	90914767	90914695	90914767	90680766	90680919
1818	"ENSMUSG00000052798.13"	"Nup107"	chr10	-	117789973	117790060	117789973	117790055	117790466	117790560
1825	"ENSMUSG00000066456.14"	"Hmgn3"	chr9	-	83109947	83111106	83109947	83110429	83112219	83112270
1831	"ENSMUSG00000034664.13"	"Itga2b"	chr11	-	102464939	102465357	102464939	102465151	102465496	102465550
1833	"ENSMUSG00000019894.14"	"Slc6a15"	chr10	+	103388896	103389341	103389026	103389341	103369371	103369468
1854	"ENSMUSG00000024163.17"	"Mapk8ip3"	chr17	-	24918087	24918139	24918087	24918136	24920471	24920495
1866	"ENSMUSG00000040543.16"	"Pitpnm3"	chr11	-	72074418	72075035	72074418	72074654	72092527	72092575
1872	"ENSMUSG00000034771.15"	"Tle2"	chr10	+	81586854	81586928	81586857	81586928	81586212	81586337
1882	"ENSMUSG00000020232.17"	"Hmg20b"	chr10	-	81348885	81349089	81348885	81349085	81349379	81349602
1892	"ENSMUSG00000046822.14"	"Slc39a3"	chr10	-	81034917	81035009	81034917	81035005	81036987	81037250
1901	"ENSMUSG00000055862.7"	"Izumo4"	chr10	+	80703729	80703928	80703852	80703928	80703208	80703280
1903	"ENSMUSG00000074578.14"	"Zfas1"	chr2	+	167065158	167065480	167065433	167065480	167063635	167063727
1911	"ENSMUSG00000020167.14"	"Tcf3"	chr10	-	80418765	80418818	80418765	80418815	80420020	80420088
1913	"ENSMUSG00000043822.18"	"Adamtsl5"	chr10	-	80345042	80345416	80345042	80345103	80345512	80345703
1918	"ENSMUSG00000003068.17"	"Stk11"	chr10	+	80126032	80126369	80126232	80126369	80125478	80125568
1953	"ENSMUSG00000069601.14"	"Ank3"	chr10	+	69932393	69932496	69932408	69932496	69929446	69929458
1957	"ENSMUSG00000024426.17"	"Atat1"	chr17	-	35898256	35898350	35898256	35898299	35901367	35901611
1959	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109617173	109617349	109617210	109617349	109613225	109613253
1960	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109634193	109634354	109634275	109634354	109627047	109627132
1962	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109634193	109634354	109634275	109634354	109627148	109627153
1971	"ENSMUSG00000037876.17"	"Jmjd1c"	chr10	+	67218037	67218181	67218116	67218181	67215269	67215375
1979	"ENSMUSG00000020818.16"	"Mfsd11"	chr11	+	116863905	116865956	116865890	116865956	116861522	116861667
1986	"ENSMUSG00000003437.14"	"Paf1"	chr7	+	28395417	28395695	28395628	28395695	28395042	28395135
1987	"ENSMUSG00000035086.13"	"Becn1"	chr11	-	101294000	101294228	101294000	101294147	101294969	101295164
1988	"ENSMUSG00000035086.13"	"Becn1"	chr11	-	101294000	101295164	101294000	101294147	101295294	101295431
1989	"ENSMUSG00000035086.13"	"Becn1"	chr11	-	101295533	101296316	101295533	101295624	101299008	101299076
1994	"ENSMUSG00000020096.21"	"Tbata"	chr10	+	61183299	61183491	61183302	61183491	61179346	61179505
2005	"ENSMUSG00000003746.16"	"Man1a"	chr10	-	53977022	53977117	53977022	53977115	54014414	54014495
2012	"ENSMUSG00000019969.14"	"Psen1"	chr12	+	83699511	83699651	83699600	83699651	83699354	83699421
2020	"ENSMUSG00000019823.17"	"Mical1"	chr10	+	41478962	41479067	41478973	41479067	41478009	41478314
2030	"ENSMUSG00000019792.8"	"Trmt11"	chr10	-	30590842	30591102	30590842	30590935	30597739	30597805
2031	"ENSMUSG00000011831.16"	"Evi5"	chr5	-	107821704	107821894	107821704	107821816	107842070	107842300
2042	"ENSMUSG00000034863.9"	"Ano8"	chr8	-	71478720	71479058	71478720	71478831	71479150	71479342
2049	"ENSMUSG00000075702.9"	"Selenom"	chr11	+	3516485	3516920	3516841	3516920	3516260	3516296
2051	"ENSMUSG00000020964.14"	"Sel1l"	chr12	-	91813831	91814693	91813831	91814004	91814973	91815139
2052	"ENSMUSG00000019817.18"	"Plagl1"	chr10	+	13116695	13116781	13116709	13116781	13105854	13105893
2058	"ENSMUSG00000040006.13"	"Ginm1"	chr10	-	7773297	7773431	7773297	7773428	7775217	7775369
2076	"ENSMUSG00000024006.17"	"Stk38"	chr17	-	29000008	29000144	29000008	29000141	29007407	29007726
2084	"ENSMUSG00000036138.16"	"Acaa1a"	chr9	+	119344465	119346568	119346469	119346568	119344172	119344252
2095	"ENSMUSG00000039607.17"	"Rbms3"	chr9	-	117109960	117110118	117109960	117110115	117352388	117352562
2104	"ENSMUSG00000032497.19"	"Lrrfip2"	chr9	+	111199664	111199835	111199754	111199835	111193046	111193118
2106	"ENSMUSG00000034616.17"	"Ssh3"	chr19	-	4264313	4265149	4264313	4264460	4265291	4265420
2109	"ENSMUSG00000034616.17"	"Ssh3"	chr19	-	4267746	4268582	4267746	4267978	4269014	4269180
2141	"ENSMUSG00000041528.15"	"Rnf123"	chr9	-	108069171	108069286	108069171	108069282	108069675	108069801
2146	"ENSMUSG00000032580.12"	"Rbm5"	chr9	-	107749707	107749799	107749707	107749796	107750462	107750548
2149	"ENSMUSG00000034684.12"	"Sema3f"	chr9	-	107684687	107684816	107684687	107684776	107685324	107685547
2150	"ENSMUSG00000034684.12"	"Sema3f"	chr9	-	107684687	107684816	107684687	107684776	107685343	107685547
2161	"ENSMUSG00000037348.15"	"Paqr7"	chr4	+	134506522	134506717	134506680	134506717	134500599	134500683
2163	"ENSMUSG00000023495.13"	"Pcbp4"	chr9	+	106453909	106454007	106453925	106454007	106453406	106453642
2166	"ENSMUSG00000023495.13"	"Pcbp4"	chr9	+	106462507	106462677	106462534	106462677	106462188	106462252
2170	"ENSMUSG00000042073.15"	"Abhd14b"	chr9	+	106449913	106450231	106450003	106450231	106448211	106448328
2193	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96273838	96273942	96273865	96273942	96202155	96202188
2194	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96273838	96273942	96273865	96273942	96232681	96232748
2196	"ENSMUSG00000030814.17"	"Bcl7c"	chr7	-	127707175	127707337	127707175	127707304	127707432	127707541
2209	"ENSMUSG00000015094.16"	"Npdc1"	chr2	+	25407595	25407736	25407648	25407736	25406214	25406361
2213	"ENSMUSG00000032262.13"	"Elovl4"	chr9	-	83785034	83785206	83785034	83785202	83788268	83788349
2218	"ENSMUSG00000025068.8"	"Gsto1"	chr19	+	47863378	47863482	47863456	47863482	47859431	47859530
2228	"ENSMUSG00000020708.12"	"Psmc5"	chr11	+	106262403	106262691	106262580	106262691	106262117	106262308
2230	"ENSMUSG00000090626.9"	"Tex9"	chr9	-	72480596	72480775	72480596	72480747	72484068	72484114
2232	"ENSMUSG00000038535.17"	"Zfp280d"	chr9	+	72360285	72360341	72360292	72360341	72339011	72339048
2243	"ENSMUSG00000032386.15"	"Trip4"	chr9	-	65884927	65885247	65884927	65885173	65896696	65896930
2245	"ENSMUSG00000032816.15"	"Igdcc4"	chr9	+	65124611	65125422	65125284	65125422	65123775	65124189
2253	"ENSMUSG00000025237.16"	"Parp6"	chr9	+	59641023	59641810	59641740	59641810	59640039	59640149
2254	"ENSMUSG00000032297.11"	"Celf6"	chr9	+	59604129	59604210	59604132	59604210	59603234	59603367
2256	"ENSMUSG00000032336.17"	"Nptn"	chr9	+	58650496	58650518	58650508	58650518	58643528	58643684
2262	"ENSMUSG00000035228.15"	"Ccdc106"	chr7	+	5057339	5057659	5057498	5057659	5056151	5056240
2263	"ENSMUSG00000035228.15"	"Ccdc106"	chr7	+	5057339	5057659	5057498	5057659	5056724	5056866
2277	"ENSMUSG00000021240.6"	"Abcd4"	chr12	-	84608974	84609473	84608974	84609096	84611720	84611771
2278	"ENSMUSG00000021240.6"	"Abcd4"	chr12	-	84612324	84612450	84612324	84612445	84612779	84612896
2279	"ENSMUSG00000021240.6"	"Abcd4"	chr12	-	84612324	84612583	84612324	84612445	84612779	84612896
2281	"ENSMUSG00000021240.6"	"Abcd4"	chr12	-	84612324	84612450	84612324	84612445	84613904	84614044
2283	"ENSMUSG00000021240.6"	"Abcd4"	chr12	-	84612324	84612896	84612324	84612450	84613904	84614044
2289	"ENSMUSG00000042396.10"	"Rbm7"	chr9	-	48488700	48490938	48488700	48489988	48493406	48493494
2290	"ENSMUSG00000020734.13"	"Grin2c"	chr11	-	115260733	115261244	115260733	115261147	115265287	115265429
2291	"ENSMUSG00000020734.13"	"Grin2c"	chr11	-	115260733	115261244	115260733	115261147	115266419	115266591
2292	"ENSMUSG00000020734.13"	"Grin2c"	chr11	-	115260733	115261244	115260733	115261147	115266989	115267243
2303	"ENSMUSG00000032127.9"	"Vps11"	chr9	-	44355698	44356429	44355698	44355850	44358068	44358316
2307	"ENSMUSG00000032120.11"	"C2cd2l"	chr9	-	44313877	44314014	44313877	44314011	44314879	44315054
2329	"ENSMUSG00000032128.15"	"Robo3"	chr9	-	37416696	37417502	37416696	37416920	37417690	37417801
2334	"ENSMUSG00000025728.16"	"Pigq"	chr17	-	25931461	25931673	25931461	25931573	25932104	25932231
2344	"ENSMUSG00000035024.16"	"Ncapd3"	chr9	+	27048154	27050369	27050296	27050369	27045904	27045992
2345	"ENSMUSG00000031969.16"	"Acad8"	chr9	-	26990119	26990196	26990119	26990192	26990582	26990692
2348	"ENSMUSG00000001833.17"	"Septin7"	chr9	+	25303716	25306265	25306125	25306265	25301411	25301537
2365	"ENSMUSG00000111497.1"	"Gm38431"	chr9	-	21073074	21075496	21073074	21073181	21075584	21075668
2366	"ENSMUSG00000111497.1"	"Gm38431"	chr9	-	21073074	21075496	21073074	21073181	21075963	21076107
2394	"ENSMUSG00000031851.14"	"Ntpcr"	chr8	+	125745235	125745445	125745239	125745445	125736067	125736230
2403	"ENSMUSG00000039048.15"	"Foxred1"	chr9	-	35209415	35209529	35209415	35209507	35209939	35210165
2405	"ENSMUSG00000039048.15"	"Foxred1"	chr9	-	35209415	35209529	35209415	35209507	35210806	35211055
2411	"ENSMUSG00000017664.16"	"Slc35c2"	chr2	-	165283248	165283603	165283248	165283535	165286480	165286552
2420	"ENSMUSG00000034796.14"	"Cpne7"	chr8	+	123126632	123127439	123127352	123127439	123126240	123126330
2441	"ENSMUSG00000006932.17"	"Ctnnb1"	chr9	+	120957106	120957226	120957109	120957226	120955913	120955972
2442	"ENSMUSG00000040446.4"	"Rprd1a"	chr18	-	24507104	24508091	24507104	24507231	24508169	24508276
2456	"ENSMUSG00000025204.10"	"Ndufb8"	chr19	-	44554930	44555057	44554930	44555014	44555226	44555404
2470	"ENSMUSG00000013155.10"	"Enkd1"	chr8	-	105704350	105704760	105704350	105704514	105706565	105706738
2472	"ENSMUSG00000039199.6"	"Zdhhc1"	chr8	-	105472990	105473240	105472990	105473069	105473483	105473566
2485	"ENSMUSG00000031672.8"	"Got2"	chr8	-	95866820	95867207	95866820	95866971	95869471	95869637
2487	"ENSMUSG00000022721.19"	"Trmt2a"	chr16	+	18251358	18251660	18251548	18251660	18250819	18251001
2498	"ENSMUSG00000031667.16"	"Aktip"	chr8	-	91131040	91131152	91131040	91131148	91131922	91132003
2499	"ENSMUSG00000031667.16"	"Aktip"	chr8	-	91131040	91131152	91131040	91131148	91133533	91133772
2502	"ENSMUSG00000019082.18"	"Slc25a22"	chr7	-	141432020	141432753	141432020	141432139	141433580	141433636
2510	"ENSMUSG00000008167.14"	"Fbxw9"	chr8	+	85064383	85064672	85064580	85064672	85062171	85062300
2513	"ENSMUSG00000005161.15"	"Prdx2"	chr8	+	84970151	84970344	84970239	84970344	84969766	84970008
2516	"ENSMUSG00000053693.16"	"Mast1"	chr8	-	84925274	84925541	84925274	84925342	84925644	84925746
2520	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84690516	84690947	84690772	84690947	84689631	84689908
2521	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84690516	84690947	84690810	84690947	84689631	84689908
2522	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84690772	84690947	84690810	84690947	84689631	84689908
2523	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84690516	84690947	84690784	84690947	84689707	84689908
2524	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84690784	84690947	84690810	84690947	84689707	84689908
2531	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84695427	84696975	84696826	84696975	84691251	84691439
2532	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84699340	84699786	84699602	84699786	84699138	84699258
2534	"ENSMUSG00000047986.12"	"Palm3"	chr8	+	84026999	84028171	84028125	84028171	84026748	84026891
2538	"ENSMUSG00000040111.17"	"Gramd1b"	chr9	-	40413296	40413374	40413296	40413371	40455293	40455764
2539	"ENSMUSG00000040111.17"	"Gramd1b"	chr9	-	40413296	40413374	40413296	40413371	40531019	40531383
2542	"ENSMUSG00000109473.1"	"B930025P03Rik"	chr8	-	10874362	10874450	10874362	10874445	10876196	10876279
2544	"ENSMUSG00000041936.18"	"Agrn"	chr4	-	156167776	156168569	156167776	156167809	156168732	156168820
2551	"ENSMUSG00000052609.9"	"Plekhg3"	chr12	+	76572394	76573360	76573246	76573360	76572046	76572069
2554	"ENSMUSG00000012609.19"	"Ttll5"	chr12	+	85918930	85919237	85918972	85919237	85917674	85917774
2558	"ENSMUSG00000038909.16"	"Kat7"	chr11	-	95306048	95306196	95306048	95306144	95310034	95310246
2565	"ENSMUSG00000045128.9"	"Rpl18a"	chr8	-	70895599	70896045	70895599	70895709	70896132	70896312
2575	"ENSMUSG00000020697.16"	"Lig3"	chr11	+	82795364	82795786	82795708	82795786	82794503	82794583
2576	"ENSMUSG00000037339.17"	"Fam53a"	chr5	-	33600355	33608227	33600355	33600880	33610431	33610486
2577	"ENSMUSG00000037339.17"	"Fam53a"	chr5	-	33600355	33608227	33600355	33600880	33614602	33614834
2578	"ENSMUSG00000031840.12"	"Rab3a"	chr8	+	70755830	70756083	70755985	70756083	70754723	70754863
2585	"ENSMUSG00000057098.14"	"Ebf1"	chr11	+	44907903	44908037	44907906	44908037	44883813	44883931
2589	"ENSMUSG00000031858.16"	"Mau2"	chr8	-	70028618	70029235	70028618	70028774	70030641	70030736
2591	"ENSMUSG00000031256.11"	"Cstf2"	chrX	+	134073135	134073277	134073213	134073277	134072414	134072474
2592	"ENSMUSG00000031256.11"	"Cstf2"	chrX	+	134073135	134073277	134073213	134073277	134072677	134072764
2593	"ENSMUSG00000005150.16"	"Wdr83"	chr8	-	85076023	85076284	85076023	85076132	85079580	85079707
2594	"ENSMUSG00000005150.16"	"Wdr83"	chr8	-	85079580	85079707	85079580	85079691	85080119	85080225
2596	"ENSMUSG00000030465.19"	"Psd3"	chr8	-	67908682	67908889	67908682	67908886	67910806	67910932
2602	"ENSMUSG00000031691.14"	"Tnpo2"	chr8	+	85038334	85038489	85038377	85038489	85036914	85036977
2609	"ENSMUSG00000037270.18"	"4932438A13Rik"	chr3	+	37026089	37026343	37026230	37026343	37022969	37023032
2613	"ENSMUSG00000064036.15"	"Mro"	chr18	+	73873220	73873406	73873223	73873406	73869953	73870047
2621	"ENSMUSG00000031521.5"	"Aga"	chr8	+	53520236	53520344	53520244	53520344	53518915	53518969
2622	"ENSMUSG00000001017.15"	"Chtop"	chr3	-	90503095	90503282	90503095	90503279	90505394	90505478
2629	"ENSMUSG00000006005.18"	"Tpr"	chr1	+	150447511	150449238	150449142	150449238	150446084	150446241
2659	"ENSMUSG00000027763.13"	"Mbnl1"	chr3	+	60615619	60615773	60615724	60615773	60614682	60614736
2661	"ENSMUSG00000037552.17"	"Plekhg2"	chr7	-	28370237	28370497	28370237	28370494	28370877	28371042
2670	"ENSMUSG00000056698.11"	"Elmod3"	chr6	-	72594739	72595020	72594739	72594756	72597623	72597645
2677	"ENSMUSG00000041540.16"	"Sox5"	chr6	-	143960796	143960920	143960796	143960917	144028279	144028452
2695	"ENSMUSG00000037519.17"	"Ppfia1"	chr7	-	144485032	144485211	144485032	144485208	144488690	144488717
2704	"ENSMUSG00000057897.14"	"Camk2b"	chr11	-	5982720	5982761	5982720	5982758	5983667	5984138
2705	"ENSMUSG00000057897.14"	"Camk2b"	chr11	-	5982720	5982761	5982720	5982758	5987056	5987131
2715	"ENSMUSG00000025505.16"	"Tmem80"	chr7	+	141333637	141333731	141333647	141333731	141332909	141332929
2716	"ENSMUSG00000025505.16"	"Tmem80"	chr7	+	141333637	141333731	141333647	141333731	141332909	141333008
2719	"ENSMUSG00000025498.15"	"Irf7"	chr7	-	141264492	141264655	141264492	141264559	141265074	141265291
2721	"ENSMUSG00000025498.15"	"Irf7"	chr7	-	141264492	141264783	141264492	141264655	141265074	141265291
2730	"ENSMUSG00000025461.11"	"Cd163l1"	chr7	+	140229714	140229882	140229744	140229882	140229034	140229058
2732	"ENSMUSG00000002266.17"	"Zim1"	chr7	-	6688623	6688811	6688623	6688689	6689487	6689564
2736	"ENSMUSG00000027751.13"	"Supt20"	chr3	+	54695122	54695207	54695127	54695207	54693112	54693208
2741	"ENSMUSG00000041769.13"	"Ppp2r2d"	chr7	+	138872873	138873051	138873000	138873051	138846619	138846704
2742	"ENSMUSG00000041769.13"	"Ppp2r2d"	chr7	+	138872873	138873051	138873000	138873051	138868409	138868507
2753	"ENSMUSG00000042340.6"	"Ctf1"	chr7	+	127713924	127714043	127713927	127714043	127713556	127713686
2755	"ENSMUSG00000056069.10"	"Otulinl"	chr15	-	27659889	27660018	27659889	27659990	27664343	27664435
2759	"ENSMUSG00000022587.14"	"Ly6e"	chr15	+	74957776	74957877	74957779	74957877	74956554	74956713
2780	"ENSMUSG00000030727.12"	"Rabep2"	chr7	+	126444522	126444936	126444819	126444936	126444417	126444429
2781	"ENSMUSG00000030741.15"	"Spns1"	chr7	-	126373921	126374073	126373921	126373973	126374200	126374279
2783	"ENSMUSG00000029103.16"	"Lrpap1"	chr5	-	35097530	35098273	35097530	35097689	35099156	35099278
2794	"ENSMUSG00000015968.18"	"Cacna1d"	chr14	-	30082410	30082539	30082410	30082487	30089295	30089379
2802	"ENSMUSG00000030922.12"	"Lyrm1"	chr7	+	119909670	119909962	119909803	119909962	119896291	119896572
2805	"ENSMUSG00000058420.8"	"Syt17"	chr7	-	118443118	118443141	118443118	118443136	118443345	118443560
2817	"ENSMUSG00000047428.14"	"Dlk2"	chr17	+	46298512	46298698	46298567	46298698	46297927	46298078
2819	"ENSMUSG00000085316.1"	"D330050G23Rik"	chr2	+	116910720	116910836	116910728	116910836	116900975	116901075
2821	"ENSMUSG00000070425.13"	"Xntrpc"	chr7	+	102071186	102071361	102071218	102071361	102065712	102065804
2825	"ENSMUSG00000036860.14"	"Mrpl55"	chr11	+	59204171	59204255	59204174	59204255	59202537	59202719
2829	"ENSMUSG00000079330.9"	"Lemd1"	chr1	+	132255354	132255494	132255420	132255494	132232266	132232337
2849	"ENSMUSG00000025261.18"	"Huwe1"	chrX	+	151806271	151806407	151806275	151806407	151801313	151801366
2851	"ENSMUSG00000025261.18"	"Huwe1"	chrX	+	151806271	151806407	151806275	151806407	151804445	151804540
2853	"ENSMUSG00000025261.18"	"Huwe1"	chrX	+	151908727	151908956	151908730	151908956	151907275	151907444
2859	"ENSMUSG00000014767.17"	"Tbp"	chr17	+	15502961	15503128	15502964	15503128	15501311	15501357
2870	"ENSMUSG00000026159.13"	"Agfg1"	chr1	+	82883180	82883361	82883243	82883361	82876170	82876324
2873	"ENSMUSG00000063550.8"	"Nup98"	chr7	-	102163688	102163822	102163688	102163813	102169362	102169503
2874	"ENSMUSG00000063550.8"	"Nup98"	chr7	-	102163688	102163822	102163688	102163813	102176312	102176405
2877	"ENSMUSG00000030649.18"	"Anapc15"	chr7	+	101897941	101898071	101897946	101898071	101897732	101897787
2878	"ENSMUSG00000032725.10"	"Folr2"	chr7	-	101843667	101843824	101843667	101843820	101856844	101857006
2882	"ENSMUSG00000003199.16"	"Mpnd"	chr17	+	56012270	56012492	56012415	56012492	56011617	56011699
2883	"ENSMUSG00000003199.16"	"Mpnd"	chr17	+	56012270	56012492	56012415	56012492	56011865	56011962
2906	"ENSMUSG00000024955.15"	"Esrra"	chr19	-	6914078	6914292	6914078	6914195	6920062	6920399
2908	"ENSMUSG00000026153.15"	"Fam135a"	chr1	-	24028199	24030528	24028199	24029940	24032662	24032736
2923	"ENSMUSG00000002393.14"	"Nr2f6"	chr8	-	71378388	71378527	71378388	71378483	71380852	71380909
2931	"ENSMUSG00000021481.11"	"Zfp346"	chr13	+	55115479	55115624	55115482	55115624	55113035	55113139
2932	"ENSMUSG00000021481.11"	"Zfp346"	chr13	+	55115479	55115624	55115482	55115624	55113677	55113770
2934	"ENSMUSG00000046897.17"	"Zfp740"	chr15	+	102208235	102208361	102208271	102208361	102204570	102205086
2956	"ENSMUSG00000026201.12"	"Stk16"	chr1	+	75212599	75213006	75212885	75213006	75211924	75212144
2963	"ENSMUSG00000036977.8"	"Anapc10"	chr8	+	79713104	79713279	79713152	79713279	79711819	79711844
2964	"ENSMUSG00000036977.8"	"Anapc10"	chr8	+	79713104	79713279	79713152	79713279	79711850	79711974
2969	"ENSMUSG00000028057.14"	"Rit1"	chr3	+	88725994	88726471	88726279	88726471	88717601	88717658
2970	"ENSMUSG00000053091.16"	"Lins1"	chr7	+	66710158	66710746	66710229	66710746	66708039	66708553
2974	"ENSMUSG00000030512.13"	"Snrpa1"	chr7	+	66069423	66070665	66070589	66070665	66069166	66069213
3001	"ENSMUSG00000023345.17"	"Poc1a"	chr9	+	106329872	106330016	106329900	106330016	106327727	106327919
3003	"ENSMUSG00000010453.12"	"Kansl3"	chr1	-	36365481	36365632	36365481	36365585	36367749	36368034
3004	"ENSMUSG00000010453.12"	"Kansl3"	chr1	-	36365481	36365652	36365481	36365585	36367749	36368034
3005	"ENSMUSG00000010453.12"	"Kansl3"	chr1	-	36365481	36365652	36365481	36365632	36367749	36368034
3010	"ENSMUSG00000039745.8"	"Htatip2"	chr7	+	49759541	49759793	49759597	49759793	49759114	49759145
3014	"ENSMUSG00000053519.17"	"Kcnip1"	chr11	-	33645502	33645815	33645502	33645627	33651539	33651572
3036	"ENSMUSG00000023084.11"	"Lrrc71"	chr3	-	87739831	87739946	87739831	87739943	87740021	87740063
3041	"ENSMUSG00000056856.13"	"Jakmip3"	chr7	+	139019106	139019226	139019112	139019226	139017523	139017739
3045	"ENSMUSG00000109324.2"	"Prmt1"	chr7	-	44981737	44981893	44981737	44981890	44983485	44983587
3049	"ENSMUSG00000038502.17"	"Ptov1"	chr7	-	44864761	44865002	44864761	44864835	44865471	44865627
3060	"ENSMUSG00000038695.13"	"Josd2"	chr7	+	44470858	44471307	44471233	44471307	44470411	44470537
3061	"ENSMUSG00000038695.13"	"Josd2"	chr7	+	44471112	44471307	44471233	44471307	44470411	44470537
3067	"ENSMUSG00000008489.18"	"Elavl2"	chr4	-	91308610	91308854	91308610	91308851	91311572	91311663
3080	"ENSMUSG00000003500.13"	"Impdh1"	chr6	-	29212068	29212170	29212068	29212167	29215830	29215929
3097	"ENSMUSG00000062040.14"	"Zfp27"	chr7	-	29903899	29904059	29903899	29904043	29905876	29906060
3112	"ENSMUSG00000078762.10"	"Haus5"	chr7	-	30659062	30659413	30659062	30659126	30659539	30659597
3122	"ENSMUSG00000006649.17"	"Nphs1"	chr7	+	30481641	30481816	30481740	30481816	30481380	30481500
3124	"ENSMUSG00000049038.3"	"Mterf2"	chr10	-	85126367	85126486	85126367	85126465	85127114	85127208
3127	"ENSMUSG00000025221.16"	"Kcnip2"	chr19	-	45795579	45795704	45795579	45795700	45796278	45797186
3147	"ENSMUSG00000054808.15"	"Actn4"	chr7	-	28895120	28895186	28895120	28895180	28895431	28895512
3153	"ENSMUSG00000041757.17"	"Plekha6"	chr1	+	133269999	133270202	133270059	133270202	133269455	133269578
3157	"ENSMUSG00000002395.14"	"Use1"	chr8	+	71367643	71367848	71367769	71367848	71367216	71367369
3164	"ENSMUSG00000024220.14"	"Zfp523"	chr17	+	28201260	28202348	28202114	28202348	28201007	28201133
3166	"ENSMUSG00000054499.9"	"Dedd2"	chr7	-	25218800	25219167	25218800	25219031	25219763	25219927
3167	"ENSMUSG00000054499.9"	"Dedd2"	chr7	-	25218800	25219167	25218800	25219031	25219786	25219859
3178	"ENSMUSG00000009640.11"	"Dmap1"	chr4	-	117675949	117676517	117675949	117676135	117676608	117676767
3193	"ENSMUSG00000024941.9"	"Scyl1"	chr19	-	5759980	5760145	5759980	5760047	5760532	5760608
3195	"ENSMUSG00000016257.15"	"Prelid3b"	chr2	-	174468297	174468399	174468297	174468387	174469336	174469505
