ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1742	"ENSMUSG00000009079.16"	"Ewsr1"	chr11	-	5078472	5078591	5078472	5078579	5078919	5079528
1743	"ENSMUSG00000022679.13"	"Mpv17l"	chr16	+	13946528	13946587	13946557	13946587	13942119	13942173
1749	"ENSMUSG00000024883.8"	"Rin1"	chr19	+	5051073	5051254	5051084	5051254	5050829	5050871
1751	"ENSMUSG00000020454.17"	"Eif4enif1"	chr11	+	3234461	3234645	3234584	3234645	3229868	3230101
1753	"ENSMUSG00000023764.18"	"Sfi1"	chr11	-	3133071	3135542	3133071	3133207	3135653	3135830
1754	"ENSMUSG00000023764.18"	"Sfi1"	chr11	-	3177426	3177521	3177426	3177493	3179396	3179507
1766	"ENSMUSG00000005682.9"	"Pan2"	chr10	+	128318162	128319038	128318944	128319038	128317889	128318033
1768	"ENSMUSG00000040033.16"	"Stat2"	chr10	+	128283569	128283819	128283683	128283819	128283232	128283316
1771	"ENSMUSG00000040370.13"	"Etfrf1"	chr6	+	145214521	145215271	145215183	145215271	145211133	145211476
1773	"ENSMUSG00000040054.17"	"Baz2a"	chr10	+	128096379	128096523	128096438	128096523	128091634	128091776
1774	"ENSMUSG00000040054.17"	"Baz2a"	chr10	+	128096379	128096523	128096438	128096523	128092782	128092850
1782	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036207	161036579	161036548	161036579	161035982	161036014
1783	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036819	161037315	161037287	161037315	161036548	161036579
1785	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161038224	161038535	161038456	161038535	161037994	161038037
1794	"ENSMUSG00000058589.14"	"Anks1b"	chr10	+	90914692	90914767	90914695	90914767	90680766	90680919
1805	"ENSMUSG00000052798.13"	"Nup107"	chr10	-	117789973	117790060	117789973	117790055	117790466	117790560
1812	"ENSMUSG00000066456.14"	"Hmgn3"	chr9	-	83109947	83111106	83109947	83110429	83112219	83112270
1818	"ENSMUSG00000034664.13"	"Itga2b"	chr11	-	102464939	102465357	102464939	102465151	102465496	102465550
1820	"ENSMUSG00000019894.14"	"Slc6a15"	chr10	+	103388896	103389341	103389026	103389341	103369371	103369468
1841	"ENSMUSG00000024163.17"	"Mapk8ip3"	chr17	-	24918087	24918139	24918087	24918136	24920471	24920495
1853	"ENSMUSG00000040543.16"	"Pitpnm3"	chr11	-	72074418	72075035	72074418	72074654	72092527	72092575
1859	"ENSMUSG00000034771.15"	"Tle2"	chr10	+	81586854	81586928	81586857	81586928	81586212	81586337
1861	"ENSMUSG00000034771.15"	"Tle2"	chr10	+	81590224	81590473	81590352	81590473	81588808	81588959
1870	"ENSMUSG00000020232.17"	"Hmg20b"	chr10	-	81348885	81349089	81348885	81349085	81349379	81349602
1872	"ENSMUSG00000034902.17"	"Pip5k1c"	chr10	+	81310678	81310884	81310687	81310884	81308947	81309247
1881	"ENSMUSG00000046822.14"	"Slc39a3"	chr10	-	81034917	81035009	81034917	81035005	81036987	81037250
1890	"ENSMUSG00000055862.7"	"Izumo4"	chr10	+	80703729	80703928	80703852	80703928	80703208	80703280
1892	"ENSMUSG00000074578.14"	"Zfas1"	chr2	+	167065158	167065480	167065433	167065480	167063635	167063727
1900	"ENSMUSG00000035486.14"	"Plk5"	chr10	+	80358774	80358916	80358786	80358916	80357983	80358091
1902	"ENSMUSG00000043822.18"	"Adamtsl5"	chr10	-	80345042	80345416	80345042	80345103	80345512	80345703
1907	"ENSMUSG00000003068.17"	"Stk11"	chr10	+	80126032	80126369	80126232	80126369	80125478	80125568
1942	"ENSMUSG00000069601.14"	"Ank3"	chr10	+	69932393	69932496	69932408	69932496	69929446	69929458
1947	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109617173	109617349	109617210	109617349	109613225	109613253
1948	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109634193	109634354	109634275	109634354	109627047	109627132
1950	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109634193	109634354	109634275	109634354	109627148	109627153
1952	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109654285	109654432	109654301	109654432	109651858	109651938
1958	"ENSMUSG00000028760.16"	"Eif4g3"	chr4	+	138120345	138120454	138120348	138120454	138082892	138082988
1961	"ENSMUSG00000037876.17"	"Jmjd1c"	chr10	+	67218037	67218181	67218116	67218181	67215269	67215375
1975	"ENSMUSG00000035086.13"	"Becn1"	chr11	-	101295533	101296316	101295533	101295624	101299008	101299076
1980	"ENSMUSG00000020096.21"	"Tbata"	chr10	+	61183299	61183491	61183302	61183491	61179346	61179505
1987	"ENSMUSG00000019876.15"	"Pkib"	chr10	+	57728089	57728266	57728147	57728266	57692202	57692270
1992	"ENSMUSG00000003746.16"	"Man1a"	chr10	-	53977022	53977117	53977022	53977115	54014414	54014495
1999	"ENSMUSG00000019969.14"	"Psen1"	chr12	+	83699511	83699651	83699600	83699651	83699354	83699421
2007	"ENSMUSG00000019823.17"	"Mical1"	chr10	+	41478962	41479067	41478973	41479067	41478009	41478314
2027	"ENSMUSG00000034863.9"	"Ano8"	chr8	-	71478720	71479058	71478720	71478831	71479150	71479342
2034	"ENSMUSG00000075702.9"	"Selenom"	chr11	+	3516485	3516920	3516841	3516920	3516260	3516296
2036	"ENSMUSG00000020964.14"	"Sel1l"	chr12	-	91813831	91814693	91813831	91814004	91814973	91815139
2066	"ENSMUSG00000036138.16"	"Acaa1a"	chr9	+	119344465	119346568	119346469	119346568	119344172	119344252
2077	"ENSMUSG00000039607.17"	"Rbms3"	chr9	-	117109960	117110118	117109960	117110115	117352388	117352562
2085	"ENSMUSG00000032503.18"	"Arpp21"	chr9	-	112155417	112157798	112155417	112155516	112176094	112176235
2087	"ENSMUSG00000032497.19"	"Lrrfip2"	chr9	+	111199664	111199835	111199754	111199835	111193046	111193118
2113	"ENSMUSG00000006676.16"	"Usp19"	chr9	+	108497895	108498241	108498122	108498241	108497065	108497167
2123	"ENSMUSG00000041528.15"	"Rnf123"	chr9	-	108069171	108069286	108069171	108069282	108069675	108069801
2124	"ENSMUSG00000041528.15"	"Rnf123"	chr9	-	108077721	108077897	108077721	108077839	108078799	108079301
2129	"ENSMUSG00000032580.12"	"Rbm5"	chr9	-	107749707	107749799	107749707	107749796	107750462	107750548
2132	"ENSMUSG00000034684.12"	"Sema3f"	chr9	-	107684687	107684816	107684687	107684776	107685324	107685547
2133	"ENSMUSG00000034684.12"	"Sema3f"	chr9	-	107684687	107684816	107684687	107684776	107685343	107685547
2139	"ENSMUSG00000043168.12"	"4930426D05Rik"	chr18	+	21652293	21652862	21652706	21652862	21651447	21651939
2146	"ENSMUSG00000023495.13"	"Pcbp4"	chr9	+	106453909	106454007	106453925	106454007	106453406	106453642
2171	"ENSMUSG00000056267.14"	"Cep70"	chr9	+	99246222	99246366	99246266	99246366	99243525	99243884
2175	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96273838	96273942	96273865	96273942	96223093	96223198
2176	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96273838	96273942	96273865	96273942	96232681	96232748
2177	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96273838	96273942	96273865	96273942	96247049	96247088
2179	"ENSMUSG00000030814.17"	"Bcl7c"	chr7	-	127707175	127707337	127707175	127707304	127707432	127707541
2195	"ENSMUSG00000032262.13"	"Elovl4"	chr9	-	83785034	83785206	83785034	83785202	83788268	83788349
2200	"ENSMUSG00000023968.15"	"Crip3"	chr17	+	46430988	46431083	46431013	46431083	46429960	46430092
2210	"ENSMUSG00000020708.12"	"Psmc5"	chr11	+	106262403	106262691	106262580	106262691	106262117	106262308
2223	"ENSMUSG00000032386.15"	"Trip4"	chr9	-	65884927	65885247	65884927	65885173	65896696	65896930
2225	"ENSMUSG00000032816.15"	"Igdcc4"	chr9	+	65124611	65125422	65125284	65125422	65123775	65124189
2231	"ENSMUSG00000032280.16"	"Tle3"	chr9	+	61411262	61412514	61412264	61412514	61409935	61410120
2234	"ENSMUSG00000032297.11"	"Celf6"	chr9	+	59604129	59604210	59604132	59604210	59603234	59603367
2236	"ENSMUSG00000032336.17"	"Nptn"	chr9	+	58650496	58650518	58650508	58650518	58643528	58643684
2242	"ENSMUSG00000035228.15"	"Ccdc106"	chr7	+	5057339	5057659	5057498	5057659	5056151	5056240
2243	"ENSMUSG00000035228.15"	"Ccdc106"	chr7	+	5057339	5057659	5057498	5057659	5056724	5056866
2250	"ENSMUSG00000004947.15"	"Dtx2"	chr5	+	136028498	136028572	136028501	136028572	136021754	136021858
2258	"ENSMUSG00000021240.6"	"Abcd4"	chr12	-	84612324	84612450	84612324	84612445	84612779	84612896
2259	"ENSMUSG00000021240.6"	"Abcd4"	chr12	-	84612324	84612583	84612324	84612445	84612779	84612896
2261	"ENSMUSG00000021240.6"	"Abcd4"	chr12	-	84612324	84612450	84612324	84612445	84613904	84614044
2263	"ENSMUSG00000021240.6"	"Abcd4"	chr12	-	84612324	84612896	84612324	84612450	84613904	84614044
2269	"ENSMUSG00000042396.10"	"Rbm7"	chr9	-	48488700	48490938	48488700	48489988	48493406	48493494
2270	"ENSMUSG00000020734.13"	"Grin2c"	chr11	-	115260733	115261244	115260733	115261147	115266078	115266313
2271	"ENSMUSG00000020734.13"	"Grin2c"	chr11	-	115260733	115261244	115260733	115261147	115266419	115266591
2272	"ENSMUSG00000020734.13"	"Grin2c"	chr11	-	115260733	115261244	115260733	115261147	115266989	115267243
2286	"ENSMUSG00000032120.11"	"C2cd2l"	chr9	-	44313877	44314014	44313877	44314011	44314879	44315054
2299	"ENSMUSG00000027525.18"	"Phactr3"	chr2	+	178328137	178328193	178328140	178328193	178283859	178284107
2313	"ENSMUSG00000025728.16"	"Pigq"	chr17	-	25931461	25931673	25931461	25931573	25932104	25932231
2323	"ENSMUSG00000035024.16"	"Ncapd3"	chr9	+	27048154	27050369	27050296	27050369	27045904	27045992
2324	"ENSMUSG00000031969.16"	"Acad8"	chr9	-	26990119	26990196	26990119	26990192	26990582	26990692
2335	"ENSMUSG00000032187.16"	"Smarca4"	chr9	+	21699799	21699908	21699802	21699908	21678928	21679147
2337	"ENSMUSG00000032182.15"	"Yipf2"	chr9	-	21588681	21589760	21588681	21589558	21589845	21590028
2339	"ENSMUSG00000031959.15"	"Wdr59"	chr8	-	111458922	111459049	111458922	111459046	111465788	111465870
2341	"ENSMUSG00000057193.8"	"Slc44a2"	chr9	+	21347034	21347986	21347882	21347986	21346688	21346951
2347	"ENSMUSG00000111497.1"	"Gm38431"	chr9	-	21073074	21075496	21073074	21073181	21075963	21076107
2389	"ENSMUSG00000017664.16"	"Slc35c2"	chr2	-	165283248	165283603	165283248	165283535	165286480	165286552
2398	"ENSMUSG00000034796.14"	"Cpne7"	chr8	+	123126632	123127439	123127352	123127439	123126240	123126330
2419	"ENSMUSG00000006932.17"	"Ctnnb1"	chr9	+	120957106	120957226	120957109	120957226	120955913	120955972
2426	"ENSMUSG00000012519.14"	"Mlkl"	chr8	-	111333321	111333754	111333321	111333752	111337705	111337793
2434	"ENSMUSG00000025204.10"	"Ndufb8"	chr19	-	44554930	44555057	44554930	44555014	44555226	44555404
2448	"ENSMUSG00000013155.10"	"Enkd1"	chr8	-	105704350	105704760	105704350	105704514	105706565	105706738
2450	"ENSMUSG00000039199.6"	"Zdhhc1"	chr8	-	105472990	105473240	105472990	105473069	105473483	105473566
2462	"ENSMUSG00000040112.9"	"Mrps35"	chr6	+	147061204	147061492	147061422	147061492	147055851	147055991
2465	"ENSMUSG00000022721.19"	"Trmt2a"	chr16	+	18251358	18251660	18251548	18251660	18250819	18251001
2476	"ENSMUSG00000031667.16"	"Aktip"	chr8	-	91131040	91131152	91131040	91131148	91131922	91132003
2477	"ENSMUSG00000031667.16"	"Aktip"	chr8	-	91131040	91131152	91131040	91131148	91133533	91133772
2487	"ENSMUSG00000008167.14"	"Fbxw9"	chr8	+	85064383	85064672	85064580	85064672	85062171	85062300
2490	"ENSMUSG00000005161.15"	"Prdx2"	chr8	+	84970151	84970344	84970239	84970344	84969766	84970008
2493	"ENSMUSG00000053693.16"	"Mast1"	chr8	-	84925274	84925541	84925274	84925342	84925644	84925746
2497	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84690516	84690947	84690772	84690947	84689631	84689908
2498	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84690516	84690947	84690810	84690947	84689631	84689908
2499	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84690772	84690947	84690810	84690947	84689631	84689908
2500	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84690516	84690947	84690784	84690947	84689707	84689908
2501	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84690784	84690947	84690810	84690947	84689707	84689908
2508	"ENSMUSG00000001909.16"	"Trmt1"	chr8	+	84695427	84696975	84696826	84696975	84691251	84691439
2510	"ENSMUSG00000047986.12"	"Palm3"	chr8	+	84026999	84028171	84028125	84028171	84026748	84026891
2514	"ENSMUSG00000040111.17"	"Gramd1b"	chr9	-	40413296	40413374	40413296	40413371	40455293	40455764
2515	"ENSMUSG00000040111.17"	"Gramd1b"	chr9	-	40413296	40413374	40413296	40413371	40531019	40531383
2518	"ENSMUSG00000109473.1"	"B930025P03Rik"	chr8	-	10874362	10874450	10874362	10874445	10876196	10876279
2520	"ENSMUSG00000041936.18"	"Agrn"	chr4	-	156167776	156168569	156167776	156167809	156168732	156168820
2524	"ENSMUSG00000071064.15"	"Zfp827"	chr8	+	79188148	79188181	79188153	79188181	79186175	79186358
2528	"ENSMUSG00000052609.9"	"Plekhg3"	chr12	+	76572394	76573360	76573246	76573360	76572046	76572069
2534	"ENSMUSG00000038909.16"	"Kat7"	chr11	-	95306048	95306196	95306048	95306144	95310034	95310246
2541	"ENSMUSG00000045128.9"	"Rpl18a"	chr8	-	70895599	70896045	70895599	70895709	70896132	70896312
2551	"ENSMUSG00000037339.17"	"Fam53a"	chr5	-	33600355	33608227	33600355	33600880	33610431	33610486
2552	"ENSMUSG00000037339.17"	"Fam53a"	chr5	-	33600355	33608227	33600355	33600880	33614602	33614834
2553	"ENSMUSG00000030270.11"	"Cpne9"	chr6	+	113292521	113293064	113293002	113293064	113292365	113292441
2554	"ENSMUSG00000031840.12"	"Rab3a"	chr8	+	70755830	70756083	70755985	70756083	70754723	70754863
2555	"ENSMUSG00000031840.12"	"Rab3a"	chr8	+	70756446	70756565	70756456	70756565	70755985	70756083
2557	"ENSMUSG00000019139.10"	"Isyna1"	chr8	+	70595138	70595554	70595360	70595554	70594822	70594984
2560	"ENSMUSG00000003575.13"	"Crtc1"	chr8	-	70392921	70397954	70392921	70393055	70398295	70398336
2564	"ENSMUSG00000057098.14"	"Ebf1"	chr11	+	44907903	44908037	44907906	44908037	44883813	44883931
2568	"ENSMUSG00000031858.16"	"Mau2"	chr8	-	70028618	70029235	70028618	70028774	70030641	70030736
2570	"ENSMUSG00000031256.11"	"Cstf2"	chrX	+	134073135	134073277	134073213	134073277	134072414	134072474
2571	"ENSMUSG00000031256.11"	"Cstf2"	chrX	+	134073135	134073277	134073213	134073277	134072677	134072764
2572	"ENSMUSG00000005150.16"	"Wdr83"	chr8	-	85079580	85079707	85079580	85079691	85080119	85080225
2574	"ENSMUSG00000030465.19"	"Psd3"	chr8	-	67908682	67908889	67908682	67908886	67910806	67910932
2580	"ENSMUSG00000031691.14"	"Tnpo2"	chr8	+	85038334	85038489	85038377	85038489	85036914	85036977
2587	"ENSMUSG00000037270.18"	"4932438A13Rik"	chr3	+	37026089	37026343	37026230	37026343	37022969	37023032
2591	"ENSMUSG00000064036.15"	"Mro"	chr18	+	73873220	73873406	73873223	73873406	73869953	73870047
2599	"ENSMUSG00000031521.5"	"Aga"	chr8	+	53520236	53520344	53520244	53520344	53518915	53518969
2600	"ENSMUSG00000001017.15"	"Chtop"	chr3	-	90503095	90503282	90503095	90503279	90505394	90505478
2607	"ENSMUSG00000030329.11"	"Pianp"	chr6	+	125001426	125003096	125001962	125003096	125000653	125000735
2608	"ENSMUSG00000006005.18"	"Tpr"	chr1	+	150447511	150449238	150449142	150449238	150446084	150446241
2638	"ENSMUSG00000027763.13"	"Mbnl1"	chr3	+	60615619	60615773	60615724	60615773	60614682	60614736
2640	"ENSMUSG00000037552.17"	"Plekhg2"	chr7	-	28370237	28370497	28370237	28370494	28370877	28371042
2649	"ENSMUSG00000056698.11"	"Elmod3"	chr6	-	72594739	72595020	72594739	72594756	72597623	72597645
2653	"ENSMUSG00000075593.10"	"Gal3st4"	chr5	-	138271278	138271594	138271278	138271380	138272535	138272749
2674	"ENSMUSG00000037519.17"	"Ppfia1"	chr7	-	144485032	144485211	144485032	144485208	144488690	144488717
2683	"ENSMUSG00000057897.14"	"Camk2b"	chr11	-	5982720	5982761	5982720	5982758	5983667	5984138
2684	"ENSMUSG00000057897.14"	"Camk2b"	chr11	-	5982720	5982761	5982720	5982758	5987056	5987131
2694	"ENSMUSG00000025505.16"	"Tmem80"	chr7	+	141333637	141333731	141333647	141333731	141332909	141332929
2707	"ENSMUSG00000002266.17"	"Zim1"	chr7	-	6688623	6688811	6688623	6688689	6689487	6689564
2711	"ENSMUSG00000027751.13"	"Supt20"	chr3	+	54695122	54695207	54695127	54695207	54693112	54693208
2715	"ENSMUSG00000027751.13"	"Supt20"	chr3	+	54722520	54722640	54722556	54722640	54718233	54718391
2717	"ENSMUSG00000041769.13"	"Ppp2r2d"	chr7	+	138872873	138873051	138873000	138873051	138846619	138846704
2718	"ENSMUSG00000041769.13"	"Ppp2r2d"	chr7	+	138872873	138873051	138873000	138873051	138868409	138868507
2746	"ENSMUSG00000028464.16"	"Tpm2"	chr4	-	43518401	43519078	43518401	43518464	43519226	43519297
2754	"ENSMUSG00000030727.12"	"Rabep2"	chr7	+	126444522	126444936	126444819	126444936	126444417	126444429
2755	"ENSMUSG00000030741.15"	"Spns1"	chr7	-	126373921	126374073	126373921	126373973	126374200	126374279
2774	"ENSMUSG00000030922.12"	"Lyrm1"	chr7	+	119909670	119909962	119909803	119909962	119896291	119896572
2777	"ENSMUSG00000058420.8"	"Syt17"	chr7	-	118443118	118443141	118443118	118443136	118443345	118443560
2789	"ENSMUSG00000047428.14"	"Dlk2"	chr17	+	46298512	46298698	46298567	46298698	46297927	46298078
2791	"ENSMUSG00000085316.1"	"D330050G23Rik"	chr2	+	116910720	116910836	116910728	116910836	116900975	116901075
2793	"ENSMUSG00000056900.13"	"Usp13"	chr3	+	32914098	32914221	32914119	32914221	32911572	32911661
2794	"ENSMUSG00000070425.13"	"Xntrpc"	chr7	+	102071186	102071361	102071218	102071361	102065712	102065804
2798	"ENSMUSG00000036860.14"	"Mrpl55"	chr11	+	59204171	59204255	59204174	59204255	59202537	59202719
2804	"ENSMUSG00000025857.10"	"Dnaaf5"	chr5	+	139151482	139151667	139151544	139151667	139150222	139150835
2822	"ENSMUSG00000025261.18"	"Huwe1"	chrX	+	151806271	151806407	151806275	151806407	151801313	151801366
2824	"ENSMUSG00000025261.18"	"Huwe1"	chrX	+	151806271	151806407	151806275	151806407	151804445	151804540
2826	"ENSMUSG00000025261.18"	"Huwe1"	chrX	+	151908727	151908956	151908730	151908956	151906950	151907084
2827	"ENSMUSG00000025261.18"	"Huwe1"	chrX	+	151908727	151908956	151908730	151908956	151907275	151907444
2845	"ENSMUSG00000063550.8"	"Nup98"	chr7	-	102163688	102163822	102163688	102163813	102169362	102169503
2846	"ENSMUSG00000063550.8"	"Nup98"	chr7	-	102163688	102163822	102163688	102163813	102176312	102176405
2849	"ENSMUSG00000047767.17"	"Atg16l2"	chr7	-	101292107	101292424	101292107	101292179	101293372	101293478
2853	"ENSMUSG00000003199.16"	"Mpnd"	chr17	+	56012270	56012492	56012415	56012492	56011617	56011699
2854	"ENSMUSG00000003199.16"	"Mpnd"	chr17	+	56012270	56012492	56012415	56012492	56011865	56011962
2866	"ENSMUSG00000037913.12"	"Tmem156"	chr5	-	65079921	65080191	65079921	65080086	65091467	65091584
2876	"ENSMUSG00000097585.2"	"E230029C05Rik"	chr7	+	90036878	90037017	90036977	90037017	90011173	90011276
2877	"ENSMUSG00000097585.2"	"E230029C05Rik"	chr7	+	90048662	90049069	90048694	90049069	90037948	90038074
2879	"ENSMUSG00000040703.11"	"Cyp2s1"	chr7	-	25802474	25804057	25802474	25803759	25805870	25806058
2882	"ENSMUSG00000026153.15"	"Fam135a"	chr1	-	24028199	24030528	24028199	24029940	24032662	24032736
2897	"ENSMUSG00000002393.14"	"Nr2f6"	chr8	-	71378388	71378527	71378388	71378483	71380852	71380909
2905	"ENSMUSG00000021481.11"	"Zfp346"	chr13	+	55115479	55115624	55115482	55115624	55113035	55113139
2906	"ENSMUSG00000021481.11"	"Zfp346"	chr13	+	55115479	55115624	55115482	55115624	55113677	55113770
2908	"ENSMUSG00000046897.17"	"Zfp740"	chr15	+	102208235	102208361	102208271	102208361	102204570	102205086
2911	"ENSMUSG00000025586.17"	"Cpeb1"	chr7	-	81372011	81372203	81372011	81372200	81372408	81372485
2930	"ENSMUSG00000039176.17"	"Polg"	chr7	-	79454038	79454711	79454038	79454174	79455434	79455595
2932	"ENSMUSG00000026201.12"	"Stk16"	chr1	+	75212599	75213006	75212885	75213006	75211924	75212144
2939	"ENSMUSG00000036977.8"	"Anapc10"	chr8	+	79713104	79713279	79713152	79713279	79711819	79711844
2940	"ENSMUSG00000036977.8"	"Anapc10"	chr8	+	79713104	79713279	79713152	79713279	79711850	79711974
2945	"ENSMUSG00000028057.14"	"Rit1"	chr3	+	88725994	88726471	88726279	88726471	88717601	88717658
2949	"ENSMUSG00000030512.13"	"Snrpa1"	chr7	+	66069423	66070665	66070589	66070665	66069166	66069213
2976	"ENSMUSG00000023345.17"	"Poc1a"	chr9	+	106329872	106330016	106329900	106330016	106327727	106327919
2978	"ENSMUSG00000010453.12"	"Kansl3"	chr1	-	36365481	36365632	36365481	36365585	36367749	36368034
2979	"ENSMUSG00000010453.12"	"Kansl3"	chr1	-	36365481	36365652	36365481	36365585	36367749	36368034
2980	"ENSMUSG00000010453.12"	"Kansl3"	chr1	-	36365481	36365652	36365481	36365632	36367749	36368034
2985	"ENSMUSG00000039745.8"	"Htatip2"	chr7	+	49759541	49759793	49759597	49759793	49759114	49759145
2988	"ENSMUSG00000117011.1"	"E130008D07Rik"	chr17	-	43154256	43154414	43154256	43154402	43154869	43156033
2990	"ENSMUSG00000053519.17"	"Kcnip1"	chr11	-	33645502	33645815	33645502	33645627	33651539	33651572
2993	"ENSMUSG00000033961.16"	"Zfp446"	chr7	+	12979884	12979979	12979913	12979979	12978997	12979378
3013	"ENSMUSG00000003423.15"	"Pih1d1"	chr7	+	45156292	45156399	45156305	45156399	45154313	45154540
3018	"ENSMUSG00000056856.13"	"Jakmip3"	chr7	+	139019106	139019226	139019112	139019226	139017523	139017739
3022	"ENSMUSG00000109324.2"	"Prmt1"	chr7	-	44981737	44981893	44981737	44981890	44983485	44983587
3025	"ENSMUSG00000038502.17"	"Ptov1"	chr7	-	44863534	44864487	44863534	44863732	44864611	44864669
3037	"ENSMUSG00000038695.13"	"Josd2"	chr7	+	44470858	44471307	44471233	44471307	44470411	44470537
3038	"ENSMUSG00000038695.13"	"Josd2"	chr7	+	44471112	44471307	44471233	44471307	44470411	44470537
3041	"ENSMUSG00000050063.18"	"Klk6"	chr7	+	43825509	43825665	43825608	43825665	43824557	43824595
3045	"ENSMUSG00000008489.18"	"Elavl2"	chr4	-	91308610	91308854	91308610	91308851	91311572	91311663
3046	"ENSMUSG00000039187.16"	"Fanci"	chr7	+	79444674	79444862	79444677	79444862	79444400	79444509
3055	"ENSMUSG00000030051.10"	"Aplf"	chr6	-	87658432	87658565	87658432	87658555	87663684	87663857
3076	"ENSMUSG00000062040.14"	"Zfp27"	chr7	-	29903899	29904059	29903899	29904043	29905876	29906060
3089	"ENSMUSG00000025337.10"	"Sbds"	chr5	-	130253938	130254068	130253938	130254009	130255143	130255405
3093	"ENSMUSG00000109378.1"	"Gm49396"	chr7	+	30566748	30567500	30567142	30567500	30565094	30566381
3105	"ENSMUSG00000025221.16"	"Kcnip2"	chr19	-	45795579	45795704	45795579	45795700	45796278	45797186
3107	"ENSMUSG00000004071.13"	"Cdip1"	chr16	-	4768744	4769795	4768744	4769018	4770042	4770151
3112	"ENSMUSG00000050855.16"	"Zfp940"	chr7	-	29846468	29846960	29846468	29846564	29850941	29851017
3114	"ENSMUSG00000030603.16"	"Psmc4"	chr7	-	28042338	28042726	28042338	28042507	28042808	28042976
3128	"ENSMUSG00000054808.15"	"Actn4"	chr7	-	28895120	28895186	28895120	28895180	28895431	28895512
3129	"ENSMUSG00000054808.15"	"Actn4"	chr7	-	28895120	28895186	28895120	28895180	28896088	28896235
3135	"ENSMUSG00000041757.17"	"Plekha6"	chr1	+	133269999	133270202	133270059	133270202	133269455	133269578
3139	"ENSMUSG00000002395.14"	"Use1"	chr8	+	71367643	71367848	71367769	71367848	71367216	71367369
3140	"ENSMUSG00000027465.13"	"Tbc1d20"	chr2	+	152307988	152308431	152308329	152308431	152304945	152305026
3147	"ENSMUSG00000024220.14"	"Zfp523"	chr17	+	28201260	28202348	28202114	28202348	28201007	28201133
3149	"ENSMUSG00000054499.9"	"Dedd2"	chr7	-	25218800	25219167	25218800	25219031	25219763	25219927
3150	"ENSMUSG00000054499.9"	"Dedd2"	chr7	-	25218800	25219167	25218800	25219031	25219786	25219859
3173	"ENSMUSG00000024941.9"	"Scyl1"	chr19	-	5758799	5759146	5758799	5758860	5759270	5759342
3177	"ENSMUSG00000016257.15"	"Prelid3b"	chr2	-	174468297	174468399	174468297	174468387	174469336	174469505
3178	"ENSMUSG00000036733.16"	"Rbm42"	chr7	-	30645666	30645842	30645666	30645821	30645918	30645987
3179	"ENSMUSG00000036733.16"	"Rbm42"	chr7	-	30645666	30645842	30645666	30645821	30647559	30647634
3183	"ENSMUSG00000005823.9"	"Gpr108"	chr17	-	57237205	57237497	57237205	57237323	57237850	57237926
3198	"ENSMUSG00000040811.15"	"Eml2"	chr7	+	19184789	19184955	19184805	19184955	19182269	19182399
3204	"ENSMUSG00000038733.14"	"Wdr26"	chr1	-	181203023	181203224	181203023	181203160	181209002	181209107
3216	"ENSMUSG00000052428.10"	"Tmco1"	chr1	+	167325875	167326020	167325931	167326020	167316242	167316289
3221	"ENSMUSG00000053253.16"	"Ndfip2"	chr14	+	105298002	105304836	105304730	105304836	105294798	105294892
3271	"ENSMUSG00000013495.15"	"Tmem175"	chr5	+	108638236	108638490	108638272	108638490	108629831	108629900
3282	"ENSMUSG00000032946.16"	"Rasgrp2"	chr19	+	6401715	6401863	6401720	6401863	6399455	6399517
3295	"ENSMUSG00000044876.15"	"Zfp444"	chr7	+	6183789	6184202	6183861	6184202	6181455	6181500
3296	"ENSMUSG00000044876.15"	"Zfp444"	chr7	+	6183789	6184202	6183861	6184202	6183575	6183694
3299	"ENSMUSG00000030435.16"	"U2af2"	chr7	+	5067353	5067647	5067543	5067647	5066402	5066538
3302	"ENSMUSG00000035285.6"	"Nat14"	chr7	+	4923207	4923329	4923210	4923329	4922781	4922839
3303	"ENSMUSG00000035285.6"	"Nat14"	chr7	+	4923207	4923329	4923210	4923329	4922867	4923062
3312	"ENSMUSG00000051910.13"	"Sox6"	chr7	-	115550009	115550159	115550009	115550156	115579015	115579138
3315	"ENSMUSG00000030556.13"	"Lrrc28"	chr7	-	67559857	67560064	67559857	67559969	67579689	67579750
3320	"ENSMUSG00000008373.16"	"Prpf31"	chr7	+	3634692	3636358	3636200	3636358	3634123	3634230
3326	"ENSMUSG00000020614.13"	"Fam20a"	chr11	-	109675842	109675977	109675842	109675952	109677770	109677886
