ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1349	"ENSMUSG00000025236.11"	"Adpgk"	chr9	+	59310227	59313236	59310227	59310348	59313752	59313851
1351	"ENSMUSG00000032336.17"	"Nptn"	chr9	+	58643528	58643802	58643528	58643684	58650508	58650518
1357	"ENSMUSG00000026005.15"	"Rpe"	chr1	+	66700830	66701028	66700830	66701017	66706445	66706525
1358	"ENSMUSG00000026005.15"	"Rpe"	chr1	+	66700830	66701417	66700830	66701017	66706445	66706525
1359	"ENSMUSG00000026005.15"	"Rpe"	chr1	+	66700830	66701417	66700830	66701028	66706445	66706525
1360	"ENSMUSG00000026005.15"	"Rpe"	chr1	+	66701616	66701648	66701616	66701636	66706445	66706525
1365	"ENSMUSG00000042350.13"	"Arel1"	chr12	-	84941730	84941957	84941760	84941957	84934953	84935123
1366	"ENSMUSG00000042350.13"	"Arel1"	chr12	-	84941730	84941957	84941760	84941957	84940160	84940397
1388	"ENSMUSG00000034739.17"	"Mfrp"	chr9	+	44106242	44107971	44106242	44107461	44108294	44109184
1392	"ENSMUSG00000033149.17"	"Phldb2"	chr16	-	45774943	45775087	45774967	45775087	45774162	45774345
1396	"ENSMUSG00000025728.16"	"Pigq"	chr17	-	25931673	25932231	25932104	25932231	25930957	25931038
1397	"ENSMUSG00000025728.16"	"Pigq"	chr17	-	25931673	25932231	25932104	25932231	25931461	25931573
1403	"ENSMUSG00000031969.16"	"Acad8"	chr9	-	26990578	26990692	26990582	26990692	26990119	26990192
1411	"ENSMUSG00000002825.8"	"Qtrt1"	chr9	+	21412232	21412531	21412232	21412301	21417064	21417143
1423	"ENSMUSG00000031939.16"	"Taf1d"	chr9	+	15315101	15315440	15315101	15315131	15316888	15316970
1439	"ENSMUSG00000017664.16"	"Slc35c2"	chr2	-	165283248	165283600	165283527	165283600	165282782	165282933
1444	"ENSMUSG00000040263.16"	"Klhdc4"	chr8	-	121821279	121821358	121821302	121821358	121820121	121820220
1452	"ENSMUSG00000074064.6"	"Mlycd"	chr8	+	119401480	119402590	119401480	119401593	119407555	119407705
1454	"ENSMUSG00000038174.14"	"Fam126b"	chr1	-	58565767	58565954	58565856	58565954	58562639	58562787
1456	"ENSMUSG00000040003.18"	"Magi2"	chr5	+	20534336	20534526	20534336	20534520	20600777	20600963
1462	"ENSMUSG00000013155.10"	"Enkd1"	chr8	-	105704350	105704760	105704634	105704760	105704112	105704249
1469	"ENSMUSG00000048495.16"	"Tyw5"	chr1	-	57393349	57394091	57394046	57394091	57391448	57391536
1472	"ENSMUSG00000036510.17"	"Cdh8"	chr8	-	99030838	99031058	99030875	99031058	99028768	99029911
1473	"ENSMUSG00000032577.16"	"Mapkapk3"	chr9	-	107262422	107263764	107263624	107263764	107261877	107261957
1510	"ENSMUSG00000041936.18"	"Agrn"	chr4	-	156173002	156173680	156173542	156173680	156172767	156172882
1513	"ENSMUSG00000071064.15"	"Zfp827"	chr8	+	79186175	79186358	79186175	79186353	79188153	79188181
1529	"ENSMUSG00000031808.7"	"Slc27a1"	chr8	+	71569341	71569448	71569341	71569432	71570195	71570312
1537	"ENSMUSG00000057098.14"	"Ebf1"	chr11	+	44883813	44883955	44883813	44883931	44907906	44908037
1539	"ENSMUSG00000002342.17"	"Tmem161a"	chr8	+	70180705	70180868	70180705	70180849	70181148	70181323
1540	"ENSMUSG00000002342.17"	"Tmem161a"	chr8	+	70180705	70181049	70180705	70180849	70181148	70181323
1548	"ENSMUSG00000005150.16"	"Wdr83"	chr8	-	85080053	85080225	85080060	85080225	85079580	85079691
1549	"ENSMUSG00000005150.16"	"Wdr83"	chr8	-	85080053	85080225	85080119	85080225	85079580	85079691
1550	"ENSMUSG00000005150.16"	"Wdr83"	chr8	-	85080060	85080225	85080119	85080225	85079580	85079691
1551	"ENSMUSG00000005150.16"	"Wdr83"	chr8	-	85079788	85080225	85080119	85080225	85079580	85079707
1552	"ENSMUSG00000005150.16"	"Wdr83"	chr8	-	85080053	85080225	85080060	85080225	85079788	85079837
1554	"ENSMUSG00000005150.16"	"Wdr83"	chr8	-	85080060	85080225	85080119	85080225	85079788	85079837
1561	"ENSMUSG00000004319.15"	"Clcn3"	chr8	-	60922789	60927418	60927231	60927418	60919339	60919556
1568	"ENSMUSG00000031521.5"	"Aga"	chr8	+	53518915	53518991	53518915	53518969	53520236	53520344
1569	"ENSMUSG00000001017.15"	"Chtop"	chr3	-	90506107	90507626	90507544	90507626	90503095	90503282
1572	"ENSMUSG00000044783.16"	"Hjurp"	chr1	-	88275027	88275097	88275041	88275097	88270201	88270299
1574	"ENSMUSG00000030279.15"	"C2cd5"	chr6	-	143073587	143073787	143073662	143073787	143067055	143067141
1576	"ENSMUSG00000031591.14"	"Asah1"	chr8	-	41374505	41374773	41374509	41374773	41354826	41354917
1584	"ENSMUSG00000029916.11"	"Agk"	chr6	+	40352352	40354807	40352352	40352432	40355013	40355093
1588	"ENSMUSG00000002763.16"	"Pex6"	chr17	+	46723673	46724027	46723673	46723735	46724390	46724507
1592	"ENSMUSG00000029071.16"	"Dvl1"	chr4	+	155853636	155854086	155853636	155853758	155854329	155854468
1596	"ENSMUSG00000065954.11"	"Tacc1"	chr8	-	25181822	25182930	25182136	25182930	25177933	25177994
1597	"ENSMUSG00000065954.11"	"Tacc1"	chr8	-	25181822	25182930	25182136	25182930	25179270	25179306
1604	"ENSMUSG00000031482.9"	"Slc25a15"	chr8	-	22380837	22383344	22383206	22383344	22379283	22379442
1605	"ENSMUSG00000029925.13"	"Tbxas1"	chr6	+	39080938	39083855	39080938	39081076	39084295	39084585
1606	"ENSMUSG00000028086.15"	"Fbxw7"	chr3	+	84967439	84969301	84967439	84967563	84970795	84970909
1614	"ENSMUSG00000029001.15"	"Fbxo44"	chr4	-	148156579	148156706	148156608	148156706	148156145	148156281
1615	"ENSMUSG00000029001.15"	"Fbxo44"	chr4	-	148156579	148156706	148156656	148156706	148156145	148156281
1616	"ENSMUSG00000029001.15"	"Fbxo44"	chr4	-	148156608	148156706	148156656	148156706	148156145	148156281
1622	"ENSMUSG00000050373.13"	"Snx21"	chr2	+	164786697	164786855	164786697	164786848	164791557	164791568
1624	"ENSMUSG00000011832.16"	"Evi5l"	chr8	+	4206055	4206327	4206055	4206151	4206495	4208046
1636	"ENSMUSG00000027001.10"	"Dusp19"	chr2	+	80621193	80621800	80621193	80621240	80624325	80624360
1637	"ENSMUSG00000025505.16"	"Tmem80"	chr7	+	141332909	141333008	141332909	141332929	141333647	141333731
1638	"ENSMUSG00000028772.19"	"Zcchc17"	chr4	-	130337073	130337169	130337077	130337169	130329573	130329674
1639	"ENSMUSG00000026200.13"	"Glb1l"	chr1	-	75208686	75209222	75209055	75209222	75208318	75208379
1640	"ENSMUSG00000002266.17"	"Zim1"	chr7	-	6689483	6689564	6689487	6689564	6688623	6688811
1642	"ENSMUSG00000073795.11"	"Spef1l"	chr7	-	139978033	139978723	139978546	139978723	139977071	139977222
1647	"ENSMUSG00000037363.9"	"Letm2"	chr8	-	25597119	25597513	25597274	25597513	25593718	25594166
1652	"ENSMUSG00000027751.13"	"Supt20"	chr3	+	54693102	54693413	54693102	54693208	54695122	54696320
1657	"ENSMUSG00000070371.11"	"Prss36"	chr7	-	127934389	127934627	127934509	127934627	127933566	127933832
1672	"ENSMUSG00000030815.11"	"Phkg2"	chr7	+	127577534	127577688	127577534	127577646	127577974	127578029
1674	"ENSMUSG00000030815.11"	"Phkg2"	chr7	+	127577534	127577710	127577534	127577688	127577974	127578029
1676	"ENSMUSG00000030815.11"	"Phkg2"	chr7	+	127577534	127577710	127577534	127577646	127579666	127579732
1678	"ENSMUSG00000030815.11"	"Phkg2"	chr7	+	127577534	127577710	127577534	127577688	127579666	127579732
1680	"ENSMUSG00000030815.11"	"Phkg2"	chr7	+	127577534	127578029	127577534	127577710	127579666	127579732
1681	"ENSMUSG00000030815.11"	"Phkg2"	chr7	+	127577534	127577710	127577534	127577646	127579809	127579973
1682	"ENSMUSG00000030815.11"	"Phkg2"	chr7	+	127577534	127578029	127577534	127577646	127579809	127579973
1683	"ENSMUSG00000030815.11"	"Phkg2"	chr7	+	127577534	127578029	127577534	127577710	127579809	127579973
1684	"ENSMUSG00000030815.11"	"Phkg2"	chr7	+	127577534	127578029	127577534	127577646	127582122	127582213
1687	"ENSMUSG00000042502.10"	"Cd2bp2"	chr7	-	127195022	127195461	127195360	127195461	127194202	127194641
1692	"ENSMUSG00000032637.15"	"Atxn2l"	chr7	-	126492757	126493001	126492811	126493001	126492443	126492608
1693	"ENSMUSG00000032637.15"	"Atxn2l"	chr7	-	126492757	126493001	126492811	126493001	126492448	126492485
1698	"ENSMUSG00000030763.7"	"Lcmt1"	chr7	+	123421537	123422798	123421537	123421639	123428093	123428191
1702	"ENSMUSG00000030871.11"	"Ears2"	chr7	-	122046623	122048574	122048101	122048574	122044512	122044666
1710	"ENSMUSG00000032009.8"	"Sesn3"	chr9	+	14308460	14308658	14308460	14308547	14310247	14310430
1714	"ENSMUSG00000046364.14"	"Rpl27a"	chr7	+	109519584	109519993	109519584	109519648	109520467	109520642
1718	"ENSMUSG00000070425.13"	"Xntrpc"	chr7	+	102082040	102082441	102082040	102082146	102082972	102083018
1724	"ENSMUSG00000030894.5"	"Tpp1"	chr7	-	105750179	105751729	105751589	105751729	105749859	105749987
1725	"ENSMUSG00000030894.5"	"Tpp1"	chr7	-	105751959	105752053	105751981	105752053	105750179	105750330
1736	"ENSMUSG00000028218.19"	"Fam92a"	chr4	-	12168222	12168324	12168228	12168324	12164087	12164192
1739	"ENSMUSG00000105265.4"	"Sox2ot"	chr3	+	34611698	34611892	34611698	34611883	34615587	34615711
1740	"ENSMUSG00000105265.4"	"Sox2ot"	chr3	+	34675668	34675970	34675668	34675860	34680682	34680814
1741	"ENSMUSG00000105265.4"	"Sox2ot"	chr3	+	34675668	34675970	34675668	34675860	34682433	34682619
1742	"ENSMUSG00000030987.5"	"Stim1"	chr7	+	102430884	102431275	102430884	102430951	102433196	102433233
1747	"ENSMUSG00000030691.15"	"Fchsd2"	chr7	+	101110738	101110836	101110738	101110772	101139150	101141129
1748	"ENSMUSG00000030691.15"	"Fchsd2"	chr7	+	101110738	101110836	101110738	101110772	101177143	101177220
1773	"ENSMUSG00000046897.17"	"Zfp740"	chr15	+	102204570	102205086	102204570	102204883	102208235	102208361
1790	"ENSMUSG00000028057.14"	"Rit1"	chr3	+	88717325	88717658	88717325	88717470	88725994	88726068
1799	"ENSMUSG00000054976.14"	"Nyap2"	chr1	+	81191750	81192148	81191750	81192052	81269043	81269253
1809	"ENSMUSG00000032495.8"	"Lrrc2"	chr9	+	110957799	110957956	110957799	110957946	110960801	110961009
1810	"ENSMUSG00000032495.8"	"Lrrc2"	chr9	+	110957799	110957956	110957799	110957946	110962514	110962671
1816	"ENSMUSG00000026176.13"	"Ctdsp1"	chr1	+	74393277	74393901	74393277	74393426	74394018	74394075
1822	"ENSMUSG00000010453.12"	"Kansl3"	chr1	-	36367749	36368034	36367768	36368034	36365481	36365585
1824	"ENSMUSG00000020873.15"	"Slc35b1"	chr11	+	95390524	95390678	95390524	95390653	95391487	95391776
1848	"ENSMUSG00000083844.8"	"Ube2d-ps"	chr11	+	5780205	5780653	5780205	5780635	5783891	5784710
1857	"ENSMUSG00000007850.16"	"Hnrnph1"	chr11	+	50379820	50382715	50379820	50379964	50382799	50382871
1861	"ENSMUSG00000002983.17"	"Relb"	chr7	-	19617703	19617919	19617761	19617919	19616374	19616437
1867	"ENSMUSG00000055214.15"	"Pld5"	chr1	-	176139954	176140098	176139961	176140098	175993851	175994049
1869	"ENSMUSG00000055214.15"	"Pld5"	chr1	-	176139954	176140098	176139961	176140098	176044834	176044962
1870	"ENSMUSG00000055214.15"	"Pld5"	chr1	-	176139954	176140098	176139961	176140098	176074438	176074525
1871	"ENSMUSG00000055214.15"	"Pld5"	chr1	-	176139954	176140098	176139961	176140098	176089870	176090039
1872	"ENSMUSG00000043510.12"	"Hscb"	chr5	-	110835974	110836069	110835979	110836069	110830935	110830983
1883	"ENSMUSG00000109378.1"	"Gm49396"	chr7	+	30564202	30564394	30564202	30564301	30565094	30566381
1889	"ENSMUSG00000025221.16"	"Kcnip2"	chr19	-	45796278	45797186	45797086	45797186	45795579	45795700
1891	"ENSMUSG00000004071.13"	"Cdip1"	chr16	-	4768744	4769795	4769639	4769795	4766840	4768649
1895	"ENSMUSG00000030590.15"	"Fam98c"	chr7	-	29156030	29156183	29156129	29156183	29155674	29155809
1900	"ENSMUSG00000000804.14"	"Usp32"	chr11	-	85036479	85036639	85036521	85036639	85032068	85032223
1902	"ENSMUSG00000024220.14"	"Zfp523"	chr17	+	28201260	28202348	28201260	28201440	28202434	28202598
1904	"ENSMUSG00000054499.9"	"Dedd2"	chr7	-	25219763	25219859	25219786	25219859	25218800	25219167
1909	"ENSMUSG00000034813.18"	"Grip1"	chr10	+	120075289	120075479	120075289	120075476	120077227	120077387
1910	"ENSMUSG00000034813.18"	"Grip1"	chr10	+	120075289	120075479	120075289	120075476	120086951	120087260
1919	"ENSMUSG00000005823.9"	"Gpr108"	chr17	-	57237205	57237497	57237423	57237497	57236870	57237001
1920	"ENSMUSG00000052911.9"	"Lamb2"	chr9	+	108480057	108480184	108480057	108480143	108480277	108480450
1926	"ENSMUSG00000040811.15"	"Eml2"	chr7	+	19182269	19182440	19182269	19182399	19184789	19184955
1928	"ENSMUSG00000030409.16"	"Dmpk"	chr7	+	19088000	19088249	19088000	19088109	19088910	19088996
1929	"ENSMUSG00000030409.16"	"Dmpk"	chr7	+	19088000	19088264	19088000	19088109	19088910	19088996
1932	"ENSMUSG00000038733.14"	"Wdr26"	chr1	-	181209002	181209107	181209050	181209107	181203023	181203224
1933	"ENSMUSG00000025421.15"	"Hdhd2"	chr18	+	76944383	76944531	76944383	76944527	76945342	76945357
1934	"ENSMUSG00000020282.18"	"Rhbdf1"	chr11	-	32210657	32210758	32210707	32210758	32210398	32210551
1939	"ENSMUSG00000070808.4"	"Bicra"	chr7	-	15977050	15978798	15978688	15978798	15970671	15972889
1955	"ENSMUSG00000057738.14"	"Sptan1"	chr2	+	30006622	30006670	30006622	30006646	30007493	30007585
1962	"ENSMUSG00000030447.15"	"Cyfip1"	chr7	+	55923874	55924005	55923874	55923960	55924373	55924446
1964	"ENSMUSG00000002103.16"	"Acp2"	chr2	+	91206187	91206849	91206187	91206277	91207816	91207899
1978	"ENSMUSG00000006335.16"	"Tfpt"	chr7	-	3628823	3629086	3628827	3629086	3621062	3621132
1981	"ENSMUSG00000032712.16"	"Resf1"	chr6	+	149310321	149310377	149310321	149310359	149324731	149324800
2002	"ENSMUSG00000041420.18"	"Meis3"	chr7	+	16178744	16179100	16178744	16178795	16182040	16182152
2005	"ENSMUSG00000049482.16"	"Ctu2"	chr8	+	122478892	122479412	122478892	122479194	122479589	122479721
2011	"ENSMUSG00000034789.8"	"Rab24"	chr13	-	55321101	55321458	55321389	55321458	55320926	55320994
2015	"ENSMUSG00000043384.15"	"Gprasp1"	chrX	+	135751944	135752017	135751944	135751976	135778905	135780786
2019	"ENSMUSG00000023505.13"	"Cdca3"	chr6	+	124831361	124832439	124831361	124831488	124832565	124832669
2023	"ENSMUSG00000023206.16"	"Il15ra"	chr2	+	11718263	11718458	11718263	11718342	11724095	11724128
2030	"ENSMUSG00000045962.16"	"Wnk1"	chr6	-	119932668	119932761	119932689	119932761	119928122	119928149
2034	"ENSMUSG00000059689.15"	"Zfp637"	chr6	+	117843252	117843396	117843252	117843392	117844982	117845956
2035	"ENSMUSG00000059689.15"	"Zfp637"	chr6	+	117843252	117843606	117843252	117843392	117844982	117845956
2036	"ENSMUSG00000059689.15"	"Zfp637"	chr6	+	117843252	117843606	117843252	117843396	117844982	117845956
2040	"ENSMUSG00000030323.13"	"Ift122"	chr6	+	115913871	115916047	115913871	115913974	115916972	115917067
2044	"ENSMUSG00000038671.15"	"Arfrp1"	chr2	-	181364013	181364398	181364310	181364398	181361390	181361472
2046	"ENSMUSG00000020899.16"	"Pfas"	chr11	-	68992915	68993458	68993296	68993458	68992654	68992786
2049	"ENSMUSG00000040928.15"	"S100pbp"	chr4	-	129180188	129181840	129181741	129181840	129178240	129178332
2055	"ENSMUSG00000029718.14"	"Pcolce"	chr5	-	137605722	137607107	137606826	137607107	137605456	137605627
2064	"ENSMUSG00000026792.16"	"Lrsam1"	chr2	-	32960935	32961255	32961043	32961255	32960246	32960371
2071	"ENSMUSG00000015149.14"	"Sirt2"	chr7	+	28785663	28785882	28785663	28785719	28785964	28786016
2074	"ENSMUSG00000027489.15"	"Necab3"	chr2	-	154557049	154557081	154557056	154557081	154554899	154554925
2091	"ENSMUSG00000030016.14"	"Zfp638"	chr6	+	83976201	83977429	83976201	83976350	83978021	83978087
2097	"ENSMUSG00000044816.10"	"D630023F18Rik"	chr1	-	65121338	65121438	65121356	65121438	65117121	65117209
2099	"ENSMUSG00000035266.16"	"Helq"	chr5	-	100790125	100790236	100790138	100790236	100785281	100785427
2103	"ENSMUSG00000045875.13"	"Adra1a"	chr14	+	66727445	66728000	66727445	66727831	66770584	66771168
2110	"ENSMUSG00000068735.14"	"Trp53i11"	chr2	+	93196896	93196979	93196896	93196978	93197461	93197748
2112	"ENSMUSG00000002329.7"	"Mdp1"	chr14	-	55659987	55660228	55660167	55660228	55659369	55659477
2115	"ENSMUSG00000011114.18"	"Tbrg1"	chr9	-	37652614	37653169	37653032	37653169	37651289	37651387
2116	"ENSMUSG00000005699.16"	"Pard6a"	chr8	+	105702173	105702396	105702173	105702306	105702610	105703493
2117	"ENSMUSG00000041130.10"	"Zfp598"	chr17	+	24677834	24678713	24677834	24678052	24679036	24679224
2120	"ENSMUSG00000036180.15"	"Gatad2a"	chr8	-	69912901	69913224	69912922	69913224	69911676	69911869
2122	"ENSMUSG00000036180.15"	"Gatad2a"	chr8	-	69916559	69916700	69916568	69916700	69916283	69916451
2123	"ENSMUSG00000003549.9"	"Ercc1"	chr7	+	19355100	19355179	19355100	19355172	19355292	19355361
2131	"ENSMUSG00000035798.14"	"Zdhhc17"	chr10	-	110949620	110950683	110950560	110950683	110948190	110948284
2132	"ENSMUSG00000031066.10"	"Usp11"	chrX	+	20716746	20717804	20716746	20716953	20717993	20718272
2137	"ENSMUSG00000025326.12"	"Ube3a"	chr7	+	59247172	59247237	59247172	59247217	59247291	59247541
2145	"ENSMUSG00000022620.14"	"Arsa"	chr15	-	89474539	89475005	89474786	89475005	89474227	89474352
2165	"ENSMUSG00000029617.10"	"Ccz1"	chr5	-	143998162	143998605	143998543	143998605	143993225	143993259
2171	"ENSMUSG00000058407.12"	"Txndc9"	chr1	-	37993991	37995841	37995632	37995841	37990202	37990457
2173	"ENSMUSG00000029823.16"	"Luc7l2"	chr6	+	38554979	38557380	38554979	38555063	38557851	38557918
2186	"ENSMUSG00000029267.17"	"Mtf2"	chr5	+	108069161	108069523	108069161	108069363	108073306	108073454
2187	"ENSMUSG00000029267.17"	"Mtf2"	chr5	+	108069161	108069523	108069161	108069363	108080824	108081023
2190	"ENSMUSG00000039629.14"	"Strip2"	chr6	+	29931119	29931829	29931119	29931355	29932202	29932266
2191	"ENSMUSG00000028959.14"	"Fastk"	chr5	-	24441527	24441823	24441731	24441823	24441038	24441261
2197	"ENSMUSG00000027615.14"	"Hps3"	chr3	-	20030313	20030805	20030558	20030805	20029146	20029318
2206	"ENSMUSG00000029658.17"	"Wdr95"	chr5	+	149563215	149563308	149563215	149563245	149564357	149564426
2212	"ENSMUSG00000029034.9"	"Ints11"	chr4	+	155885564	155886156	155885564	155885703	155886797	155886987
2223	"ENSMUSG00000079109.11"	"Pms2"	chr5	+	143928098	143929042	143928098	143928266	143929180	143929350
2225	"ENSMUSG00000066232.4"	"Ipo7"	chr7	+	110027070	110027152	110027070	110027148	110029690	110029844
2226	"ENSMUSG00000066232.4"	"Ipo7"	chr7	+	110048944	110049693	110048944	110049070	110050779	110050875
2230	"ENSMUSG00000033557.17"	"Fam20b"	chr1	-	156698726	156698836	156698730	156698836	156690476	156690648
2244	"ENSMUSG00000020898.18"	"Ctc1"	chr11	+	69021029	69021193	69021029	69021115	69022392	69022614
2252	"ENSMUSG00000086714.1"	"0610009E02Rik"	chr2	+	26457672	26457812	26457672	26457780	26458415	26459379
2253	"ENSMUSG00000086714.1"	"0610009E02Rik"	chr2	+	26457672	26457812	26457672	26457780	26459221	26459390
2254	"ENSMUSG00000013858.14"	"Tmem259"	chr10	-	79978391	79978605	79978547	79978605	79978187	79978320
2256	"ENSMUSG00000005378.17"	"Bud23"	chr5	-	135061248	135061344	135061260	135061344	135061072	135061155
2257	"ENSMUSG00000030890.16"	"Ilk"	chr7	+	105741373	105741539	105741373	105741483	105741786	105741908
2258	"ENSMUSG00000030890.16"	"Ilk"	chr7	+	105741373	105741707	105741373	105741483	105741786	105741908
2261	"ENSMUSG00000028637.16"	"Ccdc30"	chr4	-	119393541	119393657	119393556	119393657	119367809	119368017
2263	"ENSMUSG00000029673.17"	"Auts2"	chr5	-	131472237	131472479	131472258	131472479	131461281	131461353
2264	"ENSMUSG00000029673.17"	"Auts2"	chr5	-	131472237	131472479	131472258	131472479	131466031	131466127
2276	"ENSMUSG00000029389.17"	"Ddx55"	chr5	+	124554670	124556848	124554670	124554757	124556961	124557024
2279	"ENSMUSG00000049550.17"	"Clip1"	chr5	-	123630224	123631169	123630452	123631169	123623212	123623270
2283	"ENSMUSG00000026031.15"	"Cflar"	chr1	+	58713570	58713659	58713570	58713657	58714116	58714303
2285	"ENSMUSG00000037020.16"	"Wdr62"	chr7	-	30243033	30243141	30243042	30243141	30242745	30242935
2286	"ENSMUSG00000029472.13"	"Anapc5"	chr5	-	122791607	122791934	122791826	122791934	122788301	122788464
2287	"ENSMUSG00000029472.13"	"Anapc5"	chr5	-	122799338	122800593	122800450	122800593	122791826	122791934
2316	"ENSMUSG00000028797.20"	"Tmem234"	chr4	+	129601406	129601625	129601406	129601533	129602221	129602261
2326	"ENSMUSG00000030822.15"	"Prr14"	chr7	+	127473594	127473986	127473594	127473716	127474378	127474422
2329	"ENSMUSG00000041459.15"	"Tardbp"	chr4	-	148618664	148618791	148618673	148618791	148617565	148617635
2343	"ENSMUSG00000003299.10"	"Mrpl4"	chr9	+	21006826	21006944	21006826	21006856	21007263	21007477
2345	"ENSMUSG00000003299.10"	"Mrpl4"	chr9	+	21006826	21006944	21006826	21006856	21007363	21007540
2346	"ENSMUSG00000003299.10"	"Mrpl4"	chr9	+	21006826	21006944	21006826	21006856	21007433	21007540
2347	"ENSMUSG00000003299.10"	"Mrpl4"	chr9	+	21006826	21006944	21006826	21006856	21007630	21007740
2354	"ENSMUSG00000028759.13"	"Hp1bp3"	chr4	+	138216626	138216799	138216626	138216740	138222088	138222188
2363	"ENSMUSG00000035325.16"	"Sec31a"	chr5	-	100373379	100373715	100373424	100373715	100368293	100368352
2364	"ENSMUSG00000030330.15"	"Ing4"	chr6	+	125047210	125047325	125047210	125047316	125047478	125047587
2368	"ENSMUSG00000027584.17"	"Oprl1"	chr2	+	181715689	181715946	181715689	181715931	181717954	181718093
2380	"ENSMUSG00000060961.16"	"Slc4a4"	chr5	+	89046212	89046392	89046212	89046365	89057948	89058044
2383	"ENSMUSG00000022546.5"	"Gpt"	chr15	+	76698714	76699151	76698714	76698889	76699235	76699348
2389	"ENSMUSG00000038374.10"	"Rbm8a"	chr3	+	96629939	96630065	96629939	96630028	96630301	96630361
2390	"ENSMUSG00000038374.10"	"Rbm8a"	chr3	+	96629939	96630065	96629939	96630028	96630305	96630361
2405	"ENSMUSG00000029201.14"	"Ugdh"	chr5	-	65420248	65422782	65422634	65422782	65418477	65418608
2419	"ENSMUSG00000079477.9"	"Rab7"	chr6	-	88004992	88005211	88005153	88005211	88004170	88004299
2425	"ENSMUSG00000029122.11"	"Evc"	chr5	-	37300734	37300923	37300811	37300923	37297126	37297236
2426	"ENSMUSG00000029122.11"	"Evc"	chr5	-	37300734	37300923	37300811	37300923	37300438	37300500
2430	"ENSMUSG00000028410.13"	"Dnaja1"	chr4	+	40726104	40728183	40726104	40726209	40730172	40730287
2431	"ENSMUSG00000029152.13"	"Ociad1"	chr5	+	73306577	73306798	73306577	73306753	73310273	73310426
2459	"ENSMUSG00000021259.5"	"Cyp46a1"	chr12	+	108351913	108352202	108351913	108352024	108352330	108352419
2461	"ENSMUSG00000039737.11"	"Prkrip1"	chr5	-	136197779	136197858	136197849	136197858	136189551	136189619
2465	"ENSMUSG00000027523.20"	"Gnas"	chr2	+	174328107	174330434	174328107	174328131	174341652	174341707
2467	"ENSMUSG00000060073.9"	"Psma3"	chr12	+	70978732	70978839	70978732	70978815	70983323	70983442
2468	"ENSMUSG00000060073.9"	"Psma3"	chr12	+	70978732	70978839	70978732	70978815	70984671	70984745
2469	"ENSMUSG00000060073.9"	"Psma3"	chr12	+	70984492	70984745	70984492	70984594	70986862	70986935
2474	"ENSMUSG00000029004.15"	"Kmt2e"	chr5	+	23496403	23496548	23496403	23496500	23497538	23497595
2475	"ENSMUSG00000029004.15"	"Kmt2e"	chr5	+	23500450	23500576	23500450	23500530	23500726	23500812
2478	"ENSMUSG00000030854.17"	"Ptpn5"	chr7	-	47090726	47091570	47091376	47091570	47089776	47090018
2479	"ENSMUSG00000030854.17"	"Ptpn5"	chr7	-	47090726	47091570	47091376	47091570	47090420	47090504
2486	"ENSMUSG00000019302.16"	"Atp6v0a1"	chr11	+	101027266	101029258	101027266	101027393	101033900	101034113
2488	"ENSMUSG00000027333.18"	"Smox"	chr2	+	131520411	131521171	131520411	131520646	131522058	131522219
2490	"ENSMUSG00000054099.11"	"Slc25a40"	chr5	+	8440720	8442571	8440720	8440788	8443611	8443785
2502	"ENSMUSG00000040298.6"	"Btbd16"	chr7	+	130820437	130820515	130820437	130820511	130820903	130821061
2503	"ENSMUSG00000040298.6"	"Btbd16"	chr7	+	130820437	130820515	130820437	130820511	130821429	130821528
2519	"ENSMUSG00000028453.10"	"Fancg"	chr4	-	43006983	43007403	43007267	43007403	43006749	43006896
2533	"ENSMUSG00000078765.11"	"U2af1l4"	chr7	+	30564202	30564394	30564202	30564228	30564473	30564607
2541	"ENSMUSG00000026634.16"	"Angel2"	chr1	+	190928491	190928758	190928491	190928717	190937443	190937700
2545	"ENSMUSG00000040860.16"	"Crocc"	chr4	-	141019707	141020489	141020273	141020489	141019162	141019312
2548	"ENSMUSG00000026790.19"	"Odf2"	chr2	+	29914230	29914510	29914230	29914302	29914733	29914919
2549	"ENSMUSG00000026207.16"	"Speg"	chr1	+	75384827	75385164	75384827	75384987	75387800	75389104
2550	"ENSMUSG00000026207.16"	"Speg"	chr1	+	75384827	75385164	75384827	75384987	75390978	75391122
2551	"ENSMUSG00000026207.16"	"Speg"	chr1	+	75426763	75427211	75426763	75426880	75427313	75427436
2557	"ENSMUSG00000027360.5"	"Hdc"	chr2	-	126604240	126606482	126606359	126606482	126603841	126603985
2562	"ENSMUSG00000039382.12"	"Wdr45"	chrX	+	7723314	7723364	7723314	7723357	7723564	7723753
2569	"ENSMUSG00000031570.17"	"Plpp5"	chr8	+	25721661	25722600	25721661	25721786	25724079	25724887
2572	"ENSMUSG00000028906.17"	"Epb41"	chr4	-	131955527	131955578	131955542	131955578	131947096	131954193
2573	"ENSMUSG00000028906.17"	"Epb41"	chr4	-	131955527	131955578	131955542	131955578	131954727	131955156
2585	"ENSMUSG00000028973.18"	"Abcb8"	chr5	+	24406399	24407455	24406399	24406494	24408567	24408818
2587	"ENSMUSG00000030846.15"	"Tial1"	chr7	-	128446730	128447107	128447038	128447107	128446194	128446270
