ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
4250	"ENSMUSG00000023830.14"	"Igf2r"	chr17	-	12691156	12691293	12690131	12690246	12691882	12692117
4251	"ENSMUSG00000023830.14"	"Igf2r"	chr17	-	12722127	12722292	12719812	12719950	12725314	12725418
4252	"ENSMUSG00000023828.3"	"Slc22a3"	chr17	-	12433797	12433895	12433462	12433677	12457544	12457662
4253	"ENSMUSG00000024393.14"	"Prrc2a"	chr17	-	35150497	35150708	35150227	35150326	35150816	35150902
4254	"ENSMUSG00000024393.14"	"Prrc2a"	chr17	-	35150816	35150902	35150227	35150326	35152617	35152785
4255	"ENSMUSG00000024393.14"	"Prrc2a"	chr17	-	35150816	35150905	35150227	35150326	35152617	35152785
4256	"ENSMUSG00000024393.14"	"Prrc2a"	chr17	-	35160451	35160594	35160096	35160187	35160752	35160832
4257	"ENSMUSG00000024393.14"	"Prrc2a"	chr17	-	35162201	35162379	35161809	35161909	35162871	35162969
4258	"ENSMUSG00000062078.15"	"Qk"	chr17	-	10213358	10213433	10202600	10209631	10216159	10216459
4259	"ENSMUSG00000062078.15"	"Qk"	chr17	-	10213358	10214194	10206550	10209631	10216159	10216459
4260	"ENSMUSG00000062078.15"	"Qk"	chr17	-	10238892	10239036	10217715	10217803	10273946	10274063
4261	"ENSMUSG00000062078.15"	"Qk"	chr17	-	10273946	10274063	10238892	10239036	10282838	10282981
4262	"ENSMUSG00000062078.15"	"Qk"	chr17	-	10273946	10274063	10238892	10239036	10318731	10319361
4263	"ENSMUSG00000062078.15"	"Qk"	chr17	-	10282838	10282981	10273946	10274063	10318731	10319361
4264	"ENSMUSG00000034412.13"	"Tbc1d10a"	chr11	+	4205756	4205856	4186788	4187099	4209925	4209990
4265	"ENSMUSG00000034412.13"	"Tbc1d10a"	chr11	+	4212140	4212247	4209925	4210033	4212784	4212899
4266	"ENSMUSG00000034412.13"	"Tbc1d10a"	chr11	+	4212784	4212899	4212140	4212247	4212977	4213043
4267	"ENSMUSG00000117341.1"	"Gm34684"	chr17	-	9711012	9711219	9705537	9705758	9722189	9722288
4268	"ENSMUSG00000020945.13"	"Lyzl6"	chr11	-	103632022	103632112	103631075	103631391	103633899	103633978
4269	"ENSMUSG00000023873.13"	"1700010I14Rik"	chr17	+	9001769	9001945	9001127	9001186	9005191	9005245
4270	"ENSMUSG00000117569.1"	"Gm49987"	chr17	+	8389335	8389410	8372394	8372503	8392210	8392311
4271	"ENSMUSG00000117569.1"	"Gm49987"	chr17	+	8390903	8391042	8389335	8389410	8392210	8392311
4272	"ENSMUSG00000073468.12"	"Sft2d1"	chr17	+	8317849	8317871	8311138	8311285	8318843	8318930
4273	"ENSMUSG00000073468.12"	"Sft2d1"	chr17	+	8317849	8317871	8311138	8311285	8320599	8320681
4274	"ENSMUSG00000073468.12"	"Sft2d1"	chr17	+	8317849	8317871	8311138	8311285	8323276	8323335
4275	"ENSMUSG00000073468.12"	"Sft2d1"	chr17	+	8318843	8318930	8311101	8311285	8320599	8320681
4276	"ENSMUSG00000073468.12"	"Sft2d1"	chr17	+	8318843	8318930	8317849	8317871	8320599	8320681
4277	"ENSMUSG00000073468.12"	"Sft2d1"	chr17	+	8319418	8319501	8318728	8318930	8320599	8320681
4278	"ENSMUSG00000073468.12"	"Sft2d1"	chr17	+	8320599	8320681	8311121	8311285	8323276	8323335
4279	"ENSMUSG00000073468.12"	"Sft2d1"	chr17	+	8320599	8320681	8317849	8317871	8323276	8323335
4280	"ENSMUSG00000073468.12"	"Sft2d1"	chr17	+	8321799	8321835	8320547	8320681	8323276	8323335
4281	"ENSMUSG00000073468.12"	"Sft2d1"	chr17	+	8321799	8322140	8320599	8320681	8323276	8323335
4282	"ENSMUSG00000087478.1"	"4930506C21Rik"	chr17	-	8297028	8297243	8293944	8294076	8298479	8298637
4283	"ENSMUSG00000040899.14"	"Ccr6"	chr17	+	8245107	8245198	8236211	8236315	8251918	8252120
4284	"ENSMUSG00000040899.14"	"Ccr6"	chr17	+	8245107	8245198	8236211	8236315	8255751	8255866
4285	"ENSMUSG00000040899.14"	"Ccr6"	chr17	+	8245107	8245198	8236211	8236315	8255962	8257091
4286	"ENSMUSG00000040899.14"	"Ccr6"	chr17	+	8245107	8245198	8243806	8243860	8255751	8255866
4287	"ENSMUSG00000040899.14"	"Ccr6"	chr17	+	8245107	8245198	8243806	8243860	8255962	8257091
4288	"ENSMUSG00000040899.14"	"Ccr6"	chr17	+	8251918	8252120	8236211	8236315	8255751	8255866
4289	"ENSMUSG00000040899.14"	"Ccr6"	chr17	+	8251918	8252120	8245107	8245198	8255751	8255866
4290	"ENSMUSG00000040899.14"	"Ccr6"	chr17	+	8255751	8255866	8236211	8236315	8255962	8257091
4291	"ENSMUSG00000040899.14"	"Ccr6"	chr17	+	8255751	8255866	8243810	8243860	8255962	8257091
4292	"ENSMUSG00000040899.14"	"Ccr6"	chr17	+	8255751	8255866	8245107	8245198	8255962	8257091
4293	"ENSMUSG00000023809.10"	"Rps6ka2"	chr17	+	7227912	7228029	7170114	7170443	7236045	7236127
4294	"ENSMUSG00000023809.10"	"Rps6ka2"	chr17	+	7227912	7228029	7170114	7170443	7246701	7246782
4295	"ENSMUSG00000023809.10"	"Rps6ka2"	chr17	+	7236045	7236127	7170114	7170443	7246701	7246782
4296	"ENSMUSG00000023809.10"	"Rps6ka2"	chr17	+	7236045	7236127	7227912	7228029	7246701	7246782
4297	"ENSMUSG00000023809.10"	"Rps6ka2"	chr17	+	7255830	7255973	7254411	7254449	7271591	7271656
4298	"ENSMUSG00000094724.8"	"Rnaset2b"	chr17	+	6981107	6981168	6978594	6979098	6984138	6984191
4299	"ENSMUSG00000094724.8"	"Rnaset2b"	chr17	+	6985055	6985113	6984138	6984191	6988721	6988792
4300	"ENSMUSG00000024485.16"	"Slc4a9"	chr18	+	36531433	36531526	36531099	36531216	36531969	36532232
4301	"ENSMUSG00000024485.16"	"Slc4a9"	chr18	+	36531677	36531811	36530713	36531526	36531969	36532232
4302	"ENSMUSG00000024485.16"	"Slc4a9"	chr18	+	36539309	36539378	36536846	36536919	36539603	36539777
4303	"ENSMUSG00000024485.16"	"Slc4a9"	chr18	+	36539603	36539777	36536846	36536919	36540735	36540891
4304	"ENSMUSG00000024227.14"	"Pdzph1"	chr17	-	58880606	58880742	58878807	58879177	58883904	58884091
4305	"ENSMUSG00000024227.14"	"Pdzph1"	chr17	-	58888007	58888165	58885859	58885902	58922568	58922747
4306	"ENSMUSG00000024227.14"	"Pdzph1"	chr17	-	58888007	58888165	58885859	58885902	58932417	58932528
4307	"ENSMUSG00000024227.14"	"Pdzph1"	chr17	-	58922568	58922747	58885859	58885902	58932417	58932528
4308	"ENSMUSG00000024227.14"	"Pdzph1"	chr17	-	58922568	58922747	58888007	58888165	58932417	58932528
4309	"ENSMUSG00000041831.17"	"Sytl3"	chr17	+	6681873	6682017	6676211	6676430	6687261	6687326
4310	"ENSMUSG00000041831.17"	"Sytl3"	chr17	+	6699652	6699704	6687261	6687326	6701237	6701304
4311	"ENSMUSG00000041831.17"	"Sytl3"	chr17	+	6702879	6702958	6701237	6701304	6705893	6706018
4312	"ENSMUSG00000032290.7"	"Ptpn9"	chr9	+	57033105	57033216	57027375	57027481	57036482	57036811
4313	"ENSMUSG00000032290.7"	"Ptpn9"	chr9	+	57059853	57060061	57048190	57048257	57060944	57062807
4314	"ENSMUSG00000032290.7"	"Ptpn9"	chr9	+	57059853	57060061	57057710	57057861	57060944	57062807
4315	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6118295	6118366	6106554	6106582	6137210	6138792
4316	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6118295	6118366	6106890	6106996	6121194	6121884
4317	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6118295	6118366	6106890	6106996	6137210	6138792
4318	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6118295	6118366	6107399	6107788	6121194	6121884
4319	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6118295	6118366	6107399	6107788	6137210	6138792
4320	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6121827	6122344	6106436	6106582	6137210	6138792
4321	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6121827	6122344	6106436	6106582	6176828	6176957
4322	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6121827	6122344	6107399	6107788	6124170	6124248
4323	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6121827	6122344	6107399	6107788	6137210	6138792
4324	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6121827	6122344	6107399	6107788	6176828	6176957
4325	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6121827	6122344	6118293	6118366	6137210	6138792
4326	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6124170	6124248	6107399	6107788	6137210	6138792
4327	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6124170	6124248	6121827	6122344	6124656	6124710
4328	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6124170	6124248	6121827	6122344	6137210	6138792
4329	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6185136	6185298	6176828	6176957	6198671	6198852
4330	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6198671	6198852	6185136	6185298	6206890	6206914
4331	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6198671	6198852	6185136	6185298	6213383	6213608
4332	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6201699	6201834	6198671	6198852	6206890	6206914
4333	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6201699	6201834	6198671	6198852	6213383	6213608
4334	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6206890	6207057	6185136	6185298	6213383	6213608
4335	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6206890	6207057	6198671	6198852	6213383	6213608
4336	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6206890	6207057	6201699	6201834	6213383	6213608
4337	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6213383	6213608	6206890	6207057	6214634	6214869
4338	"ENSMUSG00000034377.10"	"Tulp4"	chr17	+	6224151	6224245	6222303	6222448	6229334	6229478
4339	"ENSMUSG00000023805.17"	"Synj2"	chr17	+	5985971	5986242	5975640	5975881	5990135	5990361
4340	"ENSMUSG00000023805.17"	"Synj2"	chr17	+	5990135	5990361	5975585	5975881	5996877	5996961
4341	"ENSMUSG00000023805.17"	"Synj2"	chr17	+	6016265	6016347	6013507	6013699	6017486	6017627
4342	"ENSMUSG00000023805.17"	"Synj2"	chr17	+	6029683	6029834	6028418	6028586	6032696	6032809
4343	"ENSMUSG00000023805.17"	"Synj2"	chr17	+	6029699	6029834	6028418	6028586	6032696	6032809
4344	"ENSMUSG00000023805.17"	"Synj2"	chr17	+	6036356	6036505	6035410	6035559	6037383	6037462
4345	"ENSMUSG00000002365.10"	"Snx9"	chr17	+	5870667	5870953	5841351	5841546	5886996	5887083
4346	"ENSMUSG00000034265.8"	"Zdhhc14"	chr17	+	5647902	5648063	5492556	5493691	5685654	5685813
4347	"ENSMUSG00000034265.8"	"Zdhhc14"	chr17	+	5685654	5685813	5492556	5493691	5752691	5753811
4348	"ENSMUSG00000034265.8"	"Zdhhc14"	chr17	+	5685654	5685813	5647902	5648063	5726824	5726934
4349	"ENSMUSG00000034265.8"	"Zdhhc14"	chr17	+	5712387	5712525	5685654	5685813	5714968	5715017
4350	"ENSMUSG00000034265.8"	"Zdhhc14"	chr17	+	5726824	5726934	5685654	5685813	5731471	5731574
4351	"ENSMUSG00000034265.8"	"Zdhhc14"	chr17	+	5731471	5731574	5685654	5685813	5752691	5753811
4352	"ENSMUSG00000005649.17"	"Cabp5"	chr7	+	13400704	13400735	13398131	13398370	13401230	13401374
4353	"ENSMUSG00000023800.15"	"Tiam2"	chr17	+	3502880	3503060	3482207	3482615	3505707	3505776
4354	"ENSMUSG00000066366.14"	"Serpina1a"	chr12	-	103859000	103859244	103857763	103858056	103863521	103863562
4355	"ENSMUSG00000066366.14"	"Serpina1a"	chr12	-	103860413	103860628	103857424	103858056	103863521	103863555
4356	"ENSMUSG00000023795.16"	"Pisd-ps2"	chr17	-	3077292	3077446	3076577	3076782	3079354	3079591
4357	"ENSMUSG00000023795.16"	"Pisd-ps2"	chr17	-	3077687	3077834	3077292	3077446	3078999	3079138
4358	"ENSMUSG00000023795.16"	"Pisd-ps2"	chr17	-	3077687	3077834	3077292	3077446	3079354	3079591
4359	"ENSMUSG00000023795.16"	"Pisd-ps2"	chr17	-	3078999	3079138	3077292	3077446	3079354	3079591
4360	"ENSMUSG00000023795.16"	"Pisd-ps2"	chr17	-	3078999	3079138	3077687	3077834	3079354	3079591
4361	"ENSMUSG00000023795.16"	"Pisd-ps2"	chr17	-	3080868	3081034	3079354	3079591	3083967	3084040
4362	"ENSMUSG00000116673.1"	"A630089N07Rik"	chr16	-	98066543	98066665	98020947	98021000	98067754	98067815
4363	"ENSMUSG00000116673.1"	"A630089N07Rik"	chr16	-	98069310	98069351	98068003	98068130	98082345	98082450
4364	"ENSMUSG00000029640.17"	"Usp12"	chr5	-	146739099	146739178	146734808	146737780	146740293	146740491
4365	"ENSMUSG00000029640.17"	"Usp12"	chr5	-	146763200	146763414	146754369	146754599	146768936	146769017
4366	"ENSMUSG00000022938.8"	"Fam3b"	chr16	-	97481786	97481910	97478348	97478407	97500859	97501003
4367	"ENSMUSG00000022938.8"	"Fam3b"	chr16	-	97500859	97501003	97481786	97481910	97504822	97504936
4368	"ENSMUSG00000000386.16"	"Mx1"	chr16	-	97452772	97452851	97451474	97451551	97454024	97454223
4369	"ENSMUSG00000000386.16"	"Mx1"	chr16	-	97454024	97454223	97451474	97451551	97455089	97455228
4370	"ENSMUSG00000000386.16"	"Mx1"	chr16	-	97455089	97455228	97451474	97451551	97456221	97456359
4371	"ENSMUSG00000000386.16"	"Mx1"	chr16	-	97455488	97455643	97455089	97455228	97456221	97456359
4372	"ENSMUSG00000000386.16"	"Mx1"	chr16	-	97462698	97462770	97460755	97460946	97462880	97462905
4373	"ENSMUSG00000000159.16"	"Igsf5"	chr16	+	96378084	96378384	96372829	96373147	96386485	96386626
4374	"ENSMUSG00000000159.16"	"Igsf5"	chr16	+	96407545	96407584	96397890	96397964	96421734	96421954
4375	"ENSMUSG00000074892.9"	"B3galt5"	chr16	+	96236446	96236566	96235800	96236094	96313598	96313775
4376	"ENSMUSG00000074892.9"	"B3galt5"	chr16	+	96297191	96297363	96235800	96236094	96313598	96313775
4377	"ENSMUSG00000074892.9"	"B3galt5"	chr16	+	96297191	96297363	96273610	96273897	96313598	96313775
4378	"ENSMUSG00000074892.9"	"B3galt5"	chr16	+	96297191	96297363	96280797	96281078	96313598	96313775
4379	"ENSMUSG00000074892.9"	"B3galt5"	chr16	+	96313598	96313775	96280797	96281078	96315168	96319857
4380	"ENSMUSG00000001665.11"	"Gstt3"	chr10	-	75775489	75775497	75774919	75775010	75775870	75776047
4381	"ENSMUSG00000040666.19"	"Sh3bgr"	chr16	+	96214012	96214093	96206481	96206667	96219488	96219501
4382	"ENSMUSG00000040666.19"	"Sh3bgr"	chr16	+	96214012	96214093	96206481	96206667	96220498	96220591
4383	"ENSMUSG00000040666.19"	"Sh3bgr"	chr16	+	96219488	96219560	96206481	96206667	96220498	96220591
4384	"ENSMUSG00000040666.19"	"Sh3bgr"	chr16	+	96219488	96219560	96214012	96214093	96220498	96220591
4385	"ENSMUSG00000040666.19"	"Sh3bgr"	chr16	+	96220498	96220591	96214012	96214093	96223800	96223881
4386	"ENSMUSG00000040666.19"	"Sh3bgr"	chr16	+	96224473	96224591	96223800	96223881	96228522	96228933
4387	"ENSMUSG00000040681.16"	"Hmgn1"	chr16	-	96124722	96124845	96120617	96122417	96127152	96127203
4388	"ENSMUSG00000040681.16"	"Hmgn1"	chr16	-	96127310	96127340	96126604	96127203	96127431	96127461
4389	"ENSMUSG00000040681.16"	"Hmgn1"	chr16	-	96127431	96127461	96127310	96127340	96127589	96127604
4390	"ENSMUSG00000117270.1"	"Gm49953"	chr16	+	96102121	96102271	96098353	96098676	96112775	96112930
4391	"ENSMUSG00000117270.1"	"Gm49953"	chr16	+	96106950	96107097	96098114	96098676	96112775	96112930
4392	"ENSMUSG00000022898.13"	"Vps26c"	chr16	-	94510105	94510170	94505363	94505444	94510737	94510887
4393	"ENSMUSG00000022898.13"	"Vps26c"	chr16	-	94510737	94510887	94505363	94505444	94512229	94512373
4394	"ENSMUSG00000024731.15"	"Ms4a10"	chr19	-	10962934	10963073	10962292	10962402	10964035	10964129
4395	"ENSMUSG00000024731.15"	"Ms4a10"	chr19	-	10968121	10968241	10967067	10967124	10968591	10968787
4396	"ENSMUSG00000024298.15"	"Zfp871"	chr17	-	32777400	32777527	32777156	32777217	32788137	32788287
4397	"ENSMUSG00000040820.16"	"Hlcs"	chr16	-	94287791	94287926	94268535	94268698	94313517	94313563
4398	"ENSMUSG00000047109.13"	"Cldn14"	chr16	-	93942267	93942405	93919031	93920037	94008524	94008837
4399	"ENSMUSG00000039456.10"	"Morc3"	chr16	+	93841370	93841443	93832120	93832348	93844193	93844326
4400	"ENSMUSG00000039456.10"	"Morc3"	chr16	+	93844952	93845048	93844193	93844326	93845139	93845354
4401	"ENSMUSG00000039456.10"	"Morc3"	chr16	+	93855415	93855513	93853778	93853898	93860492	93860544
4402	"ENSMUSG00000039456.10"	"Morc3"	chr16	+	93866374	93866538	93864959	93865017	93870363	93870617
4403	"ENSMUSG00000026609.15"	"Ush2a"	chr1	+	188262837	188263509	188262034	188262063	188266970	188267136
4404	"ENSMUSG00000026609.15"	"Ush2a"	chr1	+	188961967	188962039	188957267	188957512	188962717	188962939
4405	"ENSMUSG00000057666.18"	"Gapdh"	chr6	-	125162842	125163040	125162477	125162708	125163138	125163321
4406	"ENSMUSG00000022947.8"	"Cbr3"	chr16	+	93684676	93684760	93683258	93683613	93685046	93685154
4407	"ENSMUSG00000051483.9"	"Cbr1"	chr16	+	93607495	93607581	93605852	93606973	93607976	93608254
4408	"ENSMUSG00000031078.15"	"Cttn"	chr7	-	144445802	144445872	144441698	144441847	144449559	144449615
4409	"ENSMUSG00000031078.15"	"Cttn"	chr7	-	144449936	144450021	144449559	144449615	144452026	144452137
4410	"ENSMUSG00000031078.15"	"Cttn"	chr7	-	144450977	144451088	144449559	144449615	144452026	144452137
4411	"ENSMUSG00000031078.15"	"Cttn"	chr7	-	144450977	144451088	144449559	144449615	144454675	144454786
4412	"ENSMUSG00000031078.15"	"Cttn"	chr7	-	144452026	144452137	144441698	144441847	144454675	144454786
4413	"ENSMUSG00000031078.15"	"Cttn"	chr7	-	144452026	144452137	144449559	144449615	144452547	144452587
4414	"ENSMUSG00000031078.15"	"Cttn"	chr7	-	144452026	144452137	144449559	144449615	144454675	144454786
4415	"ENSMUSG00000031078.15"	"Cttn"	chr7	-	144452026	144452137	144450977	144451088	144454675	144454786
4416	"ENSMUSG00000031078.15"	"Cttn"	chr7	-	144452547	144452658	144449559	144449615	144454675	144454786
4417	"ENSMUSG00000031078.15"	"Cttn"	chr7	-	144452547	144452658	144452026	144452137	144454675	144454786
4418	"ENSMUSG00000031078.15"	"Cttn"	chr7	-	144454675	144454786	144449559	144449615	144456440	144456495
4419	"ENSMUSG00000031078.15"	"Cttn"	chr7	-	144456440	144456495	144454675	144454786	144457668	144457779
4420	"ENSMUSG00000037458.15"	"Azin1"	chr15	-	38495272	38495354	38494291	38494366	38497263	38497388
4421	"ENSMUSG00000037458.15"	"Azin1"	chr15	-	38497263	38497398	38495272	38495354	38498668	38498841
4422	"ENSMUSG00000037458.15"	"Azin1"	chr15	-	38497263	38497550	38495272	38495354	38498668	38498841
4423	"ENSMUSG00000037458.15"	"Azin1"	chr15	-	38501403	38501600	38500297	38500471	38514472	38514609
4424	"ENSMUSG00000037458.15"	"Azin1"	chr15	-	38507186	38507346	38501403	38501600	38514472	38514609
4425	"ENSMUSG00000037458.15"	"Azin1"	chr15	-	38517816	38517958	38514471	38514609	38518908	38519250
4426	"ENSMUSG00000022952.17"	"Runx1"	chr16	-	92613598	92613760	92601465	92606124	92644153	92644345
4427	"ENSMUSG00000022952.17"	"Runx1"	chr16	-	92644153	92644345	92613598	92613760	92668707	92668812
4428	"ENSMUSG00000022949.9"	"Clic6"	chr16	+	92528695	92528821	92528059	92528169	92529868	92529975
4429	"ENSMUSG00000022949.9"	"Clic6"	chr16	+	92529868	92529975	92528695	92528821	92530755	92530937
4430	"ENSMUSG00000022949.9"	"Clic6"	chr16	+	92530755	92530937	92528695	92528821	92539434	92541243
4431	"ENSMUSG00000051297.8"	"2410124H12Rik"	chr16	+	92492013	92492175	92478741	92478968	92497049	92497366
4432	"ENSMUSG00000039680.10"	"Mrps6"	chr16	+	92099593	92099733	92058269	92058480	92111732	92112227
4433	"ENSMUSG00000043639.15"	"Rbm20"	chr19	+	53852353	53852399	53851176	53851816	53853503	53853635
4434	"ENSMUSG00000057649.6"	"Brd9"	chr13	+	73940907	73941156	73940715	73940790	73941943	73942054
4435	"ENSMUSG00000057649.6"	"Brd9"	chr13	+	73951533	73951645	73950074	73950207	73954544	73954583
4436	"ENSMUSG00000022961.18"	"Son"	chr16	+	91654610	91660580	91651629	91651796	91662100	91662261
4437	"ENSMUSG00000022961.18"	"Son"	chr16	+	91674694	91674774	91671348	91671465	91675400	91675548
4438	"ENSMUSG00000022961.18"	"Son"	chr16	+	91674694	91674774	91673968	91674022	91675400	91675548
4439	"ENSMUSG00000116858.1"	"Gm49797"	chr17	+	3231234	3231316	3198109	3198223	3257737	3258895
4440	"ENSMUSG00000022964.14"	"Tmem50b"	chr16	-	91577973	91578031	91574502	91576158	91580201	91580294
4441	"ENSMUSG00000022964.14"	"Tmem50b"	chr16	-	91580201	91580294	91577973	91578031	91586941	91587081
4442	"ENSMUSG00000022964.14"	"Tmem50b"	chr16	-	91581694	91581762	91580201	91580294	91583275	91583388
4443	"ENSMUSG00000022964.14"	"Tmem50b"	chr16	-	91581694	91581762	91580201	91580294	91586941	91587081
4444	"ENSMUSG00000022964.14"	"Tmem50b"	chr16	-	91583275	91583388	91580201	91580294	91586941	91587081
4445	"ENSMUSG00000022964.14"	"Tmem50b"	chr16	-	91583275	91583388	91581694	91581762	91586941	91587081
4446	"ENSMUSG00000022964.14"	"Tmem50b"	chr16	-	91585597	91585696	91583275	91583388	91586941	91587081
4447	"ENSMUSG00000022965.8"	"Ifngr2"	chr16	+	91554947	91555080	91547071	91547232	91557884	91558078
4448	"ENSMUSG00000022965.8"	"Ifngr2"	chr16	+	91554947	91555080	91547071	91547232	91559976	91560125
4449	"ENSMUSG00000022965.8"	"Ifngr2"	chr16	+	91557884	91558078	91547146	91547232	91559976	91560125
4450	"ENSMUSG00000022965.8"	"Ifngr2"	chr16	+	91557884	91558078	91554947	91555080	91559976	91560125
4451	"ENSMUSG00000022965.8"	"Ifngr2"	chr16	+	91560544	91560704	91559976	91560125	91561619	91561777
4452	"ENSMUSG00000024041.10"	"Cryaa"	chr17	+	31678448	31678517	31677859	31678189	31679558	31679681
4453	"ENSMUSG00000024041.10"	"Cryaa"	chr17	+	31678448	31678535	31677947	31678189	31679558	31679681
4454	"ENSMUSG00000022967.13"	"Ifnar1"	chr16	+	91492630	91492809	91489695	91489819	91495148	91495303
4455	"ENSMUSG00000022967.13"	"Ifnar1"	chr16	+	91498572	91498633	91496143	91496261	91499403	91499603
4456	"ENSMUSG00000022967.13"	"Ifnar1"	chr16	+	91499403	91499603	91496143	91496261	91499855	91499989
4457	"ENSMUSG00000022967.13"	"Ifnar1"	chr16	+	91503384	91503527	91501621	91501769	91505054	91505414
4458	"ENSMUSG00000044477.12"	"Zfand3"	chr17	+	30060809	30060850	30004732	30005308	30135322	30135505
4459	"ENSMUSG00000044477.12"	"Zfand3"	chr17	+	30060809	30060850	30004732	30005308	30192562	30192612
4460	"ENSMUSG00000044477.12"	"Zfand3"	chr17	+	30135322	30135505	30005047	30005308	30192562	30192730
4461	"ENSMUSG00000044477.12"	"Zfand3"	chr17	+	30135322	30135505	30060809	30060850	30153302	30153368
4462	"ENSMUSG00000044477.12"	"Zfand3"	chr17	+	30135322	30135505	30060809	30060850	30192562	30192730
4463	"ENSMUSG00000044477.12"	"Zfand3"	chr17	+	30135322	30135659	30060809	30060850	30153302	30153368
4464	"ENSMUSG00000044477.12"	"Zfand3"	chr17	+	30135322	30135659	30060809	30060850	30192562	30192612
4465	"ENSMUSG00000044477.12"	"Zfand3"	chr17	+	30153302	30153368	30060809	30060850	30192562	30192730
4466	"ENSMUSG00000044477.12"	"Zfand3"	chr17	+	30153302	30153368	30135322	30135505	30192562	30192730
4467	"ENSMUSG00000044477.12"	"Zfand3"	chr17	+	30153302	30153368	30135322	30135659	30192562	30192730
4468	"ENSMUSG00000044477.12"	"Zfand3"	chr17	+	30192562	30192730	30153302	30153368	30208017	30208153
4469	"ENSMUSG00000022971.18"	"Ifnar2"	chr16	+	91385941	91386065	91384982	91385024	91387943	91388116
4470	"ENSMUSG00000022971.18"	"Ifnar2"	chr16	+	91399217	91399345	91393756	91393913	91403709	91405589
4471	"ENSMUSG00000085865.2"	"Gm15966"	chr16	-	91302572	91302736	91273008	91273055	91328904	91328997
4472	"ENSMUSG00000085865.2"	"Gm15966"	chr16	-	91320734	91320840	91311610	91311906	91328904	91329005
4473	"ENSMUSG00000085865.2"	"Gm15966"	chr16	-	91320752	91320840	91311610	91311906	91328904	91329043
4474	"ENSMUSG00000085865.2"	"Gm15966"	chr16	-	91321653	91321731	91319926	91320840	91328904	91328986
4475	"ENSMUSG00000054874.12"	"Pcnx3"	chr19	-	5666149	5666424	5665707	5665841	5666508	5666739
4476	"ENSMUSG00000054874.12"	"Pcnx3"	chr19	-	5672446	5672662	5671522	5671776	5672757	5672816
4477	"ENSMUSG00000054874.12"	"Pcnx3"	chr19	-	5679967	5680000	5679569	5679741	5680242	5680396
4478	"ENSMUSG00000054874.12"	"Pcnx3"	chr19	-	5680242	5680396	5679967	5680000	5681431	5681553
4479	"ENSMUSG00000039851.11"	"4932438H23Rik"	chr16	-	91059830	91060078	91053934	91056256	91069031	91069145
4480	"ENSMUSG00000022974.12"	"Paxbp1"	chr16	-	91017564	91017639	91016848	91017000	91019162	91019231
4481	"ENSMUSG00000022974.12"	"Paxbp1"	chr16	-	91022668	91022745	91022050	91022117	91023337	91023459
4482	"ENSMUSG00000022974.12"	"Paxbp1"	chr16	-	91027029	91027145	91025495	91025695	91027229	91027329
4483	"ENSMUSG00000028907.7"	"Utp11"	chr4	-	124686088	124686150	124683752	124683855	124693439	124693534
4484	"ENSMUSG00000022973.18"	"Synj1"	chr16	-	90940472	90940493	90938802	90939034	90944354	90944575
4485	"ENSMUSG00000022973.18"	"Synj1"	chr16	-	90940472	90940496	90936100	90939034	90944354	90944575
4486	"ENSMUSG00000022973.18"	"Synj1"	chr16	-	90947014	90947053	90946791	90946862	90948065	90948113
4487	"ENSMUSG00000022973.18"	"Synj1"	chr16	-	90947014	90947053	90946791	90946862	90949698	90949737
4488	"ENSMUSG00000022973.18"	"Synj1"	chr16	-	90947014	90947053	90946791	90946862	90950350	90950485
4489	"ENSMUSG00000022973.18"	"Synj1"	chr16	-	90948065	90948113	90946791	90946862	90949698	90949737
4490	"ENSMUSG00000022973.18"	"Synj1"	chr16	-	90948065	90948113	90946791	90946862	90950350	90950485
4491	"ENSMUSG00000022973.18"	"Synj1"	chr16	-	90948065	90948113	90947014	90947053	90949698	90949737
4492	"ENSMUSG00000022973.18"	"Synj1"	chr16	-	90948065	90948113	90947014	90947053	90950350	90950485
